X,Y,Z,X,Y,Z,W
19.172514,346.637085,44.982128,-0.004766,0.089627,-0.014641,0.995856
18.637144,346.619293,45.068565,-0.004664,0.088826,-0.015047,0.995923
18.149675,346.575104,45.179111,-0.004834,0.088538,-0.015269,0.995944
17.638062,346.507935,45.312939,-0.005331,0.088378,-0.015231,0.995956
17.117111,346.52417,45.412777,-0.005122,0.088417,-0.015419,0.995951
16.574633,346.53949,45.54372,-0.005269,0.088955,-0.0156,0.9959
16.043766,346.520203,45.69585,-0.005589,0.089788,-0.015647,0.995822
15.588408,346.479736,45.813976,-0.006157,0.090647,-0.015705,0.99574
15.053654,346.474274,45.959393,-0.006408,0.091986,-0.016002,0.995611
14.525032,346.45636,46.123672,-0.00689,0.093585,-0.015826,0.995462
14.036408,346.44632,46.285152,-0.007314,0.095366,-0.016088,0.995285
13.55899,346.422485,46.439045,-0.007544,0.097032,-0.016093,0.995123
13.060386,346.383026,46.636398,-0.007667,0.09897,-0.01641,0.994926
12.529358,346.406097,46.878643,-0.007652,0.101176,-0.016553,0.994701
12.028602,346.447754,47.090588,-0.00761,0.103752,-0.016926,0.99443
11.557584,346.454102,47.341091,-0.007818,0.106658,-0.017032,0.994119
11.108644,346.458099,47.571301,-0.008301,0.109166,-0.017022,0.993843
10.678461,346.457458,47.792141,-0.008667,0.111706,-0.017022,0.993558
10.255627,346.476837,48.072075,-0.009062,0.114649,-0.016926,0.993221
9.816109,346.451599,48.385834,-0.009513,0.117724,-0.016806,0.992859
9.424199,346.436707,48.631531,-0.009771,0.120079,-0.016713,0.992576
8.99143,346.472229,48.911724,-0.009797,0.121723,-0.01659,0.992377
8.570936,346.475433,49.251781,-0.009856,0.122917,-0.016495,0.992231
8.174403,346.420471,49.52747,-0.009611,0.124716,-0.017024,0.992
7.763579,346.418396,49.876183,-0.009518,0.126697,-0.017214,0.991746
7.422229,346.428802,50.210766,-0.009682,0.128215,-0.017432,0.991546
7.068364,346.458588,50.519432,-0.009644,0.129455,-0.01768,0.991381
6.753261,346.483124,50.836952,-0.009912,0.130407,-0.01811,0.991246
6.46517,346.467224,51.192165,-0.009972,0.131452,-0.018323,0.991103
6.168661,346.480347,51.566326,-0.010191,0.132113,-0.018432,0.991011
5.898323,346.446198,51.893597,-0.010214,0.132399,-0.018578,0.99097
5.670277,346.427612,52.310097,-0.010478,0.13249,-0.01888,0.990949
5.428583,346.432861,52.70105,-0.010394,0.132665,-0.01926,0.990919
5.184214,346.397675,53.098396,-0.010705,0.132902,-0.01906,0.990888
4.944823,346.491455,53.479198,-0.01041,0.13287,-0.019499,0.990887
4.772234,346.504333,53.875134,-0.010482,0.132616,-0.019709,0.990916
4.617473,346.52594,54.239452,-0.010509,0.132236,-0.020052,0.99096
4.435788,346.562134,54.617302,-0.010752,0.131607,-0.020101,0.99104
4.320638,346.568146,55.014191,-0.010817,0.130851,-0.020338,0.991134
4.196464,346.573303,55.417706,-0.010863,0.129569,-0.020357,0.991302
4.090556,346.549805,55.870453,-0.010883,0.127521,-0.020275,0.991569
4.057909,346.607086,56.315735,-0.010812,0.125448,-0.019871,0.991842
3.955336,346.562958,56.807835,-0.011024,0.123451,-0.02011,0.992086
3.90763,346.582825,57.238476,-0.01102,0.121447,-0.020483,0.992325
3.945098,346.6026,57.639442,-0.011117,0.119,-0.020657,0.992617
3.985377,346.621796,58.045948,-0.011372,0.116506,-0.020689,0.992909
4.039708,346.669189,58.438732,-0.011503,0.114542,-0.020785,0.993134
4.090416,346.673859,58.860313,-0.011736,0.11266,-0.020684,0.993349
4.172448,346.712585,59.256588,-0.011638,0.110586,-0.021219,0.993572
4.264944,346.704773,59.634018,-0.01179,0.10863,-0.021231,0.993786
4.357373,346.711487,60.061768,-0.011834,0.106698,-0.021501,0.993989
4.489089,346.727356,60.471836,-0.011506,0.105168,-0.021523,0.994155
4.619247,346.732574,60.850002,-0.011579,0.103805,-0.021701,0.994294
4.751362,346.757263,61.223244,-0.011494,0.103,-0.021932,0.994373
4.937552,346.801117,61.577801,-0.011602,0.102621,-0.021874,0.994412
5.14116,346.824921,61.932873,-0.011931,0.1027,-0.021796,0.994402
5.370622,346.833344,62.270279,-0.01214,0.103084,-0.021767,0.99436
5.639308,346.871185,62.598385,-0.012154,0.103353,-0.0218,0.994332
5.902875,346.887939,62.948772,-0.012408,0.103843,-0.021779,0.994278
6.21734,346.958954,63.260338,-0.012344,0.104644,-0.021549,0.9942
6.552638,346.999207,63.59288,-0.012377,0.105133,-0.021276,0.994154
6.835696,347.042328,63.919491,-0.012478,0.105973,-0.021301,0.994063
7.094562,346.98761,64.185738,-0.012772,0.107055,-0.022223,0.993923
7.385264,347.001221,64.483658,-0.012991,0.107844,-0.022553,0.993827
7.717967,346.997559,64.758919,-0.013238,0.109204,-0.022615,0.993674
8.054378,347.034332,65.020378,-0.013412,0.110979,-0.02259,0.993475
8.379279,347.084625,65.256714,-0.013699,0.112315,-0.022759,0.993318
8.711673,347.121918,65.52108,-0.013614,0.114359,-0.022524,0.993091
9.093035,347.23468,65.755966,-0.01318,0.116819,-0.022246,0.992817
9.476848,347.277679,65.970856,-0.01294,0.119422,-0.021929,0.992517
9.794485,347.344147,66.187195,-0.012951,0.121972,-0.022089,0.992203
10.132328,347.283966,66.357666,-0.013367,0.124892,-0.022777,0.991819
10.512424,347.20578,66.552429,-0.014151,0.127794,-0.022962,0.991434
10.893838,347.248108,66.729134,-0.014372,0.12988,-0.023118,0.991156
11.261465,347.2724,66.901184,-0.01452,0.132054,-0.0232,0.990865
11.64687,347.286896,66.996689,-0.014371,0.134966,-0.023415,0.990469
12.016803,347.300446,67.123314,-0.014575,0.137159,-0.02344,0.990165
12.366336,347.296021,67.242203,-0.01494,0.13939,-0.023432,0.989848
12.736984,347.316254,67.333824,-0.015134,0.141695,-0.023421,0.989518
13.104319,347.344147,67.473221,-0.015451,0.144057,-0.023248,0.989176
13.470845,347.352478,67.525223,-0.015693,0.146096,-0.023291,0.988872
13.844026,347.344513,67.563393,-0.015734,0.147811,-0.023315,0.988616
14.218845,347.390472,67.644035,-0.015945,0.149462,-0.023373,0.988363
14.579442,347.392059,67.683311,-0.015949,0.150883,-0.023275,0.988149
14.945753,347.412262,67.713722,-0.016106,0.152063,-0.023101,0.98797
15.325077,347.4133,67.763786,-0.01609,0.153269,-0.023119,0.987783
15.688751,347.41803,67.756065,-0.016179,0.154314,-0.022972,0.987622
16.022808,347.469574,67.751991,-0.016275,0.155381,-0.022923,0.987455
16.392052,347.452057,67.741425,-0.016391,0.156507,-0.022979,0.987273
16.743391,347.489868,67.693359,-0.016388,0.157084,-0.022817,0.987186
17.070225,347.514679,67.655647,-0.016408,0.157588,-0.022886,0.987103
17.379786,347.546082,67.591049,-0.016525,0.157758,-0.022716,0.987078
17.706675,347.568237,67.539467,-0.016636,0.157811,-0.022742,0.987067
18.043989,347.578888,67.442627,-0.016495,0.158406,-0.022692,0.986975
18.310631,347.600464,67.366791,-0.016524,0.158856,-0.02236,0.98691
18.552614,347.641968,67.271782,-0.016623,0.159161,-0.022113,0.986865
18.832125,347.64386,67.143257,-0.016674,0.15951,-0.022091,0.986808
19.107048,347.644836,67.032227,-0.016712,0.159694,-0.021984,0.98678
19.34984,347.648346,66.912018,-0.01675,0.159798,-0.022057,0.986761
19.577131,347.669861,66.753998,-0.016987,0.15961,-0.022037,0.986788
19.805458,347.713837,66.587364,-0.01684,0.15889,-0.021806,0.986912
20.011646,347.722809,66.456497,-0.016655,0.158321,-0.021959,0.987003
20.231895,347.719604,66.28688,-0.016647,0.157354,-0.02179,0.987162
20.355957,347.729492,66.121262,-0.016798,0.156343,-0.021774,0.98732
20.457226,347.725006,65.937523,-0.016802,0.155857,-0.021697,0.987399
20.614199,347.714813,65.764366,-0.016793,0.155151,-0.021457,0.987515
20.743721,347.70755,65.548859,-0.016762,0.154534,-0.021513,0.987611
20.807795,347.698669,65.340446,-0.016969,0.15401,-0.021357,0.987693
20.896437,347.717285,65.122986,-0.017022,0.153566,-0.021384,0.98776
21.00625,347.688171,64.883835,-0.016959,0.153236,-0.021338,0.987814
21.035887,347.713287,64.672752,-0.016928,0.153011,-0.021248,0.987851
21.052597,347.726501,64.442223,-0.016792,0.152838,-0.021142,0.987882
21.038767,347.700714,64.198112,-0.016715,0.152536,-0.02093,0.987935
21.026524,347.69931,63.936756,-0.016734,0.151989,-0.02091,0.988019
21.034386,347.673981,63.652298,-0.016663,0.151436,-0.020972,0.988104
20.99683,347.691132,63.369968,-0.01696,0.1507,-0.020967,0.988212
20.910177,347.689392,63.1264,-0.016992,0.14987,-0.020921,0.988338
20.867132,347.681244,62.865967,-0.016856,0.148905,-0.020921,0.988487
20.823772,347.674469,62.609314,-0.016573,0.147766,-0.021019,0.98866
20.6749,347.691071,62.362282,-0.016685,0.146715,-0.021033,0.988814
20.544777,347.673737,62.067261,-0.016757,0.145767,-0.020935,0.988956
20.407318,347.652039,61.800499,-0.016683,0.144806,-0.020901,0.989099
20.236202,347.646576,61.537796,-0.016678,0.143699,-0.020999,0.989258
20.040035,347.62793,61.259789,-0.016758,0.142301,-0.020892,0.989461
19.836601,347.623901,60.985596,-0.016688,0.140705,-0.020875,0.989691
19.643091,347.604584,60.753151,-0.016668,0.139198,-0.021164,0.989898
19.396824,347.586487,60.491081,-0.016543,0.137603,-0.02087,0.990129
19.128025,347.604858,60.243057,-0.0165,0.136104,-0.021117,0.990332
18.85376,347.599396,60.008846,-0.016495,0.134441,-0.020963,0.990563
18.568201,347.60498,59.765884,-0.016249,0.132703,-0.021031,0.990799
18.302874,347.578339,59.545166,-0.01609,0.131381,-0.021012,0.990979
17.993101,347.566589,59.315434,-0.015836,0.13019,-0.021201,0.991136
17.64757,347.541809,59.099434,-0.015786,0.129274,-0.02113,0.991258
17.285999,347.510742,58.87915,-0.01573,0.128517,-0.021206,0.991356
16.930784,347.470947,58.673279,-0.015797,0.127548,-0.02134,0.991477
16.530708,347.470825,58.445877,-0.015769,0.126648,-0.021341,0.991593
16.142717,347.475159,58.266224,-0.016001,0.125537,-0.021146,0.991735
15.764177,347.466156,58.052624,-0.016054,0.124221,-0.021161,0.991899
15.394894,347.435272,57.853157,-0.01595,0.122921,-0.021251,0.992061
14.967436,347.444702,57.694187,-0.015741,0.1215,-0.021521,0.992233
14.5232,347.422668,57.526436,-0.015742,0.12006,-0.021611,0.992407
14.108216,347.409943,57.378563,-0.015528,0.11882,-0.02221,0.992546
13.641719,347.333618,57.246521,-0.015548,0.117744,-0.022251,0.992673
13.168729,347.337402,57.099766,-0.01553,0.116468,-0.022299,0.992823
12.674094,347.367279,56.968449,-0.015437,0.115193,-0.022527,0.992968
12.211239,347.358643,56.849537,-0.015565,0.113999,-0.022707,0.993099
11.796813,347.34436,56.735184,-0.015424,0.113004,-0.023026,0.993208
11.353833,347.371735,56.658276,-0.015563,0.112098,-0.022084,0.99333
10.885756,347.396088,56.573936,-0.015584,0.111236,-0.021623,0.993437
10.361239,347.394165,56.502583,-0.015594,0.110737,-0.021771,0.993489
9.854958,347.337006,56.422222,-0.015461,0.110357,-0.022184,0.993524
9.350087,347.302368,56.360916,-0.015537,0.110291,-0.022373,0.993526
8.815851,347.21701,56.332264,-0.015646,0.110245,-0.023291,0.993508
8.324744,347.186646,56.285358,-0.015685,0.109786,-0.023391,0.993556
7.839281,347.194641,56.226929,-0.015212,0.108956,-0.023479,0.993653
7.329406,347.175415,56.24453,-0.015456,0.10854,-0.023511,0.993694
6.821936,347.173523,56.257111,-0.015389,0.1081,-0.023595,0.993741
6.323663,347.076813,56.270279,-0.015562,0.107601,-0.024411,0.993773
5.821651,347.116394,56.293072,-0.015345,0.107075,-0.023997,0.993843
5.363831,347.149841,56.323334,-0.015348,0.106681,-0.023667,0.993893
4.902532,347.21817,56.344868,-0.015002,0.10664,-0.02371,0.993902
4.458762,347.225037,56.384262,-0.015092,0.106609,-0.023718,0.993904
4.005079,347.233978,56.464638,-0.015082,0.106466,-0.023958,0.993913
3.569678,347.25415,56.55648,-0.015218,0.106757,-0.024166,0.993875
3.13364,347.270264,56.642315,-0.015287,0.107112,-0.024365,0.993831
2.708894,347.311951,56.741779,-0.015352,0.107603,-0.024518,0.993773
2.276207,347.307251,56.876518,-0.015241,0.108258,-0.024455,0.993705
1.857068,347.340057,57.001598,-0.015558,0.108855,-0.024488,0.993634
1.477089,347.33252,57.157688,-0.015612,0.109406,-0.024602,0.99357
1.088304,347.343536,57.326626,-0.015465,0.109897,-0.024747,0.993515
0.72551,347.346313,57.522453,-0.015514,0.110703,-0.024831,0.993422
0.385142,347.354126,57.712646,-0.015447,0.112096,-0.024952,0.993264
-0.000711,347.363892,57.919384,-0.015591,0.11379,-0.024969,0.993069
-0.361416,347.376587,58.110661,-0.015734,0.115434,-0.024981,0.992876
-0.669145,347.372955,58.317978,-0.015922,0.117122,-0.025226,0.992669
-0.98823,347.289276,58.508987,-0.016211,0.118506,-0.026029,0.99248
-1.278865,347.305969,58.727699,-0.0165,0.119191,-0.026284,0.992386
-1.556777,347.321381,58.956879,-0.016558,0.119496,-0.026409,0.992345
-1.795201,347.305634,59.21574,-0.01648,0.119635,-0.026295,0.992333
-2.044866,347.306763,59.507851,-0.016404,0.119854,-0.025985,0.992316
-2.261382,347.311584,59.781582,-0.016254,0.120273,-0.026184,0.992262
-2.449163,347.310638,60.054699,-0.016309,0.120581,-0.026388,0.992219
-2.660071,347.291412,60.369801,-0.016521,0.12084,-0.02615,0.99219
-2.789823,347.425812,60.619347,-0.016362,0.120591,-0.025592,0.992238
-2.898838,347.51358,60.866753,-0.01635,0.120866,-0.025206,0.992214
-3.048995,347.566589,61.203304,-0.016349,0.121737,-0.025378,0.992103
-3.164168,347.485046,61.504959,-0.016334,0.122302,-0.02642,0.992007
-3.25559,347.4505,61.822308,-0.016406,0.12232,-0.027042,0.991987
-3.324653,347.434509,62.11404,-0.016678,0.12206,-0.027002,0.992015
-3.416662,347.439575,62.466225,-0.016629,0.122053,-0.026969,0.992018
-3.463013,347.412506,62.792122,-0.016923,0.122095,-0.026793,0.992012
-3.511392,347.426575,63.127869,-0.016743,0.121746,-0.026734,0.99206
-3.536734,347.468994,63.455322,-0.016724,0.121349,-0.026893,0.992105
-3.480413,347.508759,63.812351,-0.016548,0.120826,-0.027012,0.992168
-3.41966,347.50061,64.130409,-0.016806,0.120162,-0.02705,0.992243
-3.36582,347.515259,64.478706,-0.017125,0.119408,-0.026819,0.992335
-3.283499,347.533051,64.845192,-0.017422,0.118505,-0.026817,0.992438
-3.163207,347.589569,65.143654,-0.017063,0.117449,-0.027076,0.992563
-3.079015,347.587708,65.493156,-0.017238,0.116665,-0.02703,0.992654
-2.950369,347.560089,65.889595,-0.017666,0.115939,-0.026902,0.992735
-2.804129,347.606445,66.228096,-0.017289,0.115039,-0.026955,0.992845
-2.632653,347.653931,66.593735,-0.017463,0.114212,-0.026833,0.99294
-2.407961,347.704254,66.957664,-0.017483,0.113405,-0.026478,0.993042
-2.168511,347.759216,67.271698,-0.017672,0.112555,-0.026267,0.993141
-1.982413,347.822388,67.629921,-0.017726,0.11217,-0.026205,0.993185
-1.731779,347.828644,67.962364,-0.017991,0.111453,-0.026038,0.993266
-1.471127,347.856628,68.310638,-0.018049,0.111117,-0.026117,0.9933
-1.255152,347.898529,68.657715,-0.017912,0.111207,-0.026122,0.993292
-0.985486,347.905975,68.995071,-0.01821,0.110912,-0.0261,0.993321
-0.695055,347.979004,69.297554,-0.01813,0.110749,-0.026194,0.993338
-0.398598,347.980591,69.618431,-0.018342,0.111087,-0.026163,0.993297
-0.089043,348.017212,69.931503,-0.0184,0.111607,-0.026343,0.993233
0.231639,348.001465,70.266113,-0.018568,0.112511,-0.026212,0.993131
0.525131,348.046753,70.548462,-0.018679,0.113328,-0.026138,0.993038
0.832911,348.033813,70.856674,-0.018696,0.114445,-0.025982,0.992914
1.184316,348.069794,71.159264,-0.018957,0.115749,-0.025938,0.992759
1.530137,348.085571,71.421486,-0.018879,0.116559,-0.026016,0.992664
1.863752,348.10675,71.699074,-0.01918,0.117576,-0.025993,0.992538
2.259538,348.124115,71.957649,-0.019285,0.119096,-0.026318,0.992347
2.594362,348.062775,72.19014,-0.019659,0.119989,-0.026774,0.992219
2.913179,348.077179,72.429482,-0.019705,0.120955,-0.026983,0.992096
3.258391,348.097809,72.660439,-0.019994,0.122653,-0.026984,0.991881
3.598001,348.112793,72.885651,-0.020077,0.124159,-0.026864,0.991695
3.921222,348.08728,73.080009,-0.020288,0.125776,-0.026604,0.991494
4.280433,348.143341,73.290001,-0.020508,0.127538,-0.026626,0.991264
4.633292,348.124573,73.475075,-0.020689,0.1292,-0.026524,0.991048
4.972593,348.120056,73.63578,-0.020907,0.1309,-0.026843,0.990812
5.330776,348.136963,73.804245,-0.021119,0.132058,-0.026962,0.99065
5.687061,348.160492,73.991531,-0.021383,0.133247,-0.026852,0.990488
6.004936,348.094513,74.169403,-0.022212,0.134821,-0.026519,0.990266
6.316184,348.088531,74.307549,-0.02252,0.136156,-0.026226,0.990084
6.607175,348.140076,74.459229,-0.022424,0.13749,-0.025937,0.98991
6.893772,348.220154,74.547203,-0.021777,0.138956,-0.025896,0.98972
7.217571,348.243988,74.630058,-0.021734,0.139788,-0.026013,0.989601
7.524407,348.275024,74.719009,-0.021752,0.140729,-0.025961,0.989469
7.829336,348.286041,74.778,-0.021716,0.141786,-0.025967,0.989319
8.128508,348.28952,74.824272,-0.022041,0.142177,-0.026115,0.989251
8.426666,348.312256,74.899033,-0.022131,0.142798,-0.025923,0.989165
8.666585,348.337463,74.934669,-0.022099,0.143069,-0.025845,0.989128
8.928033,348.37088,74.953682,-0.022353,0.142887,-0.025788,0.98915
9.183003,348.370819,74.991531,-0.022439,0.142905,-0.025686,0.989149
9.452446,348.40567,75.005211,-0.022183,0.142511,-0.025604,0.989213
9.653976,348.395966,74.984344,-0.02223,0.14213,-0.02542,0.989272
9.875747,348.395477,74.972603,-0.022219,0.142146,-0.025392,0.989271
10.075605,348.38974,74.941475,-0.022308,0.141892,-0.025432,0.989304
10.231497,348.414337,74.903816,-0.022314,0.14155,-0.025265,0.989357
10.420057,348.41037,74.8368,-0.022232,0.141481,-0.02533,0.989367
10.60052,348.408234,74.766731,-0.02236,0.141129,-0.025279,0.989416
10.723327,348.401093,74.701897,-0.022379,0.140744,-0.025284,0.98947
10.831746,348.433472,74.608528,-0.022258,0.14009,-0.025136,0.989569
10.964765,348.449707,74.514992,-0.022107,0.138506,-0.025427,0.989788
11.066026,348.440155,74.412605,-0.022001,0.137625,-0.025407,0.989914
11.152323,348.446655,74.251183,-0.021911,0.136991,-0.025502,0.990002
11.242321,348.471375,74.116493,-0.021657,0.135882,-0.025551,0.990159
11.266918,348.452209,73.96524,-0.021732,0.135548,-0.025479,0.990205
11.279332,348.434937,73.774529,-0.021761,0.135605,-0.025276,0.990202
11.292399,348.444672,73.587921,-0.021822,0.135553,-0.025227,0.990209
11.299803,348.44397,73.385307,-0.021868,0.135535,-0.025197,0.990211
11.307367,348.428894,73.149338,-0.022005,0.135351,-0.025407,0.990227
11.303901,348.400848,72.922523,-0.022191,0.135139,-0.025448,0.990251
11.262039,348.426178,72.70282,-0.021974,0.134892,-0.025421,0.99029
11.189281,348.410248,72.463333,-0.022016,0.134443,-0.025459,0.99035
11.105159,348.410828,72.237045,-0.021998,0.134306,-0.025236,0.990374
10.977281,348.405273,71.975891,-0.022111,0.134511,-0.02505,0.990349
10.863032,348.39566,71.713135,-0.0221,0.134815,-0.02502,0.990308
10.733886,348.376862,71.440773,-0.022032,0.135876,-0.025118,0.990162
10.612309,348.405975,71.157486,-0.022195,0.137172,-0.025253,0.989977
10.461518,348.392151,70.851784,-0.022624,0.138273,-0.025351,0.989811
10.291705,348.352997,70.491814,-0.022634,0.139492,-0.025979,0.989624
10.122505,348.322296,70.165848,-0.022948,0.140319,-0.026,0.989499
9.928182,348.301208,69.881775,-0.022925,0.141125,-0.02611,0.989382
9.679842,348.291443,69.581657,-0.022769,0.142086,-0.026036,0.98925
9.434648,348.26947,69.290421,-0.022518,0.1427,-0.025846,0.989172
9.137603,348.287781,68.989845,-0.022319,0.143386,-0.025662,0.989082
8.842296,348.266846,68.681389,-0.02222,0.144556,-0.025635,0.988915
8.575922,348.244446,68.357147,-0.022244,0.14597,-0.025683,0.988706
8.276498,348.199097,68.017494,-0.022528,0.147746,-0.025808,0.988432
7.965369,348.202209,67.663383,-0.022691,0.149548,-0.026023,0.988151
7.689814,348.223846,67.304878,-0.022673,0.151282,-0.026334,0.98788
7.358067,348.219269,66.977905,-0.022835,0.152857,-0.026414,0.987631
6.959306,348.223785,66.594101,-0.022798,0.153843,-0.026326,0.987481
6.568462,348.22229,66.283287,-0.023022,0.154206,-0.026173,0.987424
6.172859,348.240875,65.977898,-0.022658,0.154548,-0.026106,0.98738
5.765335,348.171082,65.66021,-0.022635,0.154637,-0.026149,0.987366
5.367833,348.189728,65.353218,-0.02249,0.154678,-0.026407,0.987356
4.942002,348.132629,65.066551,-0.02235,0.154451,-0.026427,0.987394
4.494236,348.117004,64.747833,-0.022309,0.154249,-0.026684,0.98742
4.071404,348.067383,64.43454,-0.022201,0.15445,-0.02679,0.987388
3.588549,348.071716,64.152336,-0.022335,0.154776,-0.026976,0.987329
3.094184,348.074982,63.834377,-0.022485,0.154799,-0.026968,0.987322
2.607438,348.037781,63.514069,-0.022562,0.154418,-0.02693,0.987381
2.103419,348.040314,63.216694,-0.022869,0.153528,-0.027176,0.987506
1.587047,348.046814,62.946194,-0.022917,0.15225,-0.027171,0.987703
1.088377,348.022522,62.670387,-0.022739,0.150572,-0.027508,0.987955
0.596061,348.000732,62.440506,-0.022621,0.148338,-0.027451,0.988297
0.08072,347.98645,62.185951,-0.022546,0.146493,-0.027565,0.98857
-0.487974,347.959717,61.9492,-0.022193,0.144945,-0.027609,0.988806
-1.052349,347.919952,61.716808,-0.022164,0.143368,-0.027544,0.989038
-1.571939,347.899597,61.478779,-0.022099,0.141851,-0.02781,0.989251
-2.121615,347.896667,61.228451,-0.021974,0.140376,-0.028086,0.989456
-2.667421,347.892395,61.03294,-0.021928,0.138868,-0.028223,0.989666
-3.228039,347.852325,60.81279,-0.022123,0.137411,-0.028372,0.989861
-3.774954,347.87793,60.620926,-0.022234,0.135381,-0.028416,0.990136
-4.332136,347.910217,60.452763,-0.022174,0.133023,-0.028376,0.990459
-4.907272,347.88501,60.308048,-0.021825,0.130192,-0.028461,0.99084
-5.474538,347.874939,60.147457,-0.021776,0.127068,-0.028539,0.991244
-6.028469,347.828552,60.004414,-0.02173,0.123872,-0.028728,0.991644
-6.572495,347.83429,59.914558,-0.02155,0.120966,-0.029126,0.991995
-7.092062,347.803314,59.766644,-0.021417,0.118412,-0.029212,0.992304
-7.61488,347.806396,59.65984,-0.021311,0.116272,-0.029634,0.992546
-8.094238,347.797119,59.542366,-0.021119,0.113939,-0.029906,0.992813
-8.630824,347.795563,59.44931,-0.021402,0.111667,-0.029875,0.993066
-9.170205,347.782928,59.35273,-0.021551,0.109452,-0.030128,0.993302
-9.722173,347.7742,59.253078,-0.021675,0.10782,-0.029811,0.993487
-10.257228,347.786285,59.169273,-0.021671,0.106987,-0.029844,0.993576
-10.740913,347.800934,59.124504,-0.021266,0.105289,-0.030159,0.993757
-11.224042,347.795319,59.112576,-0.021318,0.102694,-0.030188,0.994026
-11.722491,347.778687,59.082993,-0.021108,0.100638,-0.030443,0.994233
-12.184801,347.798553,59.093349,-0.021075,0.099351,-0.030632,0.994358
-12.660542,347.753937,59.138309,-0.021622,0.098382,-0.030424,0.994449
-13.118014,347.762177,59.157154,-0.021675,0.097453,-0.030473,0.994537
-13.583689,347.786133,59.172169,-0.021037,0.096712,-0.030837,0.994612
-14.033068,347.831818,59.227196,-0.020874,0.096613,-0.030885,0.994624
-14.462941,347.829376,59.263454,-0.02096,0.097106,-0.03113,0.994566
-14.858933,347.8349,59.315018,-0.020965,0.097226,-0.031074,0.994556
-15.282808,347.836945,59.387699,-0.021091,0.097397,-0.031324,0.994529
-15.694165,347.831024,59.458263,-0.021073,0.097718,-0.031506,0.994492
-16.070297,347.863892,59.532543,-0.02107,0.098242,-0.031516,0.99444
-16.458715,347.846191,59.660297,-0.021259,0.0992,-0.031572,0.994339
-16.837934,347.878387,59.787251,-0.02104,0.100427,-0.031428,0.994225
-17.185997,347.909363,59.908894,-0.021031,0.1019,-0.031472,0.994074
-17.527239,347.997253,60.050632,-0.02083,0.103722,-0.031032,0.993904
-17.896191,348.021149,60.232704,-0.02086,0.106003,-0.030815,0.993669
-18.184475,348.028046,60.37619,-0.021368,0.108268,-0.030534,0.993423
-18.490696,348.043793,60.55365,-0.021577,0.110579,-0.030624,0.993161
-18.783371,348.012817,60.732338,-0.021458,0.112753,-0.031724,0.992885
-19.04175,347.980255,60.895977,-0.021666,0.114715,-0.031962,0.992648
-19.304283,347.96524,61.090332,-0.021624,0.116528,-0.032088,0.992433
-19.548384,347.993256,61.305004,-0.021809,0.118192,-0.032016,0.992235
-19.753822,347.981781,61.506248,-0.021931,0.119746,-0.032063,0.992044
-19.945663,347.99527,61.762043,-0.022066,0.121205,-0.031966,0.991867
-20.09194,348.011353,61.979897,-0.022081,0.122184,-0.031922,0.991748
-20.246716,348.006866,62.200256,-0.022212,0.123417,-0.0319,0.991593
-20.377544,348.021515,62.456852,-0.02215,0.124782,-0.032008,0.99142
-20.483105,348.027252,62.708191,-0.022316,0.126319,-0.032008,0.991222
-20.567183,348.066925,62.93515,-0.022354,0.12745,-0.032077,0.991074
-20.63703,348.08493,63.186714,-0.022289,0.128372,-0.032132,0.990955
-20.699083,348.065155,63.459835,-0.022356,0.12915,-0.032061,0.990855
-20.750769,348.054871,63.717453,-0.022752,0.129409,-0.032011,0.990813
-20.744081,348.07373,63.998238,-0.022575,0.129231,-0.031922,0.990844
-20.749599,348.084503,64.280861,-0.022676,0.128962,-0.03178,0.990881
-20.754051,348.056091,64.579414,-0.022995,0.128447,-0.031688,0.990943
-20.725155,348.067749,64.858322,-0.022979,0.12788,-0.031685,0.991017
-20.69309,348.118195,65.130379,-0.022612,0.127298,-0.03199,0.991091
-20.632847,348.129913,65.418724,-0.022582,0.126979,-0.03189,0.991135
-20.568726,348.130066,65.701225,-0.0228,0.126542,-0.032044,0.991181
-20.489162,348.10965,65.996284,-0.022782,0.125884,-0.03187,0.991271
-20.365347,348.129913,66.281654,-0.022698,0.124929,-0.031969,0.991391
-20.268206,348.084839,66.57972,-0.022937,0.124142,-0.031664,0.991494
-20.15049,348.075897,66.853745,-0.023302,0.123133,-0.031521,0.991616
-19.959877,348.045502,67.180031,-0.023524,0.121875,-0.031558,0.991765
-19.812588,348.03653,67.442886,-0.023578,0.120723,-0.031472,0.991907
-19.645277,348.090454,67.704887,-0.023413,0.119507,-0.031456,0.992059
-19.446419,348.096069,67.979866,-0.023701,0.118413,-0.031351,0.992186
-19.260111,348.103058,68.259628,-0.023873,0.117416,-0.031115,0.992308
-19.035149,348.097595,68.553345,-0.023682,0.116748,-0.031056,0.992393
-18.836678,348.080566,68.858589,-0.024217,0.115971,-0.030816,0.992479
-18.593491,348.09082,69.123421,-0.024068,0.115092,-0.030969,0.99258
-18.346571,348.082397,69.400375,-0.024161,0.114371,-0.030812,0.992666
-18.092175,348.059723,69.669525,-0.02452,0.113477,-0.030726,0.992763
-17.820642,348.031281,69.903152,-0.024753,0.112573,-0.030529,0.992866
-17.600971,348.046082,70.137947,-0.025048,0.111745,-0.030358,0.992957
-17.289207,348.092224,70.404381,-0.025239,0.110895,-0.029589,0.993071
-16.979729,348.104706,70.658363,-0.02569,0.110574,-0.028522,0.993126
