Format Version,1.24,Take Name,Take 2025-04-01 01.40.00 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-04-01 01.40.00.419 PM,Capture Start Frame,6829347,Total Frames in Take,8678,Total Exported Frames,8678,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1767,14.725000,-0.000043,0.000082,-0.000066,1.000000,-2.988928,313.491791,41.661579,86.884827,311.809875,86.657387,97.467537,312.480652,39.188854,-55.265594,315.981049,-44.359070,-7.923556,315.441315,-58.696781,-51.302097,311.861481,130.408920,-87.795013,313.376434,96.769989,86.894798,311.816284,86.664001,97.468048,312.469299,39.191563,-55.259407,315.975464,-44.364101,-7.937429,315.452148,-58.700439,-51.301617,311.869263,130.408554,-87.798004,313.368439,96.769913,-394.108978,14.458199,-408.201477,-449.519684,12.995021,-426.198761,-439.761169,12.262050,-462.514343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,14.733333,-0.000034,0.000084,-0.000054,1.000000,-2.988471,313.491852,41.663250,86.885513,311.811279,86.658661,97.468002,312.483124,39.190090,-55.265553,315.981354,-44.357136,-7.923562,315.443024,-58.695057,-51.301235,311.858856,130.410797,-87.794327,313.373505,96.772011,86.896332,311.820923,86.666473,97.466568,312.467621,39.191448,-55.260487,315.974701,-44.361317,-7.936372,315.456390,-58.697819,-51.301914,311.867615,130.410522,-87.794983,313.364014,96.770248,-394.108887,14.456531,-408.199554,-449.521667,12.988384,-426.202423,-439.762482,12.258473,-462.513245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,14.741667,-0.000042,0.000081,-0.000057,1.000000,-2.989262,313.491638,41.661991,86.884453,311.811188,86.657944,97.467224,312.482208,39.189415,-55.265846,315.980103,-44.358730,-7.923778,315.441193,-58.696373,-51.302532,311.860443,130.409271,-87.795425,313.374786,96.770271,86.894249,311.817139,86.664314,97.468132,312.471161,39.191357,-55.259731,315.973694,-44.363796,-7.937808,315.451752,-58.698437,-51.302544,311.867340,130.406891,-87.798691,313.368774,96.769920,-394.108490,14.456691,-408.199463,-449.521393,12.993391,-426.199799,-439.762177,12.266423,-462.514160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,14.750000,-0.000037,0.000083,-0.000058,1.000000,-2.989849,313.493042,41.663113,86.884018,311.811920,86.658745,97.466621,312.483398,39.190189,-55.266720,315.982452,-44.357407,-7.924698,315.443573,-58.695217,-51.302830,311.861084,130.410553,-87.795830,313.375854,96.771683,86.893486,311.818665,86.665436,97.466499,312.470184,39.191189,-55.261608,315.974945,-44.361317,-7.936122,315.457703,-58.697903,-51.302052,311.871613,130.409821,-87.799850,313.366150,96.771622,-394.109283,14.458089,-408.197449,-449.520844,12.997066,-426.198822,-439.759247,12.266242,-462.511597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,14.758333,-0.000038,0.000078,-0.000064,1.000000,-2.989128,313.491699,41.662479,86.884247,311.809509,86.659050,97.467354,312.480804,39.190609,-55.265060,315.981689,-44.358593,-7.922900,315.442200,-58.695900,-51.303059,311.860413,130.409409,-87.795692,313.375580,96.770149,86.894234,311.815552,86.665779,97.470016,312.468964,39.192795,-55.259571,315.976501,-44.361866,-7.936841,315.452271,-58.698433,-51.303089,311.868591,130.406845,-87.799126,313.367279,96.768761,-394.111053,14.458729,-408.197937,-449.521942,12.993994,-426.199219,-439.760773,12.264104,-462.514069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,14.766667,-0.000048,0.000085,-0.000066,1.000000,-2.990082,313.489532,41.663326,86.883911,311.807953,86.658684,97.466362,312.478210,39.190083,-55.267200,315.977905,-44.357075,-7.925237,315.437958,-58.695026,-51.302788,311.860291,130.410950,-87.795876,313.374908,96.772179,86.894623,311.814117,86.667747,97.467506,312.466125,39.191875,-55.262054,315.971985,-44.362034,-7.939485,315.449921,-58.698841,-51.300663,311.870544,130.409744,-87.800484,313.364624,96.771500,-394.110077,14.454415,-408.197906,-449.524109,12.985450,-426.200989,-439.762054,12.259679,-462.516144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,14.775000,-0.000048,0.000080,-0.000061,1.000000,-2.989594,313.493134,41.662445,86.883957,311.812500,86.658699,97.466888,312.482910,39.190212,-55.265873,315.981018,-44.358482,-7.923761,315.441620,-58.695961,-51.303173,311.863251,130.409576,-87.795952,313.377502,96.770447,86.895203,311.820465,86.665863,97.468185,312.469879,39.191963,-55.260967,315.976562,-44.362179,-7.937676,315.452026,-58.698544,-51.304283,311.871643,130.410080,-87.798058,313.368256,96.767532,-394.106873,14.461940,-408.199097,-449.522308,12.992480,-426.199829,-439.763031,12.256650,-462.517181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,14.783333,-0.000037,0.000077,-0.000065,1.000000,-2.990484,313.493561,41.663090,86.882805,311.811310,86.659821,97.466003,312.482666,39.191391,-55.266273,315.983643,-44.358070,-7.924082,315.444183,-58.695297,-51.304569,311.862183,130.409927,-87.797142,313.377411,96.770622,86.892006,311.818848,86.666969,97.466537,312.468842,39.192799,-55.259773,315.978210,-44.362045,-7.937777,315.455627,-58.698395,-51.304935,311.870300,130.409180,-87.799873,313.368042,96.770958,-394.109192,14.460748,-408.196991,-449.521759,12.998034,-426.198303,-439.762848,12.262497,-462.514404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,14.791667,-0.000033,0.000074,-0.000059,1.000000,-2.989587,313.491058,41.663601,86.883507,311.809479,86.660744,97.466927,312.481323,39.192375,-55.264992,315.981201,-44.357792,-7.922728,315.442383,-58.694794,-51.304077,311.858459,130.410187,-87.796509,313.373505,96.770729,86.893623,311.817139,86.667221,97.468010,312.469330,39.193432,-55.258343,315.976532,-44.361485,-7.935901,315.452240,-58.697403,-51.303825,311.864929,130.409485,-87.801132,313.366364,96.770393,-394.109955,14.455501,-408.201569,-449.521301,12.990223,-426.201477,-439.762939,12.261269,-462.516449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,14.800000,-0.000050,0.000073,-0.000079,1.000000,-2.990549,313.489441,41.663635,86.882347,311.805664,86.661102,97.465927,312.475494,39.192738,-55.265598,315.978943,-44.357990,-7.923316,315.437714,-58.694843,-51.305370,311.861694,130.410156,-87.797638,313.377167,96.770508,86.892441,311.812286,86.667892,97.466652,312.463501,39.193787,-55.258667,315.972382,-44.358459,-7.937228,315.449768,-58.697773,-51.304852,311.870239,130.408478,-87.801720,313.368713,96.767899,-394.111969,14.451204,-408.200317,-449.524445,12.988075,-426.201050,-439.761139,12.261163,-462.515015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,14.808333,-0.000038,0.000076,-0.000068,1.000000,-2.989805,313.490967,41.663403,86.883385,311.808136,86.660301,97.466682,312.479340,39.191898,-55.265408,315.981293,-44.357864,-7.923195,315.441467,-58.695004,-51.304073,311.860046,130.410156,-87.796570,313.375488,96.770767,86.893639,311.815216,86.668175,97.465691,312.467957,39.193027,-55.258400,315.974915,-44.360172,-7.936728,315.452454,-58.698654,-51.302326,311.865479,130.408249,-87.800751,313.369965,96.769829,-394.108948,14.459576,-408.200439,-449.521057,12.992506,-426.200623,-439.763733,12.257889,-462.515594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,14.816667,-0.000045,0.000070,-0.000073,1.000000,-2.988521,313.489349,41.664795,86.884171,311.806183,86.662697,97.467987,312.476624,39.194393,-55.263161,315.979095,-44.357067,-7.920799,315.438568,-58.693684,-51.303772,311.860138,130.411026,-87.795883,313.375519,96.771240,86.895149,311.811920,86.670158,97.467865,312.466034,39.195110,-55.256439,315.970184,-44.361099,-7.934162,315.451508,-58.696629,-51.304291,311.865173,130.409775,-87.799271,313.371216,96.771454,-394.111572,14.448448,-408.198395,-449.522034,12.988761,-426.199829,-439.764099,12.255008,-462.519135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,14.825000,-0.000032,0.000074,-0.000074,1.000000,-2.990132,313.492950,41.664963,86.882889,311.808472,86.662140,97.466347,312.480103,39.193783,-55.265411,315.984955,-44.356445,-7.923161,315.444672,-58.693436,-51.304714,311.861633,130.411530,-87.797081,313.377930,96.772041,86.893372,311.814209,86.667313,97.466972,312.469604,39.196220,-55.260113,315.980408,-44.359020,-7.935544,315.454376,-58.696209,-51.305893,311.869965,130.410660,-87.799614,313.369354,96.770851,-394.111267,14.456406,-408.202393,-449.524902,12.984160,-426.204742,-439.763031,12.259683,-462.515930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,14.833333,-0.000051,0.000074,-0.000075,1.000000,-2.988624,313.491058,41.665810,86.884338,311.808136,86.663162,97.467865,312.477997,39.194790,-55.263802,315.979889,-44.355755,-7.921530,315.439087,-58.692661,-51.303318,311.863068,130.412384,-87.795639,313.378143,96.772789,86.894394,311.815674,86.668976,97.467972,312.464813,39.197441,-55.257561,315.971588,-44.358490,-7.934867,315.452850,-58.695457,-51.302479,311.870422,130.410538,-87.799271,313.370972,96.771858,-394.109222,14.455307,-408.202637,-449.525055,12.983917,-426.204224,-439.764374,12.255891,-462.517029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,14.841667,-0.000038,0.000080,-0.000063,1.000000,-2.989387,313.490875,41.665993,86.884163,311.808899,86.662209,97.467087,312.480194,39.193722,-55.265663,315.980713,-44.354870,-7.923560,315.441284,-58.692375,-51.302963,311.859558,130.413116,-87.795731,313.374634,96.774010,86.892136,311.813843,86.667877,97.467003,312.470215,39.195396,-55.259499,315.974762,-44.356747,-7.935687,315.451935,-58.696030,-51.303764,311.867706,130.412613,-87.796577,313.366669,96.772858,-394.113708,14.456927,-408.202087,-449.527924,12.983742,-426.206085,-439.765411,12.255540,-462.516785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,14.850000,-0.000051,0.000079,-0.000065,1.000000,-2.988199,313.490265,41.666203,86.885284,311.809204,86.662598,97.468277,312.479279,39.194111,-55.264339,315.978058,-44.354805,-7.922214,315.438171,-58.692215,-51.301910,311.861298,130.413300,-87.794624,313.375641,96.774086,86.894676,311.816437,86.665977,97.468086,312.465973,39.196430,-55.257221,315.971741,-44.356510,-7.933496,315.449646,-58.692982,-51.302341,311.871643,130.410950,-87.797752,313.365967,96.773392,-394.108521,14.457436,-408.203552,-449.524292,12.994830,-426.202667,-439.765594,12.252450,-462.518219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,14.858333,-0.000041,0.000083,-0.000061,1.000000,-2.989365,313.492554,41.666679,86.884468,311.811340,86.662361,97.467102,312.482422,39.193806,-55.266182,315.981628,-44.353886,-7.924158,315.442413,-58.691666,-51.302391,311.861481,130.414093,-87.795372,313.376190,96.775208,86.893723,311.816833,86.667252,97.466080,312.471252,39.195950,-55.259556,315.971344,-44.355118,-7.936575,315.457123,-58.692860,-51.302464,311.868347,130.410217,-87.797447,313.370575,96.774643,-394.110596,14.459624,-408.198639,-449.522736,12.994130,-426.200500,-439.761292,12.267901,-462.514404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,14.866667,-0.000050,0.000080,-0.000062,1.000000,-2.987869,313.487946,41.666927,86.885674,311.807281,86.663200,97.468613,312.477417,39.194702,-55.264137,315.975555,-44.354012,-7.922025,315.435883,-58.691483,-51.301456,311.858704,130.414078,-87.794220,313.372925,96.774925,86.895645,311.811676,86.667030,97.467239,312.466614,39.196110,-55.255272,315.965820,-44.355896,-7.935157,315.450684,-58.691708,-51.301632,311.868500,130.412170,-87.798096,313.364532,96.773888,-394.111816,14.455808,-408.201691,-449.521332,12.991719,-426.202911,-439.763031,12.259751,-462.516266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,14.875000,-0.000056,0.000082,-0.000062,1.000000,-2.987334,313.485992,41.667961,86.886406,311.805847,86.663872,97.469139,312.475433,39.195316,-55.263973,315.972565,-44.352783,-7.921919,315.432770,-58.690453,-51.300549,311.857758,130.415329,-87.793449,313.371552,96.776321,86.895226,311.808899,86.667458,97.469185,312.465759,39.196957,-55.256027,315.963196,-44.354523,-7.935315,315.448120,-58.690762,-51.300362,311.870209,130.415344,-87.797264,313.361176,96.773857,-394.113220,14.448589,-408.203003,-449.525269,12.987071,-426.204407,-439.764587,12.253258,-462.518494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,14.883333,-0.000061,0.000081,-0.000053,1.000000,-2.988605,313.490356,41.667393,86.885094,311.812225,86.663460,97.467888,312.481567,39.194920,-55.265152,315.975250,-44.353455,-7.923066,315.436157,-58.691048,-51.301929,311.862091,130.414688,-87.794807,313.374939,96.775620,86.893669,311.818970,86.666565,97.467430,312.470978,39.196655,-55.257072,315.966461,-44.354130,-7.936639,315.451599,-58.690559,-51.302666,311.871063,130.411118,-87.797997,313.368378,96.774132,-394.113892,14.455104,-408.202545,-449.523926,12.996450,-426.202576,-439.762848,12.264601,-462.513550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,14.891667,-0.000059,0.000079,-0.000051,1.000000,-2.986583,313.487061,41.668011,86.886993,311.809143,86.664337,97.469925,312.478699,39.195824,-55.262886,315.971985,-44.352989,-7.920758,315.433105,-58.690441,-51.300156,311.858307,130.415176,-87.792938,313.371094,96.775993,86.895409,311.811707,86.666367,97.470421,312.470978,39.197323,-55.252460,315.963470,-44.353424,-7.934262,315.445068,-58.689270,-51.300613,311.864838,130.411865,-87.797134,313.365509,96.775520,-394.112946,14.451253,-408.201385,-449.523560,12.986885,-426.203766,-439.764130,12.257032,-462.515198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,14.900000,-0.000055,0.000084,-0.000056,1.000000,-2.988266,313.489838,41.669052,86.885696,311.810730,86.664558,97.468208,312.480560,39.195961,-55.265320,315.975952,-44.351456,-7.923322,315.436768,-58.689339,-51.301064,311.860779,130.416626,-87.794136,313.374207,96.777786,86.894783,311.815491,86.667107,97.467461,312.469696,39.198170,-55.258354,315.967163,-44.352585,-7.934955,315.450684,-58.688354,-51.300671,311.870239,130.414230,-87.797920,313.365814,96.775749,-394.110809,14.461770,-408.199829,-449.523590,12.996297,-426.200409,-439.766968,12.261034,-462.515320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,14.908333,-0.000060,0.000081,-0.000054,1.000000,-2.987533,313.488312,41.667961,86.886208,311.809967,86.663948,97.468956,312.479370,39.195400,-55.264149,315.973389,-44.352837,-7.922079,315.434235,-58.690472,-51.300777,311.859955,130.415314,-87.793686,313.372925,96.776260,86.897400,311.814026,86.667793,97.467773,312.468231,39.194847,-55.256783,315.962769,-44.354492,-7.931914,315.448822,-58.690193,-51.301880,311.869751,130.413925,-87.798363,313.363922,96.774673,-394.113037,14.450070,-408.201721,-449.523743,12.985424,-426.205902,-439.765167,12.255442,-462.515503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,14.916667,-0.000056,0.000080,-0.000055,1.000000,-2.987790,313.490570,41.668869,86.885796,311.811646,86.665146,97.468704,312.481415,39.196636,-55.264111,315.976440,-44.352085,-7.921996,315.437286,-58.689564,-51.301338,311.861664,130.416031,-87.794128,313.374969,96.776886,86.895523,311.818878,86.669266,97.467224,312.468506,39.196537,-55.255894,315.967712,-44.353725,-7.933162,315.451752,-58.688744,-51.301819,311.869934,130.415131,-87.798096,313.367218,96.775101,-394.112793,14.455724,-408.200104,-449.521606,12.997164,-426.197998,-439.764313,12.259520,-462.515320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,14.925000,-0.000056,0.000077,-0.000055,1.000000,-2.987102,313.484924,41.668537,86.886276,311.806030,86.665222,97.469406,312.475830,39.196754,-55.263035,315.970856,-44.352654,-7.920854,315.431732,-58.689919,-51.301052,311.855957,130.415497,-87.793694,313.369232,96.776169,86.897491,311.810944,86.668694,97.467514,312.465576,39.196426,-55.254646,315.961334,-44.353226,-7.933015,315.445435,-58.686653,-51.302513,311.862823,130.412354,-87.797478,313.363678,96.773674,-394.112762,14.447748,-408.201233,-449.521454,12.989833,-426.201141,-439.763214,12.255248,-462.514648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,14.933333,-0.000040,0.000074,-0.000047,1.000000,-2.988141,313.489410,41.669323,86.884964,311.810516,86.666565,97.468399,312.481934,39.198189,-55.263535,315.977203,-44.352142,-7.921245,315.439270,-58.689102,-51.302666,311.856873,130.415909,-87.795097,313.370667,96.776382,86.893288,311.814270,86.668846,97.467316,312.472595,39.200077,-55.256916,315.968811,-44.352802,-7.932037,315.452057,-58.687256,-51.302124,311.865540,130.412766,-87.798431,313.363251,96.774330,-394.110474,14.458191,-408.197754,-449.522919,12.992623,-426.200470,-439.762939,12.258741,-462.514496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,14.941667,-0.000043,0.000075,-0.000055,1.000000,-2.988852,313.489014,41.669159,86.884308,311.809052,86.666245,97.467667,312.480103,39.197842,-55.264370,315.977112,-44.352219,-7.922115,315.438416,-58.689266,-51.303234,311.857666,130.415848,-87.795715,313.371796,96.776382,86.893433,311.815735,86.669899,97.466202,312.468201,39.198185,-55.257893,315.970551,-44.353214,-7.932781,315.450043,-58.686298,-51.302086,311.865631,130.412827,-87.800026,313.363892,96.773613,-394.110474,14.453465,-408.197479,-449.522125,12.990985,-426.200500,-439.763275,12.261095,-462.513214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,14.950000,-0.000052,0.000069,-0.000070,1.000000,-2.987394,313.486389,41.668510,86.885231,311.804596,86.666603,97.469124,312.474396,39.198318,-55.261894,315.974457,-44.353493,-7.919500,315.434082,-58.690002,-51.302799,311.858154,130.414688,-87.794853,313.372742,96.774803,86.894615,311.808624,86.669746,97.466835,312.464874,39.198463,-55.253914,315.965424,-44.353058,-7.929156,315.447388,-58.690746,-51.303516,311.866119,130.411423,-87.799240,313.366119,96.775269,-394.111511,14.451196,-408.199249,-449.520081,12.991491,-426.201385,-439.763977,12.254062,-462.515656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,14.958333,-0.000053,0.000071,-0.000061,1.000000,-2.988113,313.487701,41.668011,86.884697,311.807495,86.665764,97.468407,312.477448,39.197430,-55.262981,315.974762,-44.353794,-7.920635,315.435181,-58.690491,-51.303146,311.858734,130.414383,-87.795372,313.372681,96.774620,86.893364,311.814026,86.670860,97.467354,312.466614,39.198479,-55.256485,315.964905,-44.357086,-7.932825,315.450684,-58.691422,-51.303127,311.866211,130.411942,-87.798279,313.366302,96.775322,-394.112488,14.452766,-408.200562,-449.522736,12.992070,-426.200836,-439.761688,12.258087,-462.513397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,14.966667,-0.000042,0.000069,-0.000061,1.000000,-2.988461,313.492981,41.668671,86.884178,311.811859,86.666763,97.468079,312.482849,39.198486,-55.262974,315.981842,-44.353294,-7.920569,315.442596,-58.689808,-51.303864,311.862091,130.414795,-87.795937,313.376740,96.774933,86.894554,311.817596,86.670265,97.468246,312.471436,39.200214,-55.256687,315.973236,-44.354881,-7.932105,315.456024,-58.690189,-51.305096,311.869904,130.412552,-87.799721,313.369690,96.774078,-394.113159,14.453306,-408.198822,-449.519714,12.997725,-426.198944,-439.761200,12.265431,-462.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,14.975000,-0.000037,0.000073,-0.000073,1.000000,-2.988636,313.485229,41.668026,86.884247,311.801514,86.665520,97.467857,312.472687,39.197186,-55.263649,315.976166,-44.353573,-7.921347,315.435913,-58.690407,-51.303501,311.854675,130.414459,-87.795761,313.370453,96.774834,86.893799,311.808258,86.671463,97.468750,312.460846,39.199585,-55.258308,315.966003,-44.357388,-7.934172,315.450348,-58.691738,-51.302258,311.859436,130.411713,-87.799667,313.366577,96.774559,-394.113129,14.448200,-408.199799,-449.524658,12.985343,-426.202820,-439.764954,12.256892,-462.513519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,14.983333,-0.000058,0.000073,-0.000063,1.000000,-2.989005,313.491180,41.669567,86.883972,311.811066,86.667015,97.467514,312.480499,39.198639,-55.264175,315.977631,-44.352074,-7.921879,315.437714,-58.688934,-51.303730,311.863281,130.416122,-87.796051,313.377014,96.776489,86.893639,311.815979,86.671890,97.467026,312.469269,39.201275,-55.258533,315.968292,-44.355206,-7.933911,315.452332,-58.690697,-51.303280,311.872772,130.414413,-87.799034,313.368774,96.775734,-394.110107,14.455121,-408.199066,-449.523499,12.992054,-426.200012,-439.763336,12.259573,-462.514587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,14.991667,-0.000044,0.000072,-0.000068,1.000000,-2.988745,313.488708,41.668945,86.884148,311.806458,86.666466,97.467758,312.477112,39.198120,-55.263775,315.978027,-44.352695,-7.921467,315.438019,-58.689514,-51.303604,311.858826,130.415375,-87.795876,313.373901,96.775749,86.894577,311.811646,86.670715,97.466148,312.463440,39.201099,-55.258121,315.968781,-44.355423,-7.932951,315.452454,-58.691826,-51.303654,311.865875,130.412674,-87.798149,313.365326,96.775208,-394.111206,14.446275,-408.201782,-449.524445,12.984926,-426.203674,-439.763977,12.256352,-462.514923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,15.000000,-0.000046,0.000072,-0.000070,1.000000,-2.989109,313.489075,41.669567,86.883720,311.806671,86.667221,97.467400,312.477112,39.198887,-55.264011,315.978271,-44.352154,-7.921683,315.438049,-58.688904,-51.304100,311.859711,130.415939,-87.796318,313.374725,96.776245,86.894531,311.814941,86.672142,97.466705,312.463165,39.201878,-55.259441,315.972931,-44.354759,-7.932693,315.449799,-58.691742,-51.303005,311.869293,130.414658,-87.800789,313.364410,96.775230,-394.109619,14.458124,-408.198212,-449.523590,12.986963,-426.202942,-439.761414,12.258760,-462.513031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,15.008333,-0.000040,0.000076,-0.000067,1.000000,-2.988897,313.489716,41.668976,86.884331,311.807281,86.665840,97.467590,312.478302,39.197426,-55.264549,315.979614,-44.352276,-7.922340,315.439789,-58.689426,-51.303116,311.859039,130.415756,-87.795631,313.374268,96.776382,86.895149,311.814911,86.670982,97.468727,312.465210,39.200390,-55.258850,315.970886,-44.355583,-7.936543,315.453888,-58.691040,-51.303818,311.865021,130.412933,-87.797729,313.368103,96.775406,-394.111053,14.453349,-408.199860,-449.522644,12.985532,-426.204193,-439.760864,12.257310,-462.514313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,15.016667,-0.000041,0.000074,-0.000065,1.000000,-2.988577,313.488831,41.669125,86.884468,311.806915,86.666351,97.467926,312.477875,39.197983,-55.263893,315.978271,-44.352345,-7.921625,315.438660,-58.689312,-51.303146,311.858185,130.415710,-87.795532,313.373138,96.776184,86.893761,311.813446,86.671944,97.470863,312.464600,39.201038,-55.258366,315.971252,-44.356747,-7.935637,315.451691,-58.691303,-51.303177,311.868866,130.414200,-87.798622,313.362030,96.775444,-394.111084,14.449248,-408.201263,-449.521820,12.987814,-426.201416,-439.763580,12.256161,-462.517548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,15.025000,-0.000039,0.000077,-0.000060,1.000000,-2.987970,313.488708,41.668652,86.885368,311.807465,86.665306,97.468529,312.478760,39.196873,-55.263847,315.978058,-44.352474,-7.921667,315.438965,-58.689739,-51.301968,311.857208,130.415527,-87.794586,313.371948,96.776245,86.897202,311.812653,86.671562,97.470055,312.467102,39.198086,-55.257843,315.969269,-44.355606,-7.935162,315.453369,-58.692024,-51.303631,311.867401,130.414658,-87.798492,313.362701,96.775223,-394.112885,14.449846,-408.198822,-449.525055,12.987940,-426.201630,-439.765442,12.254354,-462.514618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
