x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,mass,l0,l1,l2,l3,l4,l5,l6,l7,l8
0.140655742,0.004847391,0.078836819,0.045012939,-0.169543027,0.00741091,0.984466391,500,-40.31807738,-23.77658574,-20.60350961,-54.62499748,-48.79237222,-31.8789924,-84.61963308,-104.8264099,-63.43922005
0.144935894,-0.005780317,0.078943072,0.030244344,-0.174053015,0.007264883,0.984244913,500,-40.22023303,-23.90456005,-20.60736537,-49.13317873,-42.49422549,-28.66978764,-81.34219445,-102.1807426,-62.05625498
0.139458297,-0.010723507,0.071281652,0.017196796,-0.165156986,0.001802807,0.986115708,500,-37.48561933,-20.11197883,-19.14814246,-43.89146322,-36.78855417,-25.67023377,-78.34471604,-99.19896952,-59.58452954
0.14354168,-0.020839197,0.071686139,0.001215339,-0.171520012,0.00064776,0.985179673,500,-37.38777498,-20.23995315,-19.15199821,-38.39964447,-30.49040744,-22.461029,-75.0672774,-96.55330217,-58.20156447
0.135712966,-0.02295469,0.064624965,0.003905045,-0.167969431,0.007417177,0.985756565,500,-27.49654595,-18.40764969,-19.32431464,-29.95787734,-19.08849841,-13.28164968,-71.70481888,-95.08958196,-48.32421921
0.134276105,-0.021860395,0.064169339,0.004705917,-0.16513217,0.007371958,0.986232668,500,-27.3987016,-18.53562401,-19.32817039,-24.46605859,-12.79035169,-10.07244491,-68.42738024,-92.44391461,-46.94125414
0.130345568,-0.005802624,0.058646341,0.027149284,-0.136941778,0.00277249,0.9902031,500,-22.55416492,-18.35845944,-14.16625648,-37.67426565,-3.94032381,-20.97815287,-64.80743167,-90.01422083,-51.51109897
0.126176532,-0.010816986,0.058864462,0.02548217,-0.142701584,0.006231159,0.989418056,500,-27.54260739,-25.00748577,-17.58196347,-38.24082235,-4.852261992,-21.52531578,-66.72959322,-88.0445076,-50.61743617
0.10999737,-0.024378871,0.056059968,-0.001022636,-0.140700821,0.00588366,0.990034149,500,-34.4327037,-32.40394266,-22.83978562,-36.53239196,-4.4882596,-20.95493505,-68.33049981,-85.88278115,-50.60017833
0.100560426,-0.035680268,0.056937528,-0.016377585,-0.136733642,0.006181754,0.990453165,500,-39.42114617,-39.052969,-26.2554926,-37.09894867,-5.400197783,-21.50209796,-70.25266137,-83.91306791,-49.70651553
-0.000806107,0.000332004,-0.00025898,0.002447857,0.001936525,0.000421552,0.99999504,500,-7.35,-0.075,-4.35,-6.9,-8.25,-5.325,-9.6,-5.025,-6.75
-0.001442215,0.001305112,0.003933813,0.01017697,-0.013598307,-0.00069639,0.999855505,500,-9.503121637,-3.534011002,-6.01163833,-11.00921727,-9.03858666,-5.651429704,-16.76642861,-4.346298569,-6.342779141
-0.000201487,0.002406462,0.009292263,0.004201639,-0.014948522,-0.001899964,0.999877632,500,-15.93124327,-16.630522,-8.948276659,-15.79343453,-16.12717332,-10.21535941,-21.90785722,-10.98009714,-9.760558283
8.60E-05,0.000944859,0.013743053,0.012930374,-0.035873901,-0.003047801,0.999268022,500,-18.08436491,-20.08953301,-10.60991499,-19.9026518,-16.91575998,-10.54178911,-29.07428582,-10.30139571,-9.353337424
0.004490052,0.002335475,0.018357762,0.013854983,-0.050342302,-0.003592405,0.998629454,500,-21.32498655,-24.61729401,-13.95905332,-22.99936906,-21.82934664,-14.48696882,-35.75321443,-17.70394428,-13.03361657
0.005460178,0.000759208,0.022936138,0.022641784,-0.072090955,-0.003581649,0.997134603,500,-23.47810819,-28.07630501,-15.62069165,-27.10858633,-22.6179333,-14.81339852,-42.91964304,-17.02524284,-12.62639571
0.002541334,0.006013983,0.026472813,0.042575601,-0.049147814,-0.004097994,0.997875251,500,-26.26825124,-28.66220874,-18.57793625,-34.66934444,-26.04003423,-18.07780422,-43.29731921,-23.41817016,-15.4215271
-0.008774427,0.010143219,0.029920719,0.0628915,-0.024378565,-0.005395216,0.997707992,500,-28.9646443,-32.68873748,-20.54143084,-41.53635256,-30.24963516,-20.13283491,-41.89374539,-22.92047247,-15.12290848
-0.012281373,0.011265459,0.033158652,0.077820625,0.006470382,-0.0050235,0.996933723,500,-32.75791235,-34.76995371,-22.92680044,-48.90023567,-32.1904861,-21.59255311,-42.28079657,-24.51808729,-17.64616487
-0.023472329,0.016110426,0.037145817,0.097953275,0.029725021,-0.006412516,0.994726324,500,-35.45430541,-38.79648244,-24.89029504,-55.76724378,-36.40008703,-23.64758381,-40.87722274,-24.0203896,-17.34754626
-0.029421309,0.017644247,0.039065969,0.12202013,0.062833966,-0.007465361,0.990508581,500,-36.74913596,-41.62535493,-27.51472714,-61.08268939,-37.97531296,-25.17995826,-39.01896142,-25.92034817,-18.23486515
-0.040054258,0.021609576,0.043328601,0.138748028,0.085035854,-0.010324875,0.986616078,500,-39.44552902,-45.65188366,-29.47822174,-67.94969751,-42.18491389,-27.23498895,-37.61538759,-25.42265048,-17.93624654
-0.047704685,0.02475513,0.046795185,0.158854861,0.11877345,-0.014839696,0.980019277,500,-41.36614082,-49.60458427,-32.07218509,-74.86592437,-45.60232732,-29.62869153,-35.90947002,-25.14878092,-18.98059668
-0.059017648,0.028287404,0.051729379,0.174521609,0.13960628,-0.018919775,0.97452262,500,-44.06253388,-53.631113,-34.03567968,-81.73293248,-49.81192826,-31.68372222,-34.50589619,-24.65108324,-18.68197807
-0.065259676,0.028476651,0.054766079,0.191760646,0.168091596,-0.025191064,0.966611856,500,-45.84603631,-57.24572768,-36.23940866,-88.02454997,-50.92543544,-33.68308886,-33.17615049,-25.24029962,-20.55484383
-0.07658652,0.03226128,0.060670845,0.208812676,0.187624617,-0.030578545,0.959301424,500,-48.54242936,-61.27225641,-38.20290326,-94.89155808,-55.13503637,-35.73811956,-31.77257667,-24.74260193,-20.25622522
-0.067241469,0.018933317,0.059012157,0.186960704,0.192844766,-0.027043036,0.962873442,500,-52.37450368,-61.13390051,-38.62448754,-93.24794908,-47.9681991,-33.31855886,-33.59568629,-28.73807389,-22.1731414
-0.055216292,0.011252218,0.05910627,0.166529241,0.191777807,-0.022815859,0.966937806,500,-56.58802332,-61.35150164,-38.92595463,-90.01703539,-43.84940871,-31.45183019,-35.90688185,-35.11508881,-25.55431538
-0.057291724,0.001923244,0.0583205,0.125939604,0.184583922,-0.020548794,0.974497685,500,-61.43582029,-60.19112426,-39.58748031,-87.12977404,-49.15659489,-31.1086855,-37.82403444,-32.42633225,-24.67836046
-0.044967435,-0.005716074,0.059004054,0.102816055,0.181565302,-0.017562953,0.9778315,500,-65.64933993,-60.40872539,-39.8889474,-83.89886035,-45.0378045,-29.24195683,-40.13523,-38.80334717,-28.05953445
-0.043989559,-0.009402407,0.05902516,0.060934135,0.174366231,-0.012497693,0.982714229,500,-70.25499823,-59.93733727,-40.22044379,-80.08977284,-49.08200239,-30.61202015,-42.24940408,-39.67247635,-28.63714398
