x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
0.037122003,0.085948703,0.302718447,0.123865353,-0.16553653,-0.016438348,0.978256005,-12.71127769,-20.42987816,-18.36955506,-42.63398022,-47.46229754,-33.79433706,-61.43225104,-39.04517804,-27.05194335
0.016274862,0.094631627,0.301350693,0.136126391,-0.145736017,-0.020789323,0.979693025,-11.93091231,-19.9548212,-18.54377098,-44.11258414,-50.6120015,-34.37665614,-59.76311805,-33.88604875,-22.53424649
0.004385885,0.102442032,0.302925279,0.136626265,-0.138915373,-0.025898937,0.980492238,-13.48834195,-20.80663688,-18.93587322,-45.58021983,-55.04086852,-36.55728405,-57.63400696,-26.94898768,-19.03191036
-0.006295373,0.109403196,0.302288749,0.139914538,-0.118312033,-0.02552347,0.982738387,-13.87687408,-20.32001624,-19.06903229,-46.45333963,-58.60515401,-38.38875755,-55.28488493,-30.20089249,-20.42189386
-0.018301082,0.115934099,0.304172194,0.141391316,-0.112128838,-0.029186821,0.983149912,-15.43430373,-21.17183192,-19.46113453,-47.92097532,-63.03402103,-40.56938546,-53.15577384,-23.26383142,-16.91955773
-0.027356235,0.124570153,0.305463012,0.149744991,-0.081810024,-0.0257952,0.984996531,-16.70728461,-20.45442944,-18.89876519,-50.74135307,-66.80559728,-42.87543617,-50.84165728,-29.22125329,-19.61338141
-0.040912211,0.133229998,0.308608633,0.150454063,-0.073317109,-0.028946798,0.985469563,-18.26471426,-21.30624511,-19.29086743,-52.20898875,-71.23446431,-45.05606408,-48.7125462,-22.28419221,-16.11104527
-0.029756924,0.145582549,0.312033246,0.178810514,-0.076868487,-0.029821604,0.980422719,-12.66430367,-8.513421279,-18.24186685,-53.91026382,-72.74694312,-43.93418016,-50.99603754,-26.56909227,-21.34779707
-0.022418386,0.160729158,0.318365417,0.212268122,-0.089190495,-0.03276561,0.972580955,-5.856117457,-4.380206523,-16.09510206,-58.76016787,-70.68806732,-42.82458485,-52.84703161,-25.90675086,-20.93646895
-0.01586617,0.155460304,0.32059962,0.248967511,-0.088921649,-0.029108547,0.963981749,-6.926819058,4.082812772,-18.69721938,-63.76075742,-67.33986883,-41.18384524,-54.53927432,-30.34303018,-21.99918078
-0.011300279,0.168546145,0.327026757,0.281127347,-0.096200414,-0.030390475,0.954352825,-0.118632848,8.216027528,-16.55045459,-68.61066146,-65.28099303,-40.07424993,-56.39026839,-29.68068876,-21.58785267
-0.004647056,0.161309077,0.328173321,0.299359879,-0.097027333,-0.022619656,0.948924502,-1.899890543,-18.03585545,-18.72813085,-71.96090826,-64.30245589,-38.47408247,-58.23688678,-32.91765772,-23.86354453
-0.015628723,0.157768117,0.323690321,0.285990175,-0.068897909,-0.018275659,0.955577678,-2.341565781,-18.01856543,-18.71775684,-69.14397913,-62.36824155,-37.50524629,-49.34283295,-33.2691143,-24.03754381
-0.042136152,0.154632818,0.316388871,0.269180701,-0.020056768,-0.016773515,0.962734712,-4.227962971,-16.54382427,-16.66960336,-66.70222137,-61.64919654,-36.59112405,-40.67159127,-24.47022606,-19.55505309
-0.053561708,0.152282882,0.31396029,0.262643818,0.013618915,-0.012629705,0.964714072,-4.669638209,-16.52653425,-16.65922934,-63.88529223,-59.7149822,-35.62228788,-31.77753744,-24.82168264,-19.72905238
-0.077867027,0.151428349,0.310528461,0.251166087,0.06353782,-0.007038565,0.965830731,-5.383674423,-15.03051867,-13.6049656,-62.38094879,-58.98835253,-34.45580867,-22.16988968,-16.62296681,-15.54980666
-0.084548476,0.147661452,0.308928798,0.238016271,0.084974692,-0.002379352,0.967533925,-5.825349661,-15.01322865,-13.59459158,-59.56401965,-57.05413819,-33.4869725,-13.27583585,-16.97442339,-15.72380595
-0.091008092,0.142635112,0.304054153,0.224565046,0.084003245,-0.003881761,0.970823839,-5.653205387,-12.75657584,-12.3622727,-57.55338336,-54.89871618,-32.64431481,-13.17498505,-1.72579377,-13.12118273
-0.094801557,0.140374547,0.303413099,0.217554551,0.090023328,-0.003065281,0.971882926,-6.094880625,-12.73928582,-12.35189869,-54.73645422,-52.96450184,-31.67547864,-4.280931221,-2.077250349,-13.29518202
-0.086140223,0.130258171,0.297300301,0.206636049,0.078788793,-0.002353375,0.975237577,-4.804646107,-11.60231441,-10.98055225,-52.47267151,-51.51968367,-30.39473171,-10.88347891,-9.253663827,-12.15587006
-0.08978522,0.121036747,0.299107446,0.206187155,0.08560446,-0.0045678,0.974750157,-9.527701093,-17.72418036,-14.10584702,-55.84564457,-51.21402758,-30.30626546,-14.34946032,-9.616809792,-12.40180484
-0.092021735,0.13229334,0.301702873,0.226561078,0.099872172,-0.004377821,0.968853168,-6.559801201,-14.5112056,-13.55065557,-57.77019084,-50.70306958,-31.18684384,-10.41374249,-0.192434206,-12.44108399
-0.097256868,0.12014571,0.304176325,0.225808577,0.110471371,-0.00685411,0.967863412,-11.28285619,-20.63307155,-16.67595034,-61.1431639,-50.39741349,-31.09837759,-13.8797239,-0.55558017,-12.68701878
-0.10278365,0.12020444,0.305840252,0.23341028,0.129078113,-0.00689056,0.963748412,-11.11043373,-21.33751714,-17.286002,-62.51692357,-50.13910644,-30.29443365,-10.26985569,-10.72496536,-13.65462574
-0.106282345,0.108199847,0.307448945,0.229880793,0.132490687,-0.01077735,0.964097966,-15.83348872,-27.45938309,-20.41129677,-65.88989663,-49.83345035,-30.20596741,-13.7358371,-11.08811132,-13.90056052
-0.106412805,0.10550282,0.308841451,0.233221562,0.14332436,-0.010640401,0.961744567,-17.13380499,-30.12253886,-21.22896999,-68.338263,-49.10146878,-30.50976232,-12.9888937,-13.4293769,-15.7073314
-0.112375856,0.092857346,0.311539151,0.229772924,0.148881079,-0.015245063,0.961668558,-21.85685997,-36.2444048,-24.35426476,-71.71123606,-48.79581269,-30.42129607,-16.45487511,-13.79252287,-15.95326618
-0.108876928,0.08783305,0.312430642,0.228016405,0.151658101,-0.014517846,0.96166396,-24.6435456,-38.61191566,-26.25074875,-73.79690577,-48.95199386,-30.3039604,-17.73939412,-17.61972864,-17.95461901
-0.113932537,0.073697458,0.313957063,0.21628949,0.151514529,-0.019062101,0.964312626,-29.36660059,-44.7337816,-29.37604352,-77.16987883,-48.64633777,-30.21549416,-21.20537553,-17.9828746,-18.20055379
-0.113722567,0.067867199,0.31636371,0.217690387,0.155684445,-0.02042991,0.96330466,-32.22147089,-49.05347,-32.48693291,-79.52420022,-48.27160031,-31.4625932,-22.68062574,-21.72805047,-19.69919759
-0.117949937,0.052977107,0.31834299,0.204729779,0.153662445,-0.024212354,0.966378462,-36.94452588,-55.17533594,-35.61222768,-82.89717328,-47.96594423,-31.37412695,-26.14660715,-22.09119643,-19.94513237
-0.120664203,0.048350661,0.323118597,0.210069398,0.162111278,-0.027828203,0.963751199,-40.28348852,-59.87111312,-38.80531975,-87.26082051,-48.15074745,-32.77844335,-28.01722296,-25.42035735,-21.04242167
-0.12604202,0.036912687,0.326971467,0.203252784,0.16281301,-0.031856252,0.964969123,-45.00654351,-65.99297906,-41.93061452,-90.63379357,-47.84509136,-32.68997711,-31.48320437,-25.78350332,-21.28835645
-0.116077894,0.051051599,0.331388474,0.223573608,0.154279048,-0.027759059,0.961999091,-46.86289895,-67.30623289,-40.83976659,-96.87113787,-51.87354087,-36.49008265,-37.82457798,-30.18755379,-24.7116595
-0.101239321,0.064100935,0.334933086,0.245818153,0.125077964,-0.020329578,0.960997215,-47.31130057,-65.95753111,-40.39002,-101.8631451,-54.38176072,-37.96879688,-46.31363439,-32.43359679,-26.0592853
-0.086305095,0.078363438,0.338901361,0.255749122,0.111031443,-0.009294281,0.960301006,-50.6386791,-63.68980714,-39.31972273,-106.7278208,-61.2500954,-41.20820677,-53.6538494,-41.15864353,-31.06974973
-0.074700652,0.089439162,0.343401059,0.273021405,0.085918592,-0.004817232,0.958151398,-51.08708071,-62.34110536,-38.86997614,-111.7198281,-63.75831526,-42.68692099,-62.14290581,-43.40468653,-32.41737553
-0.060660158,0.10429767,0.349340729,0.292425541,0.064021028,0.001390287,0.954141854,-51.39997079,-62.18289248,-39.53495422,-116.3481696,-70.39659252,-45.64598305,-70.20754152,-50.1652314,-35.89642065
-0.049062327,0.116065937,0.355874389,0.311234184,0.036432072,0.004278528,0.949625021,-51.8483724,-60.8341907,-39.08520763,-121.3401768,-72.90481237,-47.12469728,-78.69659792,-52.4112744,-37.24404645
-0.033487268,0.124689365,0.363559916,0.330356389,0.004948167,0.00779665,0.943811095,-52.22901824,-60.60573337,-41.06782337,-126.5253511,-77.02806093,-51.59358542,-87.27344398,-32.91456833,-40.2573819
-0.042363003,0.123819852,0.363113044,0.313564355,0.018709207,0.005687946,0.949365582,-57.80961455,-57.19453926,-39.481647,-123.6591374,-82.39570427,-54.39682777,-87.22163062,-36.08016652,-41.95960169
-0.041045501,0.110488265,0.358196563,0.285331416,0.007810529,0.00877966,0.958356873,-61.18133297,-61.91846738,-43.0866518,-123.2895073,-81.59586196,-52.92015709,-88.71371207,-62.12439018,-28.0696763
-0.045579111,0.113469545,0.358979626,0.265739656,0.020652674,0.01159427,0.963753846,-66.76192927,-58.50727327,-41.50047543,-120.4232936,-86.9635053,-55.72339945,-88.66189871,-65.28998837,-29.77189608
-0.048281414,0.096176079,0.354424872,0.221641308,0.019809803,0.011415311,0.974860192,-73.11308663,-49.41364027,-43.85988965,-119.4053717,-86.54740581,-55.56168528,-90.50703275,-45.24489929,-40.47804328
-0.058899796,0.095407417,0.355551374,0.199478449,0.034160131,0.012297771,0.97922939,-78.69368294,-46.00244616,-42.27371328,-116.539158,-91.91504915,-58.36492764,-90.45521939,-48.41049748,-42.18026306
-0.022373694,0.003908479,0.252493356,-0.000646647,-0.000277367,-0.000403743,0.999999671,-4.425,-6.75,-3.975,-4.2,-5.4,-5.925,-4.2,-4.8,-7.2
-0.036143482,0.012072578,0.257064805,0.012335065,0.033624524,-0.001414035,0.999357413,-9.491143936,-5.406967928,-3.169180757,-11.93614452,-7.14935341,-6.665375271,-4.203708798,-5.96891907,-7.650154842
-0.044230692,0.01709751,0.263010214,0.024339415,0.050451739,-0.001178215,0.99842918,-14.36978787,-13.96393586,-7.575861514,-19.14728905,-14.89870682,-10.81825054,-6.082417595,-8.48783814,-11.25030968
-0.057126222,0.024228884,0.269118841,0.040886722,0.081471803,-0.000558666,0.995836487,-19.43593181,-12.62090378,-6.77004227,-26.88343357,-16.64806023,-11.55862581,-6.086126393,-9.65675721,-11.70046453
-0.067978021,0.028736088,0.275420702,0.058767641,0.106362219,-0.000587143,0.992589088,-24.18332574,-20.35287171,-12.02047303,-35.0320781,-21.92241364,-15.88025108,-7.47733519,-12.62567628,-13.57561937
-0.080588691,0.036644715,0.283257769,0.073073434,0.139006331,0.000116105,0.987591768,-29.24946968,-19.00983964,-11.21465378,-42.76822262,-23.67176705,-16.62062635,-7.481043988,-13.79459535,-14.02577421
-0.092249564,0.038186623,0.291107899,0.081377394,0.16798748,0.001256864,0.98242371,-34.98123862,-26.55430757,-16.58695954,-50.33561715,-29.95862046,-20.12662662,-7.653502785,-16.23851442,-16.31342905
-0.10572845,0.04332666,0.299407031,0.093414594,0.199622636,0.001394099,0.975408926,-40.04738255,-25.2112755,-15.7811403,-58.07176167,-31.70797387,-20.86700189,-7.657211583,-17.40743349,-16.76358389
-0.119022764,0.047934303,0.308543458,0.107087874,0.230971848,0.002069138,0.967047006,-44.92133899,-33.33699342,-20.68938355,-65.1985312,-37.97607728,-25.24018966,-8.04529538,-20.33885256,-11.75748874
-0.126994853,0.048776989,0.315406102,0.108348543,0.257896677,0.002591365,0.960074571,-49.98748292,-31.99396135,-19.88356431,-72.93467572,-39.72543069,-25.98056493,-8.049004178,-21.50777163,-12.20764358
-0.13787261,0.05322856,0.32569085,0.123554721,0.288433608,0.002248355,0.94949209,-55.03253311,-40.03530428,-24.33477632,-80.89113275,-44.8591591,-29.81234646,-8.394900475,-23.7079407,-21.62967342
-0.12233556,0.06391663,0.322534057,0.135982093,0.260298303,0.006437314,0.955882956,-50.48818947,-39.50853403,-24.01871417,-80.05181118,-49.44186785,-32.05102381,-12.23054677,-29.27866997,-24.36236103
-0.109290559,0.068805423,0.320022027,0.152598473,0.24481134,0.007629018,0.95745648,-47.95829895,-37.07395128,-23.25616764,-81.27264586,-45.0667641,-31.48540428,-14.13728681,-31.54002424,-25.65598614
-0.095274065,0.079609523,0.319435412,0.165055854,0.214434553,0.012861175,0.962605307,-43.41395531,-36.54718103,-22.94010549,-80.43332429,-49.64947285,-33.72408163,-17.9729331,-37.11075351,-28.38867375
-0.072051859,0.089687659,0.316185723,0.185160809,0.180347315,0.019804661,0.965814732,-39.42683823,-30.41650453,-22.17580116,-79.12408085,-49.37827535,-32.31061054,-20.84412627,-40.42679528,-30.85183011
-0.058461227,0.100257969,0.31671648,0.194082984,0.152138821,0.023779255,0.968824092,-34.88249459,-29.88973428,-21.85973901,-78.28475928,-53.9609841,-34.54928789,-24.67977256,-45.99752455,-33.58451772
-0.039164834,0.116293024,0.317678954,0.213054794,0.119217817,0.032100581,0.969208089,-31.14176423,-24.01101091,-20.86955576,-78.41047677,-57.01673973,-35.41189103,-27.80819229,-50.14091008,-36.40743971
-0.021714927,0.128118654,0.320408368,0.221571287,0.087406904,0.035769586,0.970560011,-26.59742059,-23.48424066,-20.55349361,-77.57115521,-61.59944848,-37.65056838,-31.64383858,-55.71163935,-39.14012732
-0.003339307,0.142269446,0.323225268,0.234217989,0.053117771,0.040808685,0.969873748,-22.52988359,-3.481493848,-20.12537092,-76.98935317,-65.26868067,-38.90120862,-33.77587159,-59.96869674,-40.94293212
0.01710165,0.137877465,0.323773156,0.226421839,0.030542137,0.043539988,0.972576268,-19.13807926,-4.312431627,-20.62393359,-74.0771734,-61.90109927,-37.30051169,-38.45322718,-65.48502479,-43.78418992
0.04702288,0.126115607,0.321971514,0.206558463,-0.003002973,0.048205813,0.977241415,-18.23467825,-14.90538113,-17.61646598,-71.1437534,-59.35177959,-34.83079622,-42.72877614,-71.09451691,-49.31050632
0.067366783,0.120143042,0.32395369,0.19833097,-0.021914121,0.048409187,0.978693593,-14.84287392,-15.7363189,-18.11502865,-68.23157364,-55.98419819,-33.2300993,-47.40613173,-76.61084496,-52.15176412
0.091208312,0.101332313,0.323059303,0.174449425,-0.051248177,0.044038641,0.98234496,-18.62027125,-14.39826254,-16.93557618,-65.23377376,-50.55074764,-33.0698931,-52.182584,-81.72375504,-56.93555122
0.112804036,0.095928548,0.327949444,0.164830959,-0.078487347,0.045829364,0.982125328,-15.22846692,-15.22920032,-17.43413885,-62.32159399,-47.18316624,-31.46919617,-56.8599396,-87.24008309,-59.77680902
0.138213697,0.075799942,0.3300852,0.138218468,-0.109318501,0.040235173,0.983527453,-19.39626342,-1.77564103,-16.56869394,-59.21660417,-43.15765027,-30.51374461,-61.36184353,-92.70470216,-63.88933148
0.15942559,0.070337298,0.33778194,0.132449696,-0.139195828,0.041856222,0.9804742,-16.00445909,-2.606578809,-17.06725661,-56.30442441,-39.79006887,-28.91304769,-66.03919913,-98.22103021,-66.73058928
0.174930403,0.057044498,0.342769486,0.109552664,-0.171531223,0.03425292,0.978469208,-19.39245517,-18.27026805,-15.9088155,-53.67083961,-36.99352019,-29.13497345,-71.00382889,-104.9115038,-60.90747941
0.164944453,0.042015198,0.339387518,0.082597417,-0.157784702,0.026157004,0.983665322,-29.25933805,-20.4459202,-17.21420679,-52.09050338,-37.36225525,-29.5369062,-72.46522157,-104.9744621,-61.15652381
0.177448889,0.041647658,0.342850534,0.075983209,-0.178136523,0.023784782,0.980779392,-27.14112114,-19.61294809,-18.81609618,-50.79946464,-37.79150667,-30.85015028,-73.84525134,-106.7494933,-65.77338438
0.16628664,0.023902132,0.340371299,0.044099664,-0.161550497,0.013002786,0.985792871,-37.00800402,-21.78860024,-20.12148747,-49.21912841,-38.16024173,-31.25208303,-75.30664402,-106.8124517,-66.02242878
0.172762357,0.016241176,0.342565326,0.019451781,-0.170740769,0.003457348,0.985117894,-38.857337,-27.70994025,-21.27512782,-47.70844092,-38.03423498,-32.33467145,-76.65235525,-108.5564464,-67.63038127
0.160045137,-0.002361253,0.341090198,-0.019549842,-0.15350213,-0.00675458,0.987931817,-48.72421988,-29.88559241,-22.58051911,-46.12810469,-38.40297004,-32.73660419,-78.11374793,-108.6194048,-67.87942567
0.158493362,-0.015912763,0.343005415,-0.050637752,-0.153654113,-0.018545301,0.986652068,-54.50732781,-34.45908849,-24.63503493,-44.88259283,-38.52433419,-34.30386477,-80.11729988,-110.2728814,-68.50792411
0.146798862,-0.032642031,0.343937933,-0.08413745,-0.136153373,-0.027048072,0.986737833,-64.37421069,-36.63474064,-25.94042622,-43.3022566,-38.89306925,-34.70579752,-81.57869256,-110.3358397,-68.75696852
0.143455648,-0.049215765,0.348179454,-0.136695608,-0.134430628,-0.039884261,0.980638548,-72.1242061,-41.65931476,-28.14537977,-41.43933256,-39.81311886,-35.91539418,-84.21116488,-112.2440572,-68.29573994
0.131428677,-0.065859617,0.350950267,-0.168092199,-0.119728292,-0.047201985,0.977334191,-81.99108898,-43.83496691,-29.45077106,-39.85899633,-40.18185392,-36.31732693,-85.67255756,-112.3070156,-68.54478435
0.120869151,-0.082609117,0.356671075,-0.222164261,-0.103460402,-0.063942618,0.967393574,-91.77452812,-28.46008004,-30.08094348,-38.06236619,-40.22624626,-38.39809164,-88.46949006,-107.3676035,-68.81369226
0.115122652,-0.086672542,0.355519029,-0.218512534,-0.090450257,-0.058926025,0.969844703,-94.71702688,-33.74777441,-32.47762837,-39.59123634,-35.23685014,-35.65623128,-84.81142982,-104.6322631,-67.19885976
0.08506503,-0.082714008,0.348433503,-0.207598698,-0.047428242,-0.051703389,0.975694677,-94.76780377,-52.38519927,-32.36170382,-41.98695953,-28.51028266,-38.9287869,-80.6211395,-107.9457375,-58.16895901
0.077361045,-0.0941801,0.34965474,-0.214936536,-0.034378639,-0.048679377,0.974808039,-97.71030253,-57.67289363,-34.75838871,-43.51582967,-23.52088654,-36.18692655,-76.96307926,-105.210397,-56.55412651
0.056632142,-0.082732479,0.344278485,-0.214003791,0.00575519,-0.046633236,0.975702104,-100.7819404,-55.83545324,-34.17376888,-44.87812634,-38.13790473,-40.72727418,-74.01390398,-103.474464,-55.95675988
0.047075178,-0.097526505,0.346658176,-0.223451099,0.021059963,-0.044892594,0.973452998,-103.7244391,-61.12314761,-36.57045377,-46.40699649,-33.14850862,-37.98541382,-70.35584374,-100.7391236,-54.34192738
0.028427332,-0.090850465,0.344148101,-0.226274756,0.052400984,-0.040091816,0.971826383,-106.8065074,-57.8232746,-36.95148629,-48.00257989,-39.38731966,-39.55965746,-68.77722598,-97.90348689,-53.98582782
0.01858378,-0.104466028,0.346589134,-0.232049769,0.067014927,-0.038084709,0.969645017,-109.7490062,-63.11096897,-39.34817118,-49.53145004,-34.39792354,-36.81779711,-65.11916575,-95.16814648,-52.37099532
-0.005699218,-0.09808734,0.346139163,-0.234676965,0.108219244,-0.034848347,0.965401942,-113.5862897,-61.85487964,-39.83702989,-51.24367682,-39.972631,-41.03398875,-62.27582675,-93.28265791,-50.71052928
0.010033521,-0.093883627,0.345982716,-0.218970922,0.082548266,-0.032842903,0.971678374,-106.9101621,-65.49807221,-41.72511597,-53.14413916,-40.63752895,-41.43292752,-66.08313062,-97.78281818,-53.02709921
0.02618068,-0.086842633,0.341421499,-0.17965472,0.058621972,-0.029352306,0.981542708,-100.8314268,-67.29437293,-41.30928895,-55.06127983,-38.48447869,-40.43589229,-67.2227951,-99.48290437,-56.89585237
0.040746471,-0.083999613,0.341307751,-0.156228265,0.032754308,-0.023810099,0.986890553,-94.15529915,-70.93756549,-43.19737503,-56.96174217,-39.14937664,-40.83483106,-71.03009897,-103.9830646,-59.2124223
0.060469691,-0.083232694,0.340446075,-0.118283019,-0.002026816,-0.017762724,0.992818969,-88.07786769,-73.95731214,-44.08350456,-58.34554368,-36.53030048,-38.43578283,-74.10358315,-105.9581879,-63.95508385
0.074707106,-0.079835764,0.342240528,-0.08773022,-0.031552582,-0.009268043,0.995601299,-81.40174005,-77.6005047,-45.97159064,-60.24600602,-37.19519843,-38.8347216,-77.91088702,-110.4583481,-66.27165378
0.090563173,-0.075077822,0.342785509,-0.049456835,-0.064599608,0.002051936,0.996682849,-75.0999605,-79.2069743,-47.58369844,-61.88813795,-35.99310933,-37.23466687,-81.50128104,-112.1959899,-69.95126951
0.106139436,-0.079530129,0.345636686,-0.060799075,-0.113060487,0.005907687,0.991708575,-70.03781562,-77.3508375,-46.59561602,-56.3118228,-35.39296915,-36.87458276,-86.21378665,-111.1708066,-69.37866384
0.127351812,-0.092751029,0.351915803,-0.073134725,-0.15457889,0.006662221,0.985247326,-66.73784478,-80.17633922,-46.36954447,-51.28134243,-28.45933545,-34.39000191,-89.69283735,-114.239364,-69.63758107
0.139587639,-0.095204694,0.355424086,-0.078988439,-0.190195514,0.012271817,0.978486533,-61.6756999,-78.32020241,-45.38146205,-45.70502727,-27.85919528,-34.0299178,-94.40534296,-113.2141807,-69.0649754
0.15670583,-0.102884166,0.362717402,-0.097406461,-0.222971921,0.012178248,0.969869679,-60.71964204,-78.95488487,-44.39938506,-41.15162951,-23.11730834,-33.05758532,-98.12612111,-116.0358677,-68.83313118
0.167875828,-0.105395113,0.36836973,-0.1069857,-0.261110099,0.017482679,0.959202759,-55.65749716,-77.09874807,-43.41130264,-35.57531436,-22.51716816,-32.69750122,-102.8386267,-115.0106844,-68.2605255
0.148522941,-0.104084506,0.363991114,-0.09855348,-0.263696612,0.035650406,0.958895384,-59.55232668,-80.85924336,-45.62845923,-38.55480305,-12.61240519,-33.25604327,-103.893739,-111.1856121,-57.28826352
0.135896659,-0.10510164,0.363376594,-0.10060418,-0.252731108,0.03845925,0.9615231,-63.94411269,-83.29932902,-47.2426131,-41.24783304,-16.55351559,-35.62070951,-104.994715,-105.6621046,-54.92062081
0.11308888,-0.095626065,0.355405885,-0.093191753,-0.253628309,0.042400945,0.961868046,-65.31242045,-84.5996195,-48.78326833,-43.33409239,-29.6966893,-37.60731366,-106.5227592,-99.41281471,-56.05066847
0.101742202,-0.096183434,0.355757397,-0.098570418,-0.242395587,0.042930762,0.964201847,-69.70420646,-87.03970517,-50.39742221,-46.02712238,-33.6377997,-39.9719799,-107.6237352,-93.88930722,-53.68302576
0.081740985,-0.091970748,0.351420192,-0.094095389,-0.239435163,0.045642761,0.965263487,-71.60925335,-88.30989324,-52.04982676,-48.41676705,-34.45494176,-39.5976151,-108.8632453,-88.67790851,-52.31422823
0.069355111,-0.092256951,0.351532594,-0.096370595,-0.226719839,0.045626609,0.968105901,-76.00103936,-90.7499789,-53.66398063,-51.10979705,-38.39605217,-41.96228134,-109.9642214,-83.15440101,-49.94658552
0.048493874,-0.089211589,0.350056827,-0.102094361,-0.224939978,0.045564508,0.967937303,-79.82445581,-91.85511577,-55.07225984,-52.75113438,-43.1751784,-41.38243206,-112.7844644,-75.53694791,-47.0283654
0.030222526,-0.083658621,0.348884,-0.091651981,-0.210831364,0.046906535,0.972085298,-82.27156014,-94.62651764,-56.51466123,-57.12147123,-47.20921307,-43.45614985,-111.097317,-69.99250472,-44.31284426
0.00634427,-0.078628588,0.346922318,-0.083037877,-0.18990011,0.049114208,0.97705192,-83.8344797,-95.53044511,-58.45412528,-59.61596175,-49.63725566,-44.88260987,-109.8198031,-68.42608873,-36.74703441
-0.01232737,-0.071899509,0.346738968,-0.072066041,-0.170685858,0.046676448,0.98157737,-86.28158403,-98.30184697,-59.89652667,-63.9862986,-53.67129034,-46.95632766,-108.1326556,-62.88164553,-34.03151326
-0.02121277,-0.075936415,0.345460812,-0.06970888,-0.138271711,0.042283562,0.987032779,-89.26159598,-99.68951164,-60.76245939,-68.84371228,-46.77732897,-47.50641657,-106.2753249,-63.75121594,-37.44084776
-0.032898104,-0.071622738,0.346330514,-0.056467213,-0.125984061,0.04218945,0.989524896,-91.70870031,-102.4609135,-62.20486077,-73.21404913,-50.81136365,-49.58013436,-104.5881775,-58.20677274,-34.72532662
-0.037497162,-0.07830626,0.346805471,-0.054847335,-0.106111224,0.03126791,0.992347971,-91.87225845,-103.7904468,-64.40902783,-76.4779244,-57.4814003,-37.99203771,-105.3659384,-42.06933635,-39.4222333
-0.049909617,-0.066262829,0.347671759,-0.040731226,-0.091082556,0.030666202,0.994537339,-94.31936278,-106.5618486,-65.85142921,-80.84826125,-61.51543498,-40.0657555,-103.678791,-36.52489316,-36.70671215
-0.056289423,-0.085287075,0.349615389,-0.074854785,-0.071226905,0.031400682,0.994151641,-99.72170575,-106.4641721,-68.49803533,-77.3201601,-58.19308827,-48.95626886,-101.0362258,-61.24428438,-37.4999644
-0.04639916,-0.09806369,0.351944542,-0.090633108,-0.066456691,0.029006581,0.993241041,-101.9158218,-108.5124298,-69.41375861,-72.39528974,-54.90274058,-47.20268943,-98.96120633,-67.0351722,-40.28700273
-0.050968411,-0.118402306,0.353819772,-0.129493291,-0.064013663,0.031508283,0.989010094,-102.2640513,-110.2377204,-71.49492332,-67.71880398,-53.32139339,-45.5211564,-97.877414,-59.11531172,-40.95214802
-0.043390568,-0.130785826,0.356429507,-0.150396787,-0.065152981,0.031576456,0.985971005,-104.4581674,-112.2859781,-72.4106466,-62.79393362,-50.03104569,-43.76757698,-95.80239458,-64.90619954,-43.73918635
-0.037008748,-0.158748387,0.361812234,-0.192777398,-0.06475258,0.031781228,0.978587723,-105.8793402,-114.3977522,-73.83409059,-57.91825557,-43.69519825,-41.37502075,-93.6229887,-66.54171321,-45.46527816
-0.029971404,-0.173640472,0.366953542,-0.210758716,-0.068777714,0.030891871,0.974626124,-108.0734563,-116.44601,-74.74981388,-52.99338521,-40.40485056,-39.62144133,-91.54796927,-72.33260103,-48.25231649
-0.019944502,-0.196656102,0.373253858,-0.252980883,-0.058145334,0.020737545,0.96549974,-109.9561007,-119.0510259,-76.06939752,-48.618111,-38.06675299,-37.4733735,-89.79575662,-75.14580177,-52.90888157
-0.009383339,-0.208178771,0.378986124,-0.27281292,-0.059488566,0.016019539,0.960092493,-112.1502168,-121.0992836,-76.9851208,-43.69324064,-34.7764053,-35.71979408,-87.7207372,-80.93668959,-55.6959199
-0.007202006,-0.228627136,0.387084335,-0.301301831,-0.050179998,0.015909268,0.952074614,-113.963597,-123.6509205,-78.62777427,-39.56816835,-30.98718267,-33.61897045,-85.58212116,-85.31373388,-49.4427216
0.003171315,-0.242245191,0.395275903,-0.325245272,-0.055547148,0.012645889,0.94391213,-116.1577131,-125.6991782,-79.54349755,-34.643298,-27.69683498,-31.86539103,-83.50710174,-91.1046217,-52.22975994
0.004241286,-0.250393707,0.400838365,-0.340275906,-0.019956375,-0.020164457,0.939897572,-119.1364612,-127.1741255,-80.74768593,-34.01832667,-18.08204981,-33.23818951,-81.02528401,-94.98858775,-60.99667995
0.000922625,-0.243993396,0.398274869,-0.333423172,-0.014752298,-0.018901516,0.942472329,-117.8724282,-121.0288633,-77.66413862,-36.2558461,-21.65551207,-35.01400439,-79.20674457,-90.43093238,-58.70693602
-0.005916191,-0.229015522,0.391379112,-0.338178457,0.003384732,-0.030754558,0.940573246,-119.7757111,-117.746946,-73.74982387,-36.44331504,-29.56675559,-35.12800822,-77.33480598,-90.99481613,-59.25713294
-0.010182592,-0.21571872,0.385958074,-0.324804786,0.008842175,-0.029420211,0.945282031,-118.5116781,-111.6016839,-70.66627657,-38.68083446,-33.14021785,-36.9038231,-75.51626654,-86.43716076,-56.96738901
