Format Version,1.24,Take Name,Take 2024-08-09 04.43.38 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-08-09 04.43.38.923 PM,Capture Start Frame,6742858,Total Frames in Take,3045,Total Exported Frames,3045,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
292,2.920000,-0.023939,-0.980523,-0.032735,0.192171,-16.032648,249.337143,-12.819964,-70.867599,251.930084,-49.427036,33.540543,247.290253,24.698101,-55.035881,247.831100,45.314285,28.232437,250.297073,-71.865265,-70.904007,251.804260,-49.707695,33.596107,247.139877,24.850368,-55.045612,247.975510,45.618465,28.220032,250.432068,-72.033775,-10.522946,676.141357,-5.704786,30.463789,582.385925,-2.365101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.241558,-12.438546,85.329414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2.930000,-0.023940,-0.980526,-0.032690,0.192166,-16.029602,249.339676,-12.818855,-70.864258,251.928482,-49.426613,33.543274,247.296967,24.699806,-55.033302,247.838257,45.315182,28.235952,250.294983,-71.863831,-70.901482,251.802444,-49.708321,33.599762,247.146393,24.851480,-55.044094,247.983444,45.621567,28.224155,250.429779,-72.032356,-10.523944,676.140991,-5.708425,30.462948,582.383423,-2.362690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.948055,-11.879587,85.712234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,2.940000,-0.023936,-0.980525,-0.032725,0.192163,-16.029688,249.336594,-12.817101,-70.864059,251.928268,-49.425117,33.542915,247.291000,24.701820,-55.033878,247.831284,45.316540,28.236357,250.295853,-71.861687,-70.900887,251.802765,-49.704872,33.597408,247.139542,24.853857,-55.043869,247.974503,45.621250,28.224392,250.430756,-72.030647,-10.527138,676.146118,-5.712206,30.458462,582.392029,-2.370566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.067875,-12.017642,85.176888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2.950000,-0.023962,-0.980525,-0.032719,0.192160,-16.025702,249.342361,-12.817152,-70.859726,251.935898,-49.425507,33.546581,247.295151,24.702061,-55.030251,247.840256,45.316299,28.240686,250.298141,-71.861488,-70.897240,251.810135,-49.705772,33.601063,247.145035,24.852192,-55.039642,247.985077,45.621395,28.229828,250.432587,-72.028748,-10.521699,676.145203,-5.715222,30.458231,582.391296,-2.369407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.764832,-5.615596,86.353966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2.960000,-0.023915,-0.980527,-0.032698,0.192161,-16.024687,249.333084,-12.816799,-70.858994,251.920380,-49.425167,33.547817,247.291641,24.702431,-55.029045,247.828415,45.316708,28.241575,250.291916,-71.861191,-70.896362,251.794128,-49.706367,33.601856,247.142456,24.856251,-55.037216,247.968658,45.621181,28.228920,250.423904,-72.030838,-10.522576,676.124268,-5.727387,30.462189,582.384766,-2.370919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.213974,-7.627536,86.321762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2.970000,-0.023952,-0.980526,-0.032708,0.192158,-16.022795,249.340195,-12.816038,-70.856773,251.931870,-49.424622,33.549427,247.294739,24.703390,-55.027512,247.838150,45.317326,28.243795,250.295990,-71.860268,-70.895584,251.807190,-49.707947,33.603638,247.144730,24.854879,-55.035397,247.983383,45.624195,28.232504,250.430710,-72.027489,-10.526769,676.148132,-5.723975,30.474480,582.382446,-2.385233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.431561,-7.603628,86.427277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,2.980000,-0.023939,-0.980528,-0.032686,0.192155,-16.023277,249.339569,-12.817437,-70.857109,251.927917,-49.426445,33.548763,247.297287,24.702356,-55.028278,247.838516,45.315727,28.243601,250.294540,-71.861427,-70.896362,251.803696,-49.708023,33.604073,247.149445,24.855520,-55.036968,247.979813,45.619091,28.231562,250.426468,-72.029877,-10.521667,676.130432,-5.733659,30.462025,582.389526,-2.375425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.164242,-7.094925,86.434662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,2.990000,-0.023932,-0.980527,-0.032685,0.192163,-16.022396,249.337692,-12.815930,-70.856842,251.925293,-49.424091,33.550259,247.296097,24.703096,-55.026485,247.835907,45.317844,28.243582,250.293457,-71.860596,-70.895523,251.799911,-49.705097,33.606552,247.146271,24.855911,-55.036072,247.978729,45.622559,28.231672,250.426895,-72.028931,-10.526114,676.145447,-5.723814,30.469839,582.387817,-2.373150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.889927,-6.595880,86.485809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,3.000000,-0.023948,-0.980526,-0.032697,0.192161,-16.022854,249.338242,-12.818311,-70.857056,251.928452,-49.426662,33.549583,247.294205,24.700903,-55.027256,247.836945,45.315285,28.243416,250.293350,-71.862793,-70.895348,251.804352,-49.708878,33.602287,247.145203,24.853003,-55.034512,247.979660,45.620495,28.232019,250.426376,-72.031685,-10.517646,676.130798,-5.734753,30.462330,582.391174,-2.377714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.973297,-1.164648,83.912704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,3.010000,-0.023929,-0.980525,-0.032719,0.192167,-16.024595,249.332825,-12.817082,-70.859245,251.923325,-49.424732,33.548275,247.288300,24.701506,-55.028336,247.827362,45.316826,28.241018,250.292297,-71.861954,-70.896553,251.797256,-49.704967,33.602501,247.137573,24.854019,-55.037598,247.972580,45.622292,28.230154,250.427399,-72.031998,-10.514689,676.124756,-5.731535,30.470657,582.380005,-2.367653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.057327,-1.390631,84.019989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,3.020000,-0.023963,-0.980524,-0.032702,0.192171,-16.026423,249.342163,-12.819994,-70.861359,251.934265,-49.427132,33.546783,247.296371,24.698132,-55.029591,247.841812,45.314457,28.238573,250.296143,-71.865448,-70.899925,251.810760,-49.709366,33.602562,247.147980,24.850403,-55.038635,247.988342,45.618813,28.226851,250.430679,-72.034271,-10.523023,676.143372,-5.720336,30.480511,582.385803,-2.385796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.304871,-6.852619,86.116440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,3.030000,-0.023957,-0.980523,-0.032730,0.192169,-16.026438,249.337540,-12.819829,-70.861145,251.931671,-49.427113,33.546551,247.289688,24.698421,-55.029903,247.833847,45.314301,28.238855,250.294922,-71.864975,-70.897583,251.804596,-49.706631,33.600414,247.138000,24.849554,-55.039623,247.980255,45.619850,28.227947,250.430939,-72.034248,-10.518109,676.141235,-5.714962,30.486349,582.372681,-2.383218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.408295,-7.229702,86.517845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,3.040000,-0.023953,-0.980525,-0.032709,0.192164,-16.027765,249.337296,-12.819429,-70.862152,251.929077,-49.427357,33.544876,247.291763,24.699398,-55.031784,247.835281,45.314369,28.238100,250.293076,-71.864151,-70.899719,251.803162,-49.707977,33.600037,247.141220,24.851522,-55.040771,247.980194,45.618427,28.226297,250.427811,-72.032265,-10.517941,676.137939,-5.711766,30.478704,582.375061,-2.386533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.793842,-6.166386,85.985168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,3.050000,-0.023973,-0.980523,-0.032724,0.192170,-16.027496,249.340378,-12.820312,-70.862282,251.935455,-49.427429,33.545582,247.291733,24.697792,-55.030792,247.838745,45.313999,28.237602,250.295547,-71.865646,-70.900063,251.810822,-49.708130,33.600307,247.142593,24.850159,-55.039944,247.982254,45.619194,28.226553,250.429123,-72.034920,-10.514680,676.141785,-5.711904,30.465818,582.387268,-2.373163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.967411,-0.212509,82.164909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,3.060000,-0.023971,-0.980523,-0.032729,0.192169,-16.027910,249.339859,-12.820865,-70.862625,251.935150,-49.428070,33.545071,247.291000,24.697327,-55.031330,247.837570,45.313324,28.237314,250.295731,-71.866074,-70.900284,251.806076,-49.707996,33.598999,247.137726,24.848314,-55.040630,247.985046,45.618408,28.226883,250.432724,-72.034363,-10.515748,676.143311,-5.712522,30.461855,582.378723,-2.366643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.251778,-7.623665,86.239037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,3.070000,-0.023970,-0.980523,-0.032738,0.192166,-16.026548,249.338593,-12.823136,-70.860985,251.934708,-49.430691,33.546165,247.288895,24.695368,-55.030388,247.835327,45.310757,28.239101,250.295425,-71.868027,-70.899567,251.808609,-49.711815,33.599812,247.138306,24.846888,-55.039005,247.980591,45.617329,28.229359,250.430435,-72.037239,-10.515422,676.140686,-5.714597,30.459599,582.397034,-2.371656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.403404,-7.716413,86.354469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,3.080000,-0.023950,-0.980525,-0.032711,0.192163,-16.026348,249.338486,-12.822496,-70.860641,251.930237,-49.430576,33.546196,247.292953,24.696463,-55.030529,247.836044,45.311172,28.239683,250.294708,-71.867096,-70.897873,251.805511,-49.711823,33.601662,247.143677,24.849602,-55.040001,247.979645,45.616352,28.227695,250.428436,-72.036621,-10.519316,676.142212,-5.713931,30.464497,582.388855,-2.372600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.578819,-5.515877,86.078857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,3.090000,-0.023950,-0.980525,-0.032728,0.192163,-16.024801,249.339157,-12.822335,-70.859131,251.932419,-49.430290,33.547779,247.292099,24.696520,-55.028954,247.834961,45.311348,28.241192,250.297134,-71.866966,-70.898056,251.807007,-49.712429,33.604027,247.142212,24.847792,-55.039131,247.979416,45.618015,28.230595,250.431274,-72.034996,-10.517257,676.144714,-5.716972,30.465607,582.398438,-2.369518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.181496,-6.206398,86.011688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,3.100000,-0.023969,-0.980524,-0.032714,0.192166,-16.024302,249.339294,-12.821602,-70.858795,251.933121,-49.429222,33.548458,247.291870,24.696941,-55.028057,247.838333,45.312397,28.241282,250.293854,-71.866562,-70.897804,251.808762,-49.710480,33.603867,247.142960,24.849806,-55.036198,247.981400,45.615891,28.229813,250.427002,-72.034447,-10.521849,676.141479,-5.717550,30.462767,582.385681,-2.369365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.659046,-5.719411,86.243614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,3.110000,-0.023959,-0.980525,-0.032724,0.192163,-16.023481,249.337509,-12.820239,-70.857780,251.931305,-49.428223,33.549072,247.289993,24.698637,-55.027679,247.834641,45.313465,28.242535,250.294052,-71.864883,-70.895889,251.806290,-49.709187,33.602814,247.140640,24.850910,-55.035568,247.977524,45.618370,28.231808,250.428024,-72.033325,-10.520146,676.143311,-5.715332,30.481588,582.375977,-2.385212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.416973,-11.754470,85.033325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,3.120000,-0.023964,-0.980524,-0.032721,0.192164,-16.022064,249.335358,-12.819740,-70.856407,251.929291,-49.427601,33.550537,247.287796,24.699024,-55.026104,247.833176,45.314041,28.243818,250.291168,-71.864471,-70.894577,251.803726,-49.707855,33.604687,247.137665,24.851318,-55.034889,247.977783,45.619080,28.233395,250.425690,-72.033928,-10.518043,676.141113,-5.717755,30.482494,582.374451,-2.389012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.447655,-17.994907,83.908691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,3.130000,-0.023957,-0.980524,-0.032702,0.192169,-16.020716,249.334381,-12.817715,-70.855461,251.925949,-49.425137,33.552288,247.289093,24.700642,-55.024158,247.833435,45.316505,28.244570,250.289017,-71.862915,-70.892372,251.798904,-49.704639,33.604927,247.137650,24.850597,-55.032475,247.979752,45.621445,28.234003,250.424835,-72.030579,-10.513448,676.125854,-5.726377,30.469547,582.391663,-2.369198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.585411,-13.399431,84.597359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,3.140000,-0.023947,-0.980525,-0.032707,0.192166,-16.020428,249.339676,-12.815857,-70.854988,251.930740,-49.423607,33.552368,247.294754,24.702820,-55.024242,247.837143,45.318081,28.245237,250.296021,-71.860748,-70.893730,251.807571,-49.705200,33.606785,247.147385,24.854433,-55.033009,247.978973,45.624279,28.234976,250.428055,-72.029404,-10.520404,676.145264,-5.713631,30.461226,582.396667,-2.369538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.459919,-7.223013,86.072113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,3.150000,-0.023930,-0.980526,-0.032694,0.192166,-16.019135,249.338226,-12.815678,-70.853775,251.926422,-49.423485,33.553734,247.295990,24.703030,-55.022888,247.835403,45.318283,28.246494,250.295074,-71.860580,-70.889641,251.801544,-49.702618,33.608181,247.147217,24.855341,-55.032379,247.977631,45.622223,28.234743,250.427429,-72.030663,-10.520193,676.138916,-5.712790,30.478094,582.377502,-2.383182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.070023,-7.198791,86.277962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
