1,Time,Displacement,Force,Rotation,Torque
,(s),(mm),(kN),(deg),(N-m)
"","27.0670","1.6502","0.0002","3.7763","0.00042"
"","27.0870","1.6502","0.0002","3.7954","0.00043"
"","27.1070","1.6502","0.0002","3.8144","0.00043"
"","27.1270","1.6502","0.0002","3.8339","0.00043"
"","27.1470","1.6502","0.0002","3.8544","0.00044"
"","27.1670","1.6502","0.0002","3.8759","0.00046"
"","27.1870","1.6502","0.0002","3.8982","0.00045"
"","27.2070","1.6502","0.0002","3.9203","0.00044"
"","27.2270","1.6502","0.0002","3.9419","0.00043"
"","27.2470","1.6502","0.0002","3.9630","0.00045"
"","27.2670","1.6502","0.0002","3.9836","0.00045"
"","27.2870","1.6502","0.0002","4.0043","0.00045"
"","27.3070","1.6502","0.0002","4.0250","0.00046"
"","27.3270","1.6502","0.0002","4.0452","0.00043"
"","27.3470","1.6502","0.0002","4.0647","0.00043"
"","27.3670","1.6502","0.0002","4.0834","0.00043"
"","27.3870","1.6502","0.0002","4.1010","0.00044"
"","27.4070","1.6502","0.0002","4.1181","0.00044"
"","27.4270","1.6502","0.0002","4.1355","0.00044"
"","27.4470","1.6502","0.0002","4.1534","0.00044"
"","27.4670","1.6502","0.0002","4.1720","0.00045"
"","27.4870","1.6502","0.0002","4.1914","0.00045"
"","27.5070","1.6502","0.0002","4.2116","0.00046"
"","27.5270","1.6502","0.0002","4.2330","0.00048"
"","27.5470","1.6502","0.0002","4.2553","0.00046"
"","27.5670","1.6502","0.0002","4.2778","0.00045"
"","27.5870","1.6502","0.0002","4.2999","0.00046"
"","27.6070","1.6502","0.0002","4.3218","0.00044"
"","27.6270","1.6502","0.0002","4.3431","0.00044"
"","27.6470","1.6502","0.0002","4.3638","0.00045"
"","27.6670","1.6502","0.0002","4.3844","0.00046"
"","27.6870","1.6502","0.0002","4.4049","0.00047"
"","27.7070","1.6502","0.0002","4.4252","0.00045"
"","27.7270","1.6502","0.0002","4.4448","0.00045"
"","27.7470","1.6502","0.0002","4.4634","0.00046"
"","27.7670","1.6502","0.0002","4.4812","0.00048"
"","27.7870","1.6502","0.0002","4.4983","0.00049"
"","27.8070","1.6502","0.0002","4.5158","0.00048"
"","27.8270","1.6502","0.0002","4.5339","0.00048"
"","27.8470","1.6502","0.0002","4.5530","0.00049"
"","27.8670","1.6502","0.0002","4.5731","0.00049"
"","27.8870","1.6502","0.0002","4.5937","0.00050"
"","27.9070","1.6502","0.0002","4.6147","0.00049"
"","27.9270","1.6502","0.0002","4.6371","0.00048"
"","27.9470","1.6502","0.0002","4.6598","0.00048"
"","27.9670","1.6502","0.0002","4.6818","0.00049"
"","27.9870","1.6502","0.0002","4.7030","0.00049"
"","28.0070","1.6502","0.0002","4.7236","0.00049"
"","28.0270","1.6502","0.0002","4.7443","0.00049"
"","28.0470","1.6502","0.0002","4.7650","0.00050"
"","28.0670","1.6502","0.0002","4.7857","0.00049"
"","28.0870","1.6502","0.0002","4.8058","0.00048"
"","28.1070","1.6502","0.0002","4.8249","0.00049"
"","28.1270","1.6502","0.0002","4.8427","0.00049"
"","28.1470","1.6502","0.0002","4.8600","0.00050"
"","28.1670","1.6502","0.0002","4.8774","0.00050"
"","28.1870","1.6502","0.0002","4.8951","0.00051"
"","28.2070","1.6502","0.0002","4.9132","0.00051"
"","28.2270","1.6502","0.0002","4.9319","0.00051"
"","28.2470","1.6502","0.0002","4.9517","0.00050"
"","28.2670","1.6502","0.0002","4.9728","0.00050"
"","28.2870","1.6502","0.0002","4.9948","0.00051"
"","28.3070","1.6502","0.0002","5.0171","0.00051"
"","28.3270","1.6502","0.0002","5.0395","0.00051"
"","28.3470","1.6502","0.0002","5.0619","0.00052"
"","28.3670","1.6502","0.0002","5.0838","0.00052"
"","28.3870","1.6502","0.0002","5.1047","0.00051"
"","28.4070","1.6502","0.0002","5.1253","0.00050"
"","28.4270","1.6502","0.0002","5.1461","0.00051"
"","28.4470","1.6502","0.0002","5.1671","0.00054"
"","28.4670","1.6502","0.0002","5.1874","0.00052"
"","28.4870","1.6502","0.0002","5.2063","0.00051"
"","28.5070","1.6502","0.0002","5.2237","0.00053"
"","28.5270","1.6502","0.0002","5.2408","0.00053"
"","28.5470","1.6502","0.0002","5.2582","0.00053"
"","28.5670","1.6502","0.0002","5.2761","0.00052"
"","28.5870","1.6502","0.0002","5.2948","0.00053"
"","28.6070","1.6502","0.0002","5.3142","0.00052"
"","28.6270","1.6502","0.0002","5.3340","0.00052"
"","28.6470","1.6502","0.0002","5.3544","0.00054"
"","28.6670","1.6502","0.0002","5.3756","0.00054"
"","28.6870","1.6502","0.0002","5.3972","0.00054"
"","28.7070","1.6502","0.0002","5.4193","0.00053"
"","28.7270","1.6502","0.0002","5.4414","0.00053"
"","28.7470","1.6502","0.0002","5.4627","0.00054"
"","28.7670","1.6502","0.0002","5.4839","0.00055"
"","28.7870","1.6502","0.0002","5.5054","0.00055"
"","28.8070","1.6502","0.0002","5.5262","0.00054"
"","28.8270","1.6502","0.0002","5.5460","0.00055"
"","28.8470","1.6502","0.0002","5.5649","0.00055"
"","28.8670","1.6502","0.0002","5.5829","0.00054"
"","28.8870","1.6502","0.0002","5.6006","0.00054"
"","28.9070","1.6502","0.0002","5.6180","0.00055"
"","28.9270","1.6502","0.0002","5.6358","0.00055"
"","28.9470","1.6502","0.0002","5.6540","0.00055"
"","28.9670","1.6502","0.0002","5.6730","0.00057"
"","28.9870","1.6502","0.0002","5.6926","0.00056"
"","29.0070","1.6502","0.0002","5.7129","0.00055"
"","29.0270","1.6502","0.0002","5.7343","0.00055"
"","29.0470","1.6502","0.0002","5.7566","0.00056"
"","29.0670","1.6502","0.0002","5.7790","0.00057"
"","29.0870","1.6502","0.0002","5.8010","0.00056"
"","29.1070","1.6502","0.0002","5.8228","0.00057"
"","29.1270","1.6502","0.0002","5.8440","0.00057"
"","29.1470","1.6502","0.0002","5.8648","0.00057"
"","29.1670","1.6502","0.0002","5.8857","0.00058"
"","29.1870","1.6502","0.0002","5.9065","0.00058"
"","29.2070","1.6502","0.0002","5.9269","0.00058"
"","29.2270","1.6502","0.0002","5.9467","0.00059"
"","29.2470","1.6502","0.0002","5.9652","0.00060"
"","29.2670","1.6502","0.0002","5.9824","0.00060"
"","29.2870","1.6502","0.0002","5.9996","0.00060"
"","29.3070","1.6502","0.0002","6.0174","0.00060"
"","29.3270","1.6502","0.0002","6.0358","0.00059"
"","29.3470","1.6502","0.0002","6.0546","0.00059"
"","29.3670","1.6502","0.0002","6.0739","0.00059"
"","29.3870","1.6502","0.0002","6.0940","0.00059"
"","29.4070","1.6502","0.0002","6.1150","0.00057"
"","29.4270","1.6502","0.0002","6.1369","0.00059"
"","29.4470","1.6502","0.0002","6.1592","0.00059"
"","29.4670","1.6502","0.0002","6.1814","0.00059"
"","29.4870","1.6502","0.0002","6.2027","0.00061"
"","29.5070","1.6502","0.0002","6.2236","0.00062"
"","29.5270","1.6502","0.0002","6.2440","0.00062"
"","29.5470","1.6502","0.0002","6.2646","0.00061"
"","29.5670","1.6502","0.0002","6.2856","0.00061"
"","29.5870","1.6502","0.0002","6.3061","0.00061"
"","29.6070","1.6502","0.0002","6.3250","0.00060"
"","29.6270","1.6502","0.0002","6.3431","0.00060"
"","29.6470","1.6502","0.0002","6.3609","0.00060"
"","29.6670","1.6502","0.0002","6.3783","0.00061"
"","29.6870","1.6502","0.0002","6.3959","0.00060"
"","29.7070","1.6502","0.0002","6.4142","0.00061"
"","29.7270","1.6502","0.0002","6.4331","0.00062"
"","29.7470","1.6502","0.0002","6.4529","0.00062"
"","29.7670","1.6502","0.0002","6.4736","0.00062"
"","29.7870","1.6502","0.0002","6.4953","0.00063"
"","29.8070","1.6502","0.0002","6.5176","0.00065"
"","29.8270","1.6502","0.0002","6.5398","0.00063"
"","29.8470","1.6502","0.0002","6.5618","0.00063"
"","29.8670","1.6502","0.0002","6.5834","0.00063"
"","29.8870","1.6502","0.0002","6.6044","0.00063"
"","29.9070","1.6502","0.0002","6.6247","0.00062"
"","29.9270","1.6502","0.0002","6.6450","0.00062"
"","29.9470","1.6502","0.0002","6.6655","0.00063"
"","29.9670","1.6502","0.0002","6.6856","0.00064"
"","29.9870","1.6502","0.0002","6.7042","0.00063"
"","30.0070","1.6502","0.0002","6.7218","0.00062"
"","30.0270","1.6502","0.0002","6.7392","0.00062"
"","30.0470","1.6502","0.0002","6.7568","0.00064"
"","30.0670","1.6502","0.0002","6.7751","0.00064"
"","30.0870","1.6502","0.0002","6.7939","0.00063"
"","30.1070","1.6502","0.0002","6.8132","0.00064"
"","30.1270","1.6502","0.0002","6.8329","0.00065"
"","30.1470","1.6502","0.0002","6.8535","0.00065"
"","30.1670","1.6502","0.0002","6.8752","0.00065"
"","30.1870","1.6502","0.0002","6.8975","0.00065"
"","30.2070","1.6502","0.0002","6.9197","0.00066"
"","30.2270","1.6502","0.0002","6.9414","0.00065"
"","30.2470","1.6502","0.0002","6.9620","0.00064"
"","30.2670","1.6502","0.0002","6.9819","0.00065"
"","30.2870","1.6502","0.0002","7.0028","0.00067"
"","30.3070","1.6502","0.0002","7.0246","0.00066"
"","30.3270","1.6502","0.0002","7.0453","0.00066"
"","30.3470","1.6502","0.0002","7.0643","0.00065"
"","30.3670","1.6502","0.0002","7.0826","0.00065"
"","30.3870","1.6502","0.0002","7.1004","0.00067"
"","30.4070","1.6502","0.0002","7.1176","0.00067"
"","30.4270","1.6502","0.0002","7.1354","0.00066"
"","30.4470","1.6502","0.0002","7.1542","0.00067"
"","30.4670","1.6502","0.0002","7.1732","0.00067"
"","30.4870","1.6502","0.0002","7.1929","0.00067"
"","30.5070","1.6502","0.0002","7.2136","0.00068"
"","30.5270","1.6502","0.0002","7.2350","0.00068"
"","30.5470","1.6502","0.0002","7.2571","0.00069"
"","30.5670","1.6502","0.0002","7.2797","0.00068"
"","30.5870","1.6502","0.0002","7.3021","0.00068"
"","30.6070","1.6502","0.0002","7.3239","0.00069"
"","30.6270","1.6502","0.0002","7.3449","0.00069"
"","30.6470","1.6502","0.0002","7.3654","0.00068"
"","30.6670","1.6502","0.0002","7.3860","0.00068"
"","30.6870","1.6502","0.0002","7.4069","0.00068"
"","30.7070","1.6502","0.0002","7.4273","0.00069"
"","30.7270","1.6502","0.0002","7.4468","0.00069"
"","30.7470","1.6502","0.0002","7.4648","0.00069"
"","30.7670","1.6502","0.0002","7.4819","0.00068"
"","30.7870","1.6502","0.0002","7.4989","0.00069"
"","30.8070","1.6502","0.0002","7.5167","0.00069"
"","30.8270","1.6502","0.0002","7.5352","0.00069"
"","30.8470","1.6502","0.0002","7.5541","0.00068"
"","30.8670","1.6502","0.0002","7.5732","0.00070"
"","30.8870","1.6502","0.0002","7.5931","0.00069"
"","30.9070","1.6502","0.0002","7.6138","0.00070"
"","30.9270","1.6502","0.0002","7.6353","0.00071"
"","30.9470","1.6502","0.0002","7.6572","0.00070"
"","30.9670","1.6502","0.0002","7.6791","0.00072"
"","30.9870","1.6502","0.0002","7.7005","0.00072"
"","31.0070","1.6502","0.0002","7.7216","0.00071"
"","31.0270","1.6502","0.0002","7.7427","0.00072"
"","31.0470","1.6502","0.0002","7.7636","0.00072"
"","31.0670","1.6502","0.0002","7.7841","0.00072"
"","31.0870","1.6502","0.0002","7.8042","0.00073"
"","31.1070","1.6502","0.0002","7.8233","0.00072"
"","31.1270","1.6502","0.0002","7.8410","0.00070"
"","31.1470","1.6502","0.0002","7.8583","0.00071"
"","31.1670","1.6502","0.0002","7.8758","0.00071"
"","31.1870","1.6502","0.0002","7.8937","0.00073"
"","31.2070","1.6502","0.0002","7.9125","0.00074"
"","31.2270","1.6502","0.0002","7.9318","0.00074"
"","31.2470","1.6502","0.0002","7.9514","0.00074"
"","31.2670","1.6502","0.0002","7.9719","0.00073"
"","31.2870","1.6502","0.0002","7.9941","0.00073"
"","31.3070","1.6502","0.0002","8.0170","0.00073"
"","31.3270","1.6502","0.0002","8.0396","0.00074"
"","31.3470","1.6502","0.0002","8.0625","0.00075"
"","31.3670","1.6502","0.0002","8.0851","0.00074"
"","31.3870","1.6502","0.0002","8.1062","0.00074"
"","31.4070","1.6502","0.0002","8.1263","0.00074"
"","31.4270","1.6502","0.0002","8.1466","0.00074"
"","31.4470","1.6502","0.0002","8.1672","0.00075"
"","31.4670","1.6502","0.0002","8.1874","0.00074"
"","31.4870","1.6502","0.0002","8.2061","0.00075"
"","31.5070","1.6502","0.0002","8.2234","0.00076"
"","31.5270","1.6502","0.0002","8.2403","0.00076"
"","31.5470","1.6502","0.0002","8.2575","0.00075"
"","31.5670","1.6502","0.0002","8.2755","0.00075"
"","31.5870","1.6502","0.0002","8.2942","0.00076"
"","31.6070","1.6502","0.0002","8.3135","0.00077"
"","31.6270","1.6502","0.0002","8.3331","0.00077"
"","31.6470","1.6502","0.0002","8.3536","0.00078"
"","31.6670","1.6502","0.0002","8.3751","0.00076"
"","31.6870","1.6502","0.0002","8.3970","0.00075"
"","31.7070","1.6502","0.0002","8.4189","0.00077"
"","31.7270","1.6502","0.0002","8.4406","0.00077"
"","31.7470","1.6502","0.0002","8.4618","0.00077"
"","31.7670","1.6502","0.0002","8.4825","0.00077"
"","31.7870","1.6502","0.0002","8.5034","0.00078"
"","31.8070","1.6502","0.0002","8.5246","0.00079"
"","31.8270","1.6502","0.0002","8.5453","0.00079"
"","31.8470","1.6502","0.0002","8.5648","0.00079"
"","31.8670","1.6502","0.0002","8.5830","0.00078"
"","31.8870","1.6502","0.0002","8.6006","0.00079"
"","31.9070","1.6502","0.0002","8.6181","0.00080"
"","31.9270","1.6502","0.0002","8.6359","0.00079"
"","31.9470","1.6502","0.0002","8.6541","0.00078"
"","31.9670","1.6502","0.0002","8.6731","0.00079"
"","31.9870","1.6502","0.0002","8.6924","0.00080"
"","32.0070","1.6502","0.0002","8.7125","0.00080"
"","32.0270","1.6502","0.0002","8.7336","0.00080"
"","32.0470","1.6502","0.0002","8.7556","0.00080"
"","32.0670","1.6502","0.0002","8.7781","0.00080"
"","32.0870","1.6502","0.0002","8.8003","0.00080"
"","32.1070","1.6502","0.0002","8.8218","0.00079"
"","32.1270","1.6502","0.0002","8.8432","0.00081"
"","32.1470","1.6502","0.0002","8.8646","0.00080"
"","32.1670","1.6502","0.0002","8.8853","0.00081"
"","32.1870","1.6502","0.0002","8.9057","0.00083"
"","32.2070","1.6502","0.0002","8.9268","0.00082"
"","32.2270","1.6502","0.0002","8.9472","0.00082"
"","32.2470","1.6502","0.0002","8.9657","0.00081"
"","32.2670","1.6502","0.0002","8.9827","0.00081"
"","32.2870","1.6502","0.0002","8.9992","0.00079"
"","32.3070","1.6502","0.0002","9.0163","0.00081"
"","32.3270","1.6502","0.0002","9.0345","0.00082"
"","32.3470","1.6502","0.0002","9.0537","0.00082"
"","32.3670","1.6502","0.0002","9.0736","0.00082"
"","32.3870","1.6502","0.0002","9.0937","0.00082"
"","32.4070","1.6502","0.0002","9.1144","0.00084"
"","32.4270","1.6502","0.0002","9.1360","0.00083"
"","32.4470","1.6502","0.0002","9.1582","0.00083"
"","32.4670","1.6502","0.0002","9.1803","0.00084"
"","32.4870","1.6502","0.0002","9.2017","0.00083"
"","32.5070","1.6502","0.0002","9.2228","0.00083"
"","32.5270","1.6502","0.0002","9.2437","0.00084"
"","32.5470","1.6502","0.0002","9.2645","0.00083"
"","32.5670","1.6502","0.0002","9.2852","0.00084"
"","32.5870","1.6502","0.0002","9.3053","0.00084"
"","32.6070","1.6502","0.0002","9.3243","0.00085"
"","32.6270","1.6502","0.0002","9.3423","0.00085"
"","32.6470","1.6502","0.0002","9.3594","0.00085"
"","32.6670","1.6502","0.0002","9.3767","0.00084"
"","32.6870","1.6502","0.0002","9.3947","0.00084"
"","32.7070","1.6502","0.0002","9.4135","0.00083"
"","32.7270","1.6502","0.0002","9.4329","0.00082"
"","32.7470","1.6502","0.0002","9.4529","0.00083"
"","32.7670","1.6502","0.0002","9.4736","0.00085"
"","32.7870","1.6502","0.0002","9.4953","0.00086"
"","32.8070","1.6502","0.0002","9.5178","0.00086"
"","32.8270","1.6502","0.0002","9.5404","0.00085"
"","32.8470","1.6502","0.0002","9.5626","0.00084"
"","32.8670","1.6502","0.0002","9.5844","0.00084"
"","32.8870","1.6502","0.0002","9.6055","0.00085"
"","32.9070","1.6502","0.0002","9.6260","0.00085"
"","32.9270","1.6502","0.0002","9.6469","0.00085"
"","32.9470","1.6502","0.0002","9.6675","0.00085"
"","32.9670","1.6502","0.0002","9.6875","0.00085"
"","32.9870","1.6502","0.0002","9.7067","0.00084"
"","33.0070","1.6502","0.0002","9.7247","0.00084"
"","33.0270","1.6502","0.0002","9.7416","0.00085"
"","33.0470","1.6502","0.0002","9.7585","0.00084"
"","33.0670","1.6502","0.0002","9.7772","0.00084"
"","33.0870","1.6502","0.0002","9.7970","0.00085"
"","33.1070","1.6502","0.0002","9.8164","0.00084"
"","33.1270","1.6502","0.0002","9.8358","0.00085"
"","33.1470","1.6502","0.0002","9.8560","0.00086"
"","33.1670","1.6502","0.0002","9.8771","0.00087"
"","33.1870","1.6502","0.0002","9.8987","0.00087"
"","33.2070","1.6502","0.0002","9.9199","0.00086"
"","33.2270","1.6502","0.0002","9.9411","0.00087"
"","33.2470","1.6502","0.0002","9.9625","0.00087"
"","33.2670","1.6502","0.0002","9.9835","0.00087"
"","33.2870","1.6502","0.0002","10.0044","0.00087"
"","33.3070","1.6502","0.0002","10.0251","0.00087"
"","33.3270","1.6502","0.0002","10.0451","0.00087"
"","33.3470","1.6502","0.0002","10.0643","0.00087"
"","33.3670","1.6502","0.0002","10.0829","0.00088"
"","33.3870","1.6502","0.0002","10.1007","0.00087"
"","33.4070","1.6502","0.0002","10.1181","0.00088"
"","33.4270","1.6502","0.0002","10.1357","0.00089"
"","33.4470","1.6502","0.0002","10.1540","0.00089"
"","33.4670","1.6502","0.0002","10.1729","0.00087"
"","33.4870","1.6502","0.0002","10.1924","0.00088"
"","33.5070","1.6502","0.0002","10.2127","0.00088"
"","33.5270","1.6502","0.0002","10.2341","0.00090"
"","33.5470","1.6502","0.0002","10.2564","0.00091"
"","33.5670","1.6502","0.0002","10.2790","0.00089"
"","33.5870","1.6502","0.0002","10.3017","0.00089"
"","33.6070","1.6502","0.0002","10.3241","0.00090"
"","33.6270","1.6502","0.0002","10.3456","0.00090"
"","33.6470","1.6502","0.0002","10.3662","0.00090"
"","33.6670","1.6502","0.0002","10.3866","0.00089"
"","33.6870","1.6502","0.0002","10.4072","0.00089"
"","33.7070","1.6502","0.0002","10.4277","0.00090"
"","33.7270","1.6502","0.0002","10.4472","0.00092"
"","33.7470","1.6502","0.0002","10.4654","0.00092"
"","33.7670","1.6502","0.0002","10.4825","0.00091"
"","33.7870","1.6502","0.0002","10.4997","0.00091"
"","33.8070","1.6502","0.0002","10.5175","0.00091"
"","33.8270","1.6502","0.0002","10.5355","0.00091"
"","33.8470","1.6502","0.0002","10.5543","0.00091"
"","33.8670","1.6502","0.0002","10.5745","0.00092"
"","33.8870","1.6502","0.0002","10.5947","0.00091"
"","33.9070","1.6502","0.0002","10.6153","0.00091"
"","33.9270","1.6502","0.0002","10.6376","0.00091"
"","33.9470","1.6502","0.0002","10.6606","0.00091"
"","33.9670","1.6502","0.0002","10.6828","0.00093"
"","33.9870","1.6502","0.0002","10.7039","0.00092"
"","34.0070","1.6502","0.0002","10.7246","0.00093"
"","34.0270","1.6502","0.0002","10.7453","0.00092"
"","34.0470","1.6502","0.0002","10.7660","0.00092"
"","34.0670","1.6502","0.0002","10.7862","0.00093"
"","34.0870","1.6502","0.0002","10.8061","0.00092"
"","34.1070","1.6502","0.0002","10.8251","0.00092"
"","34.1270","1.6502","0.0002","10.8430","0.00092"
"","34.1470","1.6502","0.0002","10.8602","0.00092"
"","34.1670","1.6502","0.0002","10.8776","0.00092"
"","34.1870","1.6502","0.0002","10.8954","0.00092"
"","34.2070","1.6502","0.0002","10.9137","0.00091"
"","34.2270","1.6502","0.0002","10.9328","0.00094"
"","34.2470","1.6502","0.0002","10.9527","0.00093"
"","34.2670","1.6502","0.0002","10.9733","0.00092"
"","34.2870","1.6502","0.0002","10.9948","0.00092"
"","34.3070","1.6502","0.0002","11.0167","0.00093"
"","34.3270","1.6502","0.0002","11.0388","0.00093"
"","34.3470","1.6502","0.0002","11.0608","0.00094"
"","34.3670","1.6502","0.0002","11.0823","0.00094"
"","34.3870","1.6502","0.0002","11.1035","0.00093"
"","34.4070","1.6502","0.0002","11.1243","0.00094"
"","34.4270","1.6502","0.0002","11.1450","0.00095"
"","34.4470","1.6502","0.0002","11.1655","0.00093"
"","34.4670","1.6502","0.0002","11.1855","0.00092"
"","34.4870","1.6502","0.0002","11.2045","0.00093"
"","34.5070","1.6502","0.0002","11.2224","0.00094"
"","34.5270","1.6502","0.0002","11.2399","0.00093"
"","34.5470","1.6502","0.0002","11.2574","0.00094"
"","34.5670","1.6502","0.0002","11.2753","0.00095"
"","34.5870","1.6502","0.0002","11.2938","0.00094"
"","34.6070","1.6502","0.0002","11.3131","0.00096"
"","34.6270","1.6502","0.0002","11.3330","0.00095"
"","34.6470","1.6502","0.0002","11.3536","0.00095"
"","34.6670","1.6502","0.0002","11.3751","0.00095"
"","34.6870","1.6502","0.0002","11.3966","0.00096"
"","34.7070","1.6502","0.0002","11.4186","0.00097"
"","34.7270","1.6502","0.0002","11.4408","0.00097"
"","34.7470","1.6502","0.0002","11.4620","0.00098"
"","34.7670","1.6502","0.0002","11.4830","0.00097"
"","34.7870","1.6502","0.0002","11.5047","0.00099"
"","34.8070","1.6502","0.0002","11.5262","0.00098"
"","34.8270","1.6502","0.0002","11.5464","0.00098"
"","34.8470","1.6502","0.0002","11.5654","0.00097"
"","34.8670","1.6502","0.0002","11.5836","0.00096"
"","34.8870","1.6502","0.0002","11.6014","0.00096"
"","34.9070","1.6502","0.0002","11.6189","0.00098"
"","34.9270","1.6502","0.0002","11.6363","0.00096"
"","34.9470","1.6502","0.0002","11.6543","0.00096"
"","34.9670","1.6502","0.0002","11.6728","0.00098"
"","34.9870","1.6502","0.0002","11.6920","0.00099"
"","35.0070","1.6502","0.0002","11.7120","0.00097"
"","35.0270","1.6502","0.0002","11.7331","0.00097"
"","35.0470","1.6502","0.0002","11.7551","0.00097"
"","35.0670","1.6502","0.0002","11.7776","0.00097"
"","35.0870","1.6502","0.0002","11.8001","0.00099"
"","35.1070","1.6502","0.0002","11.8224","0.00100"
"","35.1270","1.6502","0.0002","11.8439","0.00100"
"","35.1470","1.6502","0.0002","11.8648","0.00100"
"","35.1670","1.6502","0.0002","11.8856","0.00099"
"","35.1870","1.6502","0.0002","11.9065","0.00101"
"","35.2070","1.6502","0.0002","11.9269","0.00100"
"","35.2270","1.6502","0.0002","11.9463","0.00098"
"","35.2470","1.6502","0.0002","11.9644","0.00098"
"","35.2670","1.6502","0.0002","11.9815","0.00099"
"","35.2870","1.6502","0.0002","11.9987","0.00101"
"","35.3070","1.6502","0.0002","12.0167","0.00099"
"","35.3270","1.6502","0.0002","12.0353","0.00099"
"","35.3470","1.6502","0.0002","12.0542","0.00099"
"","35.3670","1.6502","0.0002","12.0732","0.00101"
"","35.3870","1.6502","0.0002","12.0931","0.00101"
"","35.4070","1.6502","0.0002","12.1141","0.00100"
"","35.4270","1.6502","0.0002","12.1354","0.00101"
"","35.4470","1.6502","0.0002","12.1572","0.00101"
"","35.4670","1.6502","0.0002","12.1793","0.00101"
"","35.4870","1.6502","0.0002","12.2011","0.00101"
"","35.5070","1.6502","0.0002","12.2220","0.00102"
"","35.5270","1.6502","0.0002","12.2420","0.00103"
"","35.5470","1.6502","0.0002","12.2625","0.00102"
"","35.5670","1.6502","0.0002","12.2837","0.00102"
"","35.5870","1.6502","0.0002","12.3044","0.00101"
"","35.6070","1.6502","0.0002","12.3233","0.00100"
"","35.6270","1.6502","0.0002","12.3416","0.00100"
"","35.6470","1.6502","0.0002","12.3599","0.00100"
"","35.6670","1.6502","0.0002","12.3778","0.00101"
"","35.6870","1.6502","0.0002","12.3955","0.00101"
"","35.7070","1.6502","0.0002","12.4139","0.00103"
"","35.7270","1.6502","0.0002","12.4331","0.00102"
"","35.7470","1.6502","0.0002","12.4532","0.00103"
"","35.7670","1.6502","0.0002","12.4737","0.00101"
"","35.7870","1.6502","0.0002","12.4945","0.00102"
"","35.8070","1.6502","0.0002","12.5159","0.00104"
"","35.8270","1.6502","0.0002","12.5382","0.00104"
"","35.8470","1.6502","0.0002","12.5611","0.00103"
"","35.8670","1.6502","0.0002","12.5835","0.00103"
"","35.8870","1.6502","0.0002","12.6045","0.00102"
"","35.9070","1.6502","0.0002","12.6251","0.00104"
"","35.9270","1.6502","0.0002","12.6458","0.00104"
"","35.9470","1.6502","0.0002","12.6664","0.00104"
"","35.9670","1.6502","0.0002","12.6864","0.00104"
"","35.9870","1.6502","0.0002","12.7055","0.00102"
"","36.0070","1.6502","0.0002","12.7234","0.00101"
"","36.0270","1.6502","0.0002","12.7405","0.00101"
"","36.0470","1.6502","0.0002","12.7578","0.00103"
"","36.0670","1.6502","0.0002","12.7757","0.00104"
"","36.0870","1.6502","0.0002","12.7945","0.00105"
"","36.1070","1.6502","0.0002","12.8138","0.00104"
"","36.1270","1.6502","0.0002","12.8335","0.00106"
"","36.1470","1.6502","0.0002","12.8539","0.00104"
"","36.1670","1.6502","0.0002","12.8755","0.00104"
"","36.1870","1.6502","0.0002","12.8979","0.00105"
"","36.2070","1.6502","0.0002","12.9200","0.00104"
"","36.2270","1.6502","0.0002","12.9414","0.00104"
"","36.2470","1.6502","0.0002","12.9625","0.00107"
"","36.2670","1.6502","0.0002","12.9829","0.00107"
"","36.2870","1.6502","0.0002","13.0033","0.00108"
"","36.3070","1.6502","0.0002","13.0244","0.00108"
"","36.3270","1.6502","0.0002","13.0452","0.00108"
"","36.3470","1.6502","0.0002","13.0652","0.00106"
"","36.3670","1.6502","0.0002","13.0836","0.00105"
"","36.3870","1.6502","0.0002","13.1007","0.00104"
"","36.4070","1.6502","0.0002","13.1177","0.00106"
"","36.4270","1.6502","0.0002","13.1355","0.00107"
"","36.4470","1.6502","0.0002","13.1542","0.00106"
"","36.4670","1.6502","0.0002","13.1732","0.00107"
"","36.4870","1.6502","0.0002","13.1927","0.00107"
"","36.5070","1.6502","0.0002","13.2132","0.00109"
"","36.5270","1.6502","0.0002","13.2342","0.00110"
"","36.5470","1.6502","0.0002","13.2557","0.00108"
"","36.5670","1.6502","0.0002","13.2779","0.00108"
"","36.5870","1.6502","0.0002","13.3004","0.00108"
"","36.6070","1.6502","0.0002","13.3225","0.00108"
"","36.6270","1.6502","0.0002","13.3437","0.00109"
"","36.6470","1.6502","0.0002","13.3642","0.00109"
"","36.6670","1.6502","0.0002","13.3849","0.00110"
"","36.6870","1.6502","0.0002","13.4057","0.00111"
"","36.7070","1.6502","0.0002","13.4261","0.00110"
"","36.7270","1.6502","0.0002","13.4456","0.00109"
"","36.7470","1.6502","0.0002","13.4638","0.00108"
"","36.7670","1.6502","0.0002","13.4810","0.00108"
"","36.7870","1.6502","0.0002","13.4980","0.00110"
"","36.8070","1.6502","0.0002","13.5157","0.00110"
"","36.8270","1.6502","0.0002","13.5343","0.00110"
"","36.8470","1.6502","0.0002","13.5535","0.00110"
"","36.8670","1.6502","0.0002","13.5729","0.00110"
"","36.8870","1.6502","0.0002","13.5927","0.00110"
"","36.9070","1.6502","0.0002","13.6137","0.00110"
"","36.9270","1.6502","0.0002","13.6356","0.00110"
"","36.9470","1.6502","0.0002","13.6579","0.00110"
"","36.9670","1.6502","0.0002","13.6800","0.00110"
"","36.9870","1.6502","0.0002","13.7015","0.00109"
"","37.0070","1.6502","0.0002","13.7226","0.00110"
