date and time,sample,dtm_13,dtm_24,de_13,de_24,dl,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,x_mid_avg,y_mid_avg,z_mid_avg,qx_mid_avg,qy_mid_avg,qz_mid_avg,qw_mid_avg,x_top_avg,y_top_avg,z_top_avg,qx_top_avg,qy_top_avg,qz_top_avg,qw_top_avg
7/20/2023 6:35,997,4.35319722,49.65689462,-30.10978181,1.537234574,6.150502483,0.167087707,0.342871867,0.155792584,0.105256037,0.628302753,-0.105209202,-0.763589168,0.166775835,0.52279863,0.10503679,0.094688961,0.069818921,-0.176067976,-0.977315112,0.10577016,0.81924696,0.07134854,0.098947751,0.019572218,-0.109045656,-0.988899302
7/20/2023 6:35,998,-5.075324641,44.01158333,-44.41019093,-4.984830585,6.84277543,0.137706769,0.351802631,0.184179913,0.179995868,0.637321802,-0.10477875,-0.741918139,0.154744045,0.523822029,0.114971257,0.144572921,0.081165051,-0.148153168,-0.974966617,0.10437441,0.819971466,0.072554432,0.102868571,0.028727244,-0.101346165,-0.989100448
7/20/2023 6:35,999,-9.436862194,49.12665551,-47.61774309,-29.76711717,7.683695512,0.104398455,0.347017395,0.141905502,0.17227248,0.633458344,-0.003426111,-0.754344606,0.142981015,0.522921093,0.095765006,0.096095845,0.074156875,-0.110839148,-0.98639646,0.101410105,0.820972884,0.068590328,0.090157205,0.019663987,-0.089434188,-0.991707532
7/20/2023 6:35,1000,3.364907608,42.6871439,-26.89609402,-22.92158047,5.81938636,0.113999678,0.342352752,0.115717987,0.127210744,0.627972058,0.020317991,-0.767493705,0.148184765,0.522495159,0.085266128,0.060839338,0.069383948,-0.119775149,-0.988498962,0.102342459,0.820692857,0.066588862,0.08371607,0.015262721,-0.093096787,-0.992011054
7/20/2023 6:35,1001,2.547057075,41.03909152,-23.39363018,-25.58373468,6.816596967,0.109203474,0.337224672,0.093789893,0.089029286,0.619106539,0.042206245,-0.779099675,0.141562463,0.519879448,0.07800276,0.025256351,0.063972136,-0.117071081,-0.990737895,0.098284681,0.819386144,0.066288274,0.078670688,0.011079877,-0.084812326,-0.993222523
7/20/2023 6:35,1002,6.278054969,40.90785333,-39.42394373,-33.86122386,8.353167843,0.082267272,0.341519636,0.115036796,0.144633983,0.620952717,0.053393305,-0.7685347,0.130228224,0.519096768,0.087338487,0.056163409,0.066442063,-0.080493396,-0.992949998,0.09766216,0.819671913,0.068220579,0.08643843,0.014169431,-0.080232241,-0.992918789
7/20/2023 6:35,1003,7.542705711,34.30151734,-27.91643167,-36.07045926,7.949672961,0.053128823,0.338090503,0.082362764,0.121911856,0.609075967,0.108178163,-0.776183017,0.111173386,0.514490338,0.07241064,0.013812049,0.061428321,-0.051267071,-0.996696818,0.090226085,0.816865849,0.065827808,0.073963197,0.008831198,-0.056797345,-0.995598491
7/20/2023 6:36,1004,8.131997463,41.53546325,-24.09140432,-44.85247673,6.98153078,0.06035119,0.344612857,0.063768172,0.094058191,0.60362548,0.162597165,-0.774822092,0.124502237,0.51831075,0.070867186,-0.016555285,0.061140247,-0.051628513,-0.99665542,0.094869334,0.818795367,0.065645822,0.074866923,0.011714363,-0.065695694,-0.994957447
7/20/2023 6:36,1005,-0.488763744,48.06429699,-23.35448013,-39.51909132,5.799389398,0.084748369,0.346117306,0.065295053,0.077392438,0.605812967,0.148310917,-0.777819681,0.140992787,0.522452275,0.073625886,-0.018680344,0.061057884,-0.075809585,-0.995074832,0.100623237,0.821217652,0.06653643,0.083196079,0.014090496,-0.084391927,-0.992852652
7/20/2023 6:36,1006,-3.842028904,44.11959683,-43.20539917,-44.82270143,4.320704986,0.041163819,0.358809296,0.114352341,0.193001917,0.620819565,0.1463528,-0.745594931,0.120263515,0.524536268,0.093790423,0.063178477,0.073839504,-0.027490862,-0.994885786,0.096310151,0.822756052,0.068767758,0.094792055,0.023500185,-0.069254626,-0.992806005
7/20/2023 6:36,1007,2.622966489,39.17347966,-40.84433015,-42.82453535,3.535930755,0.038999207,0.359730951,0.110771799,0.195794689,0.618982808,0.151305476,-0.7454065,0.119765131,0.524639424,0.090521191,0.061338587,0.073046274,-0.023210036,-0.995169195,0.096519992,0.822858433,0.067568254,0.091506645,0.022326177,-0.069378485,-0.993133616
7/20/2023 6:36,1008,16.18883678,40.01960403,-37.71819115,-46.30811734,4.034874509,0.034532073,0.361155279,0.10346315,0.193458497,0.615316117,0.167662656,-0.745552874,0.118374934,0.524705911,0.087051667,0.05144487,0.072138785,-0.017254691,-0.995916986,0.096100662,0.822998373,0.066817143,0.08920176,0.021188564,-0.067815798,-0.993476117
7/20/2023 6:36,1009,16.24091807,46.91536249,-28.55727848,-33.76108339,4.24408042,0.082048748,0.352426594,0.096723528,0.1427228,0.617920856,0.126658491,-0.762728902,0.144996161,0.525822004,0.083801048,0.036850939,0.067382443,-0.070543334,-0.994544999,0.103063082,0.82273914,0.066517053,0.087833187,0.018478153,-0.093986183,-0.991516721
7/20/2023 6:36,1010,18.36076828,42.79442077,-25.96484999,-27.7084768,1.965277804,0.084288343,0.352400335,0.099287642,0.141779875,0.618575116,0.120171705,-0.763427099,0.145514256,0.526284341,0.08543109,0.037979876,0.067280024,-0.073784798,-0.994276444,0.10324779,0.822967688,0.067362221,0.089585718,0.018965149,-0.094268375,-0.991325931
7/20/2023 6:36,1011,16.52560178,35.85093965,-36.23434224,-23.55894145,2.033323313,0.06194515,0.355027956,0.123766208,0.194256742,0.622548576,0.090269168,-0.752684987,0.127098138,0.524944182,0.091503462,0.074985765,0.070182873,-0.059720787,-0.992913616,0.095750054,0.822205969,0.067989816,0.089776379,0.01966861,-0.072356516,-0.993132488
7/20/2023 6:36,1012,10.21836539,42.52496559,-48.65259763,-26.22546879,2.980292475,0.050944774,0.363262993,0.148398358,0.247286231,0.62823956,0.075181819,-0.733833595,0.123177673,0.526509953,0.101067251,0.115696251,0.077588372,-0.0452285,-0.989216014,0.095859819,0.822719328,0.069469944,0.09531287,0.024428393,-0.069639636,-0.992707229
7/20/2023 6:36,1013,8.654260242,42.1632951,-44.79336065,0.801208636,1.244126211,0.092538026,0.360967324,0.175337406,0.234991594,0.631487807,-0.048383984,-0.737333087,0.133966144,0.527105721,0.105681257,0.149221872,0.074860676,-0.104219076,-0.980441066,0.09687842,0.822262839,0.070470769,0.096851606,0.024235867,-0.077086597,-0.99201287
7/20/2023 6:36,1014,19.82209459,35.89844547,-43.14381819,1.759754862,2.685547044,0.09050437,0.358911264,0.155895817,0.237174347,0.622672923,-0.047614055,-0.744148878,0.132426708,0.525767374,0.086991054,0.118727378,0.071961814,-0.090245732,-0.986194217,0.097492447,0.822177867,0.064984681,0.078320451,0.018908634,-0.078410084,-0.993658133
7/20/2023 6:36,1015,25.2925915,35.96298951,-35.29659414,4.032221568,3.543687091,0.110979683,0.350027935,0.114580332,0.19232629,0.622458295,-0.054105512,-0.756717153,0.14195628,0.523524054,0.05649181,0.081033756,0.070321747,-0.114081208,-0.987658211,0.099076586,0.821023484,0.054254213,0.04129799,0.015563685,-0.088884156,-0.995058846
7/20/2023 6:36,1016,25.15278171,29.15717827,-38.72034068,16.9528182,3.89436502,0.098419609,0.34923505,0.116469774,0.196841531,0.613793099,-0.09918014,-0.758071168,0.121871447,0.520496488,0.050923855,0.076542531,0.069196046,-0.102363238,-0.989380515,0.091786756,0.819764229,0.052592672,0.027852533,0.019275536,-0.061024427,-0.997561053
7/20/2023 6:36,1017,22.62018098,19.8876965,-33.39959277,8.654490307,3.011044409,0.070483224,0.346862827,0.10368877,0.19965991,0.600498462,-0.085177587,-0.769598476,0.098922436,0.517940891,0.041146414,0.062026395,0.055401728,-0.076327571,-0.993608101,0.083020338,0.818437771,0.050207088,0.005421146,0.015354029,-0.022928191,-0.999604154
7/20/2023 6:36,1018,26.64921447,14.34073879,-39.50004023,20.41089687,4.480385373,0.083479304,0.348697966,0.114507995,0.202442962,0.605086644,-0.12272372,-0.760147897,0.102947135,0.517915384,0.044222125,0.073365606,0.063561127,-0.098813597,-0.99035991,0.082212025,0.818118083,0.050573745,0.002904392,0.021708657,-0.019815415,-0.999562474
7/20/2023 6:36,1019,24.0781813,17.31481787,-49.26556732,14.5142581,5.031122237,0.053060222,0.353782739,0.127894361,0.253993719,0.593583345,-0.095056508,-0.757676371,0.090142537,0.517022073,0.051325109,0.088512218,0.055806134,-0.057496179,-0.992840139,0.079966365,0.817602809,0.054909648,0.007716944,0.022548763,-0.01164036,-0.999647208
7/20/2023 6:36,1020,20.13802946,23.15304307,-43.65114688,22.58134021,6.238274626,0.069383649,0.348973401,0.136784794,0.238218548,0.596452844,-0.116998989,-0.757499941,0.097498256,0.513312213,0.058881959,0.092529768,0.056786823,-0.078780146,-0.990962032,0.080708993,0.814514132,0.057337183,0.017240122,0.01895654,-0.01830015,-0.999503652
7/20/2023 6:36,1021,12.80232318,20.62481039,-39.31642558,21.05801534,4.973511487,0.080733708,0.350551802,0.157959411,0.224693095,0.597115382,-0.156513483,-0.753967146,0.097740685,0.513396557,0.074424409,0.112333305,0.060137894,-0.093528399,-0.987427247,0.071263406,0.814009662,0.065513054,0.122693111,-0.325665947,0.312091382,0.129757994
7/20/2023 6:36,1022,5.82820098,20.97157429,-49.18369482,20.98726531,5.581674204,0.063689,0.358106079,0.178823039,0.259723856,0.590847921,-0.156421373,-0.747643892,0.088600191,0.514579177,0.086534135,0.143688309,0.059276434,-0.074499884,-0.985029705,0.077608624,0.814337997,0.065740592,0.058511503,0.025844545,-0.00210392,-0.997949219
7/20/2023 6:36,1023,-8.327603763,25.54424819,-47.20711246,15.95093496,6.307504757,0.058900558,0.355653044,0.172222781,0.267551537,0.592805473,-0.122599642,-0.749641959,0.093121679,0.513413362,0.084092257,0.136811695,0.057742134,-0.058380937,-0.987184314,0.081188376,0.813750939,0.065010608,0.056584213,0.022343187,-0.01635563,-0.998011263
7/20/2023 6:36,1024,-18.50709776,26.21130651,-45.98058711,18.51011688,7.203449675,0.070641135,0.350963239,0.175640097,0.246051287,0.60139335,-0.126514529,-0.749518712,0.099725104,0.512282554,0.091431465,0.129837533,0.063899819,-0.072979915,-0.986778319,0.082544485,0.813275095,0.068699782,0.071837867,0.024160106,-0.023066859,-0.996855537
7/20/2023 6:36,1025,-19.28578907,30.83601316,-31.30175148,11.78622832,6.553791497,0.103018387,0.340642709,0.161893817,0.18124347,0.618594857,-0.105481675,-0.757208276,0.122813252,0.51277113,0.095135876,0.100263679,0.069546637,-0.107876801,-0.98664705,0.08940218,0.813857432,0.071580492,0.086535475,0.015067127,-0.049757536,-0.99489092
7/20/2023 6:36,1026,-31.08616251,35.48400905,-35.44325426,6.889499672,7.931629675,0.093698229,0.340804927,0.171554085,0.184126674,0.620228446,-0.093043694,-0.756806839,0.116954637,0.513392671,0.106389411,0.101945435,0.070392582,-0.103727047,-0.986859846,0.086761157,0.814629598,0.07709172,0.108878346,0.019889971,-0.040437162,-0.993032018
7/20/2023 6:36,1027,-26.33326232,28.92428139,-41.40317726,-1.985456675,8.762985671,0.070460787,0.339898266,0.169977743,0.197323856,0.615338818,-0.07155666,-0.759802071,0.102542136,0.511400978,0.105636153,0.100767843,0.067873827,-0.077590424,-0.989554167,0.082320628,0.814250541,0.077539747,0.111757592,0.018581,-0.027329102,-0.993179874
7/20/2023 6:36,1028,-35.12664372,27.83033664,-32.42235917,12.48488306,9.381633548,0.069529095,0.332471371,0.159185062,0.149613102,0.616880906,-0.055474364,-0.770709761,0.096838442,0.510183505,0.108935663,0.081934105,0.06784575,-0.077725028,-0.991282352,0.079503859,0.814438156,0.08042013,0.124192714,0.021238714,-0.01778256,-0.991867936
7/20/2023 6:36,1029,-32.52341236,27.92837591,-28.32387447,13.80670605,9.20059829,0.073299256,0.330709289,0.155396613,0.13189781,0.617780725,-0.053757693,-0.773342975,0.097622659,0.510070968,0.109233109,0.079023611,0.068071645,-0.081302909,-0.991216815,0.079714921,0.814479613,0.08025298,0.123434436,0.021851806,-0.017731954,-0.991950576
7/20/2023 6:37,1030,-44.66618707,30.8710348,-27.51352826,6.446433215,10.25621445,0.063339762,0.332524367,0.170428427,0.121162567,0.619368696,-0.046552524,-0.774296085,0.088188898,0.512610122,0.126529618,0.093585138,0.065574291,-0.073104456,-0.990755785,0.076714837,0.8161593,0.086372415,0.152666699,0.026060573,-0.00557712,-0.987918083
7/20/2023 6:37,1031,-47.86988685,30.75743631,-38.56235618,10.65620952,12.24996964,0.05505149,0.332511324,0.169722127,0.123680498,0.620468028,-0.036138186,-0.77357324,0.084009944,0.512326515,0.126778146,0.091922079,0.064537151,-0.059849523,-0.991868114,0.07634623,0.816235622,0.0868361,0.155473282,0.026878775,-0.003774883,-0.987467051
7/20/2023 6:37,1032,-38.18073707,25.14781314,-36.61057816,19.09579916,12.76823579,0.047345597,0.327622348,0.152395134,0.125822293,0.617471302,-0.032890573,-0.775762721,0.077165427,0.507664375,0.111526601,0.072677311,0.064198169,-0.05594782,-0.993711162,0.071799798,0.813775635,0.082591987,0.14298847,0.028978916,0.012227386,-0.989223484
7/20/2023 6:37,1033,-33.84259601,18.62005464,-42.73331828,14.55088217,11.7648076,0.030858588,0.332614511,0.162863375,0.182537633,0.610760462,-0.043571172,-0.769253798,0.068877618,0.506535737,0.10776428,0.088097841,0.062893735,-0.041996834,-0.993233979,0.069066745,0.812756848,0.079898081,0.129465615,0.031102669,0.02541334,-0.990769875
7/20/2023 6:37,1034,-30.38492081,25.27454646,-34.60381976,8.377078497,12.49773253,0.053251566,0.324415576,0.13797721,0.13231156,0.61648527,-0.030923955,-0.775517833,0.08467132,0.504017448,0.097098748,0.055994993,0.06509675,-0.058380422,-0.994592726,0.074691379,0.811143454,0.077650536,0.118138354,0.030420041,0.005464388,-0.992515024
7/20/2023 6:37,1035,-39.35829068,19.98487644,-28.69030803,-5.016649245,12.60188372,0.039029984,0.32419739,0.146720152,0.114271474,0.616728993,-0.021452649,-0.778540019,0.069748738,0.505421599,0.111355273,0.064476962,0.063512847,-0.047468068,-0.994762107,0.068827603,0.812209372,0.083261184,0.137710179,0.029901721,0.023994726,-0.989726988
7/20/2023 6:37,1036,-44.38589603,17.100835,-34.46429444,-5.696146553,11.12718273,0.022649915,0.331947148,0.176348021,0.15386972,0.616121896,-0.028434713,-0.771949879,0.060739398,0.508691132,0.128527633,0.102208576,0.062996551,-0.0333234,-0.992206641,0.067061113,0.813888371,0.087226573,0.153880666,0.032869853,0.033650825,-0.986968954
7/20/2023 6:37,1037,-41.83760173,11.87194243,-39.64213408,-6.648628251,11.91176515,0.016047307,0.334946227,0.18183102,0.175828251,0.613813214,-0.027675745,-0.769122954,0.05844459,0.509040479,0.128843102,0.109159183,0.063569598,-0.025720245,-0.991653526,0.066610345,0.81398011,0.087112477,0.153436429,0.033327374,0.035286812,-0.986965609
7/20/2023 6:37,1038,-45.14462179,10.24065498,-46.61764217,-26.55053995,11.52041274,-0.01239363,0.343270063,0.182478827,0.216380756,0.614187245,0.008639983,-0.758864927,0.047322451,0.511498666,0.128079819,0.111634976,0.070599361,0.007837245,-0.991206471,0.065148927,0.815390205,0.087616608,0.155915508,0.03790568,0.044920203,-0.986017346
7/20/2023 6:37,1039,-44.69074045,22.6595545,-43.83545168,-29.8648717,12.16563476,-0.011476137,0.341667094,0.172468793,0.197858644,0.617705806,0.024343062,-0.76072195,0.049113533,0.511558394,0.125407022,0.098569055,0.073727798,0.007837839,-0.992363572,0.066065146,0.815726646,0.087660943,0.156813588,0.038666625,0.043603501,-0.985906565
7/20/2023 6:37,1040,-45.79082402,30.40569829,-43.56039679,-37.40130869,11.2775035,0.012771183,0.340802232,0.149415592,0.166458283,0.627079995,0.059677633,-0.75861694,0.073628326,0.514073503,0.118109788,0.071807649,0.07765776,-0.010308835,-0.994336681,0.075411002,0.818411028,0.086032403,0.157282323,0.038716312,0.015620958,-0.986669771
7/20/2023 6:37,1041,-40.05597427,21.01895975,-34.40542525,-41.11027431,10.82269833,-0.018402454,0.340490973,0.117870897,0.147341943,0.622485785,0.112237899,-0.760394482,0.052931202,0.51198895,0.102556496,0.040967659,0.076723967,0.020158394,-0.996004085,0.068432231,0.816848274,0.081263279,0.141615627,0.033013127,0.039956082,-0.988562846
7/20/2023 6:37,1042,-46.80158156,16.05774306,-31.18162366,-49.71257555,9.886290137,-0.04407833,0.348072577,0.110377253,0.146402513,0.623958524,0.161782352,-0.750378295,0.039700207,0.514100309,0.105658583,0.030990792,0.085023941,0.05991253,-0.994092449,0.066076338,0.817688819,0.083853856,0.148734143,0.033230121,0.050008563,-0.987052508
7/20/2023 6:37,1043,-44.30705616,5.191038231,-33.73405822,-44.85976942,7.809003606,-0.047444775,0.350706003,0.117499523,0.167844392,0.622470192,0.160947551,-0.747297899,0.039945342,0.514617868,0.107977389,0.039446506,0.085421679,0.066726884,-0.993324733,0.066715073,0.817898115,0.084572787,0.150247133,0.033465123,0.048987927,-0.986866522
7/20/2023 6:37,1044,-46.39316854,-2.686241547,-35.99908364,-32.61173492,6.995285498,-0.036999854,0.353722848,0.154292229,0.200937495,0.627616346,0.123611088,-0.741917233,0.047877656,0.516921405,0.128135876,0.083787112,0.087151528,0.051486927,-0.991325919,0.069677801,0.818857062,0.089277426,0.16807509,0.038402128,0.040581113,-0.984183284
7/20/2023 6:37,1045,-45.4501784,-4.693381561,-26.47758132,-43.12491404,5.008680235,-0.053659135,0.358857944,0.129091509,0.17951106,0.629322147,0.162687846,-0.738418051,0.037059728,0.520177511,0.117333783,0.056336327,0.094436672,0.078186425,-0.990855241,0.067158818,0.820912941,0.086998907,0.165226584,0.038315254,0.056061936,-0.983914916
7/20/2023 6:37,1046,-38.51894322,-12.43125559,-31.13261895,-43.37904123,5.698217728,-0.049630425,0.357226195,0.119409102,0.179512389,0.625234981,0.1645395,-0.741473297,0.041241618,0.518405843,0.10783223,0.049929716,0.090877137,0.076749017,-0.991643616,0.068539574,0.819887745,0.08308978,0.153480378,0.035414929,0.05090716,-0.986203551
7/20/2023 6:37,1047,-31.66412739,-7.922661902,-39.48511295,-41.04762154,4.182213962,-0.049123113,0.361768307,0.119147048,0.231262419,0.607889803,0.160005339,-0.742553127,0.047848526,0.516785328,0.094754985,0.054851309,0.079238341,0.080230386,-0.992106414,0.070373879,0.818415368,0.078085444,0.132912089,0.03175903,0.041937964,-0.989730223
7/20/2023 6:37,1048,-40.64229042,-3.931766395,-48.19128619,-34.49597633,4.174151232,-0.054259203,0.371701048,0.151371105,0.277253145,0.607877183,0.136539682,-0.731416249,0.046236523,0.520278557,0.111278111,0.096726547,0.080058057,0.090003873,-0.987993574,0.06985557,0.819843483,0.082669774,0.146986748,0.035001571,0.043216677,-0.987572833
7/20/2023 6:37,1049,-47.22166512,7.155282409,-49.86296824,-29.05542561,4.18393069,-0.044741897,0.371877144,0.176025155,0.283095145,0.616847026,0.107637538,-0.726475243,0.05014978,0.522880697,0.129306329,0.116965705,0.088107966,0.070249304,-0.986721881,0.070514996,0.821737619,0.089659337,0.173362722,0.041286174,0.042302596,-0.983081706
7/20/2023 6:37,1050,-49.02924034,7.672907058,-35.85172445,-20.01377005,1.61851143,-0.015340254,0.367098653,0.183771236,0.236392202,0.629408689,0.060589991,-0.737760782,0.061083034,0.528489006,0.136122411,0.126422804,0.094089822,0.033425357,-0.986937531,0.074222851,0.825788236,0.090921754,0.188824549,0.044875139,0.041553737,-0.980104188
7/20/2023 6:37,1051,-45.65484583,4.590175281,-27.8391531,-4.899848769,0.889614636,0.016217666,0.356379894,0.188396929,0.170198604,0.627631195,-0.015202725,-0.759526201,0.0629104,0.528088808,0.13799703,0.133442454,0.089720624,-0.007677612,-0.986956855,0.072641883,0.825560045,0.090067553,0.188689368,0.044276117,0.044499614,-0.980028403
7/20/2023 6:37,1052,-41.87634376,-3.5260767,-38.6736649,-4.780479791,1.892322774,0.012854715,0.359438594,0.192807868,0.198986636,0.619351629,-0.02911085,-0.758916648,0.061336705,0.527241063,0.1335643,0.141262423,0.086555249,-0.00509153,-0.986167423,0.071860621,0.824710782,0.08798037,0.182001236,0.042791214,0.045708968,-0.981302774
7/20/2023 6:37,1053,-46.23730547,-10.41073778,-34.12730746,-11.0869971,1.5001846,0.003971145,0.360856952,0.189520915,0.200559163,0.620627133,-0.011880464,-0.757928538,0.0574357,0.528225664,0.133435945,0.139643,0.087259948,0.008533425,-0.986312389,0.071957694,0.825331883,0.088262739,0.182026105,0.043115,0.048942132,-0.981128045
7/20/2023 6:37,1054,-38.5254027,-18.2026927,-33.2592377,3.256052739,1.757653784,0.008485071,0.35539096,0.174949646,0.18609687,0.611706754,-0.038292989,-0.767929705,0.051551445,0.52525984,0.117146498,0.124744706,0.076894623,-0.010967813,-0.989143463,0.066048118,0.824322406,0.081547324,0.160168614,0.035152692,0.068701872,-0.984066852
7/20/2023 6:38,1055,-43.39998273,-22.38013102,-39.33985876,6.88942895,3.469224717,0.001673092,0.357071666,0.181995617,0.199457324,0.607568268,-0.048174207,-0.767304591,0.045831532,0.525315773,0.119482068,0.129618708,0.074968787,-0.005455835,-0.988710558,0.064027533,0.824471096,0.081957295,0.160282142,0.036154652,0.077234958,-0.983380377
7/20/2023 6:38,1056,-39.42557849,-15.76198951,-39.72711232,-2.657476056,4.400354979,0.005128828,0.353262621,0.178489366,0.208122837,0.611108565,-0.029784572,-0.763113244,0.054739104,0.521389687,0.118641264,0.117841043,0.079109584,-0.003465743,-0.989869209,0.066687079,0.822217115,0.083098767,0.162362997,0.038703124,0.059495992,-0.984174609
7/20/2023 6:38,1057,-41.59787202,-17.58926433,-38.77078467,-22.75004544,6.299026061,-0.020846957,0.352250876,0.166384801,0.213991914,0.615568388,0.033920931,-0.757714371,0.045232133,0.519508211,0.118884842,0.102900853,0.08372743,0.024306175,-0.990862644,0.065013287,0.821550914,0.084102954,0.165304975,0.040120785,0.064219478,-0.98333029
7/20/2023 6:38,1058,-46.23945596,-26.3203583,-44.79438997,-24.88386532,4.739198109,-0.040705796,0.358686662,0.166488674,0.236268591,0.611632419,0.056923169,-0.752889478,0.034692891,0.521537173,0.117697574,0.109937917,0.082978379,0.044519463,-0.989467637,0.062296296,0.822529352,0.082844145,0.160433713,0.039254515,0.078701576,-0.983120592
7/20/2023 6:38,1059,-43.34291969,-28.08777607,-32.64677378,-12.56368858,3.04702201,-0.029105195,0.355691928,0.157283835,0.210099458,0.610713649,0.02620101,-0.763020623,0.034680499,0.522825281,0.108344839,0.103103586,0.077574162,0.026923268,-0.991275414,0.061591031,0.823886685,0.079177931,0.146956078,0.034934075,0.090095822,-0.984411307
7/20/2023 6:38,1060,-44.44245437,-32.73699544,-35.07523129,-20.68540769,3.239966221,-0.042569355,0.357264491,0.15109737,0.206457437,0.606091348,0.02846302,-0.767604546,0.022352416,0.52439816,0.102862786,0.097364399,0.074730112,0.040675017,-0.991605171,0.057802866,0.825065184,0.077302667,0.137366477,0.03369886,0.108072628,-0.984029758
7/20/2023 6:38,1061,-38.65889989,-31.74957019,-32.57738988,-28.38345063,3.96423341,-0.055305354,0.35770341,0.124769751,0.191703241,0.610428584,0.076751156,-0.76467793,0.018633671,0.523990055,0.091231703,0.067741609,0.075690883,0.055884472,-0.993254983,0.056234456,0.825282979,0.074633077,0.128208586,0.032064458,0.113856346,-0.984667472
7/20/2023 6:38,1062,-33.77550005,-30.96876945,-28.30918754,-32.91457178,3.460702811,-0.054666665,0.35557002,0.096878164,0.174993834,0.607576712,0.097360522,-0.768600921,0.020923441,0.522676508,0.07289355,0.037096751,0.069855758,0.061276674,-0.994981388,0.057291609,0.824354243,0.069571796,0.100338584,0.028163006,0.111995581,-0.988226581
7/20/2023 6:38,1063,-30.7968734,-40.91977581,-22.81762159,-35.4747592,3.549249486,-0.071387681,0.358697846,0.059582186,0.144998065,0.604255696,0.124235134,-0.773573474,0.006110368,0.526548143,0.049976708,-0.005098859,0.067040363,0.077524392,-0.994719438,0.052154412,0.826274554,0.063101746,0.064429938,0.021148733,0.145481577,-0.987031043
7/20/2023 6:38,1064,-32.02473466,-42.37934224,-31.23216372,-38.96887269,5.390829873,-0.084756735,0.361593244,0.057558081,0.153494723,0.600955868,0.136821599,-0.772379764,-0.001747845,0.526966182,0.048109567,-0.009018289,0.066149017,0.0937466,-0.993352675,0.04998845,0.826191596,0.06261985,0.060274848,0.020148726,0.153716307,-0.986068904
7/20/2023 6:38,1065,-24.53992443,-41.65755544,-21.25602743,-31.34931653,4.999460512,-0.071191012,0.354366998,0.038247609,0.116575563,0.602412462,0.118677784,-0.780654053,0.001481464,0.525284489,0.035700309,-0.033071884,0.061593347,0.081368129,-0.994228212,0.050090681,0.824945211,0.058641554,0.038750097,0.014378768,0.153272182,-0.987318559
7/20/2023 6:38,1066,-27.20805882,-40.64872529,-21.99199243,-45.22254212,5.998112722,-0.085497032,0.360904847,0.021091564,0.107365394,0.602881475,0.172210743,-0.771586847,-0.00267034,0.526394439,0.032005165,-0.053083407,0.065234834,0.096251459,-0.991796362,0.048425581,0.825319147,0.058177969,0.037098644,0.012315697,0.158014539,-0.986662451
7/20/2023 6:38,1067,-23.44879825,-46.15944914,-5.97679773,-39.68786704,3.553105242,-0.085703477,0.362712405,0.011069317,0.087884107,0.604544091,0.178626118,-0.771294427,-0.004677578,0.528559701,0.028283511,-0.066538643,0.06796873,0.094903064,-0.990931833,0.04786072,0.826408939,0.057347845,0.032694678,0.011055174,0.164626416,-0.985751863
7/20/2023 6:38,1068,-14.47906107,-47.13498593,0.194290347,-46.07512545,2.539805471,-0.09174182,0.367025427,0.00347759,0.085969882,0.601373239,0.194754898,-0.77008425,-0.006808819,0.530381127,0.024146274,-0.075391982,0.067581014,0.105016857,-0.98930283,0.047836498,0.826984461,0.055949961,0.023818057,0.008008657,0.168690031,-0.985348638
7/20/2023 6:38,1069,-15.66537602,-38.40645406,5.568316769,-44.59394799,1.744010344,-0.076502372,0.366064107,-0.000245606,0.069553415,0.604793505,0.196647115,-0.768580822,0.004946037,0.529791935,0.025149087,-0.082480753,0.070413746,0.098700622,-0.989189887,0.051671211,0.826779691,0.056094467,0.024987336,0.009366981,0.160129181,-0.986735062
7/20/2023 6:38,1070,-14.83294441,-30.31830834,6.559198858,-47.93852985,-0.155860126,-0.056180748,0.369074702,-0.00564885,0.044207214,0.601645025,0.227742577,-0.764331126,0.026675216,0.528690135,0.031559941,-0.105974479,0.069332406,0.092843821,-0.987594243,0.060132289,0.824841634,0.059175376,0.036656033,0.010455482,0.127592487,-0.99109389
7/20/2023 6:38,1071,-21.52659752,-19.79209515,1.227495337,-40.81489387,-0.270577338,-0.032701562,0.363815325,0.01771361,0.045915821,0.60737474,0.222596447,-0.761206595,0.047668867,0.524476592,0.052178761,-0.085449749,0.071672374,0.074305292,-0.990978169,0.067127117,0.822540669,0.064895269,0.061565135,0.017980519,0.093333356,-0.993564308
7/20/2023 6:38,1072,-10.07813946,-20.80475556,0.88213663,-41.69113428,0.644641876,-0.028330341,0.36306718,0.012887554,0.049976551,0.603551892,0.222596916,-0.763983158,0.052353027,0.523766768,0.046434242,-0.088468396,0.068644823,0.07055265,-0.991196815,0.068393351,0.821761731,0.062567641,0.050630151,0.016220868,0.088454537,-0.994658327
7/20/2023 6:38,1073,-16.9271089,-29.24045398,9.906834864,-48.69624203,3.704521433,-0.048375489,0.363329623,0.003536057,0.050636165,0.600186249,0.240691106,-0.761103479,0.037174917,0.521459019,0.040392215,-0.093484253,0.067654949,0.079637255,-0.990120518,0.059914085,0.820615745,0.059938564,0.040788925,0.0116458,0.106446313,-0.993410778
