x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
-1.69E-02,3.36E-01,1.35E-01,9.13E-02,-1.18E-02,9.39E-02,-9.91E-01,-0.006299071,0.331619491,0.126475759,0.071215452,-0.011076398,0.082649289,-0.993968133
1.05E-01,3.29E-01,8.99E-02,-5.21E-02,-3.50E-04,-2.55E-02,-9.98E-01,0.096118111,0.326402026,0.089477719,-0.029133485,-0.002072659,-0.017479382,-0.999419999
3.94E-02,3.45E-01,1.11E-01,1.29E-01,8.28E-03,6.43E-02,-9.90E-01,0.040285953,0.339105982,0.10152078,0.087714472,0.011038495,0.071256693,-0.993532439
7.33E-02,3.14E-01,9.16E-02,-2.58E-02,1.59E-03,-1.34E-02,-1.00E+00,0.070132468,0.314550982,0.095998407,-0.009242366,0.003216174,-0.005978734,-0.999934248
2.05E-02,3.39E-01,1.37E-01,1.02E-01,1.00E-02,9.42E-02,-9.90E-01,0.025284646,0.332937598,0.139969408,0.103668213,-0.00235545,0.083501938,-0.991096648
1.03E-01,3.49E-01,2.67E-02,-1.62E-01,-1.25E-02,-4.78E-02,-9.86E-01,0.102346302,0.345450485,0.033220364,-0.130898745,-0.007336046,-0.045825825,-0.990308877
4.72E-02,3.17E-01,1.03E-01,2.69E-02,-1.10E-02,-1.79E-02,-9.99E-01,0.045590277,0.319493604,0.100363249,0.020691761,-0.014001675,-0.019835793,-0.999490881
6.18E-02,3.42E-01,1.63E-01,7.81E-02,-8.04E-03,-4.38E-02,-9.96E-01,0.061580922,0.337658042,0.163257651,0.086297538,-0.014866173,-0.040860065,-0.995318035
1.35E-01,3.26E-01,1.45E-01,8.03E-02,1.33E-02,-7.34E-02,-9.94E-01,0.127914268,0.325265948,0.133630484,0.05414708,0.007017754,-0.072115639,-0.995900468
4.88E-02,3.31E-01,-1.08E-02,-1.01E-01,-2.31E-02,8.35E-02,-9.91E-01,0.046388232,0.332063548,-0.02789148,-0.118365956,-0.022802641,0.074084715,-0.98993897
8.71E-02,3.12E-01,6.79E-02,-5.33E-02,-2.75E-03,-4.70E-02,-9.97E-01,0.074918989,0.313489054,0.059025543,-0.066011904,-0.010539902,-0.019986787,-0.997562631
5.59E-02,3.35E-01,9.21E-02,-1.00E-01,-7.47E-03,4.05E-02,-9.94E-01,0.057869571,0.329151807,0.08940056,-0.080543421,-0.011904868,0.03430187,-0.996089311
1.36E-01,3.38E-01,3.02E-02,-7.27E-02,1.41E-02,-1.03E-01,-9.92E-01,0.126654887,0.335200896,0.036215693,-0.077236543,0.010169641,-0.090299494,-0.992862558
1.28E-02,3.30E-01,1.14E-01,6.36E-03,-5.18E-03,8.98E-02,-9.96E-01,0.016519058,0.328869009,0.110490829,0.002242344,-0.004815737,0.068678104,-0.997624628
3.78E-02,3.37E-01,3.57E-02,-9.04E-02,2.49E-03,-8.27E-02,-9.92E-01,0.039639024,0.333774251,0.033041069,-0.089742428,0.002770201,-0.05141957,-0.99462469
-2.29E-02,3.33E-01,1.16E-01,-5.07E-02,2.57E-03,1.21E-01,-9.91E-01,-0.005623413,0.329708469,0.102346922,-0.054150322,0.002114566,0.089857708,-0.994479183
2.17E-02,3.30E-01,1.44E-01,1.20E-01,-3.97E-04,8.50E-02,-9.89E-01,0.023199597,0.328824729,0.1424796,0.095754983,0.010404777,0.082254234,-0.991945167
8.34E-02,3.19E-01,1.20E-01,4.12E-02,-1.21E-02,-6.03E-02,-9.97E-01,0.082888505,0.320721918,0.125928143,0.06193745,0.000215276,-0.056360615,-0.996487292
8.79E-02,3.32E-01,1.38E-01,9.13E-03,-1.59E-03,-5.63E-02,-9.98E-01,0.096358013,0.328185085,0.141665314,0.031433575,-0.002342635,-0.064548913,-0.997416115
3.17E-02,3.35E-01,9.86E-02,6.58E-02,6.91E-03,1.07E-01,-9.92E-01,0.036329608,0.330677076,0.099728649,0.052009857,-0.002502208,0.071354735,-0.996090682
4.09E-02,3.35E-01,1.28E-01,1.05E-01,-1.50E-02,7.97E-03,-9.94E-01,0.039366573,0.334418511,0.121970923,0.092773484,-0.007909984,0.018151887,-0.995490217
4.82E-02,3.29E-01,-2.26E-03,-5.66E-02,-9.22E-03,2.50E-02,-9.98E-01,0.046012984,0.326662727,0.007963012,-0.051503541,-0.004990003,0.030650889,-0.998189731
-6.11E-03,3.37E-01,6.96E-02,6.48E-02,-8.52E-03,4.13E-02,-9.97E-01,-0.008454717,0.337142024,0.062694821,0.05182104,-0.011213732,0.060753768,-0.996743258
7.67E-03,3.33E-01,8.12E-02,-9.44E-03,-7.38E-03,1.37E-01,-9.90E-01,0.004995128,0.333783988,0.083902331,0.003629098,-0.009977528,0.127163617,-0.991824893
8.92E-02,3.24E-01,6.27E-02,2.02E-02,4.60E-03,-4.79E-02,-9.99E-01,0.09658124,0.324727835,0.063866131,0.007516237,0.011279273,-0.045033882,-0.998893464
5.23E-02,3.20E-01,5.18E-02,-2.39E-02,-5.88E-03,1.52E-02,-1.00E+00,0.061294437,0.320998927,0.05288526,-0.017987173,0.002119464,-0.005162626,-0.999810799
7.55E-02,3.18E-01,1.18E-01,1.59E-02,-2.85E-03,-5.32E-02,-9.98E-01,0.075322631,0.317461912,0.100343519,0.006686973,0.002507275,-0.03184287,-0.999463189
5.71E-02,3.24E-01,8.17E-02,-1.52E-02,-1.07E-02,1.61E-02,-1.00E+00,0.052308415,0.32100025,0.095470635,0.000712956,-0.014311886,0.008994549,-0.999856802
-2.97E-03,3.41E-01,8.23E-02,-3.49E-02,-1.06E-02,1.35E-01,-9.90E-01,-0.001001521,0.335662194,0.086643111,-0.025323846,-0.008232887,0.135589469,-0.990406485
1.12E-01,3.20E-01,1.35E-01,7.51E-02,5.68E-03,-6.55E-02,-9.95E-01,0.115722477,0.321601099,0.12842844,0.063787644,0.007336948,-0.069347386,-0.995521923
1.22E-01,3.28E-01,4.71E-02,-7.40E-03,2.29E-02,-1.00E-01,-9.95E-01,0.125939767,0.324318037,0.055681328,0.002413021,0.015109204,-0.091715733,-0.995667394
2.80E-02,3.31E-01,1.57E-01,5.14E-03,7.55E-03,5.45E-03,-1.00E+00,0.037066552,0.327603787,0.147246219,-0.001561578,0.000136153,-0.004827113,-0.999986498
3.93E-02,3.28E-01,1.12E-01,-2.02E-02,-1.75E-02,-4.36E-02,-9.99E-01,0.039742495,0.327776672,0.110097772,-0.032345517,-0.008603927,-0.044901816,-0.998429028
3.62E-02,3.17E-01,5.20E-02,-9.44E-02,-1.60E-02,4.11E-02,-9.95E-01,0.039184343,0.316528891,0.051409793,-0.096244816,-0.012658768,0.028755255,-0.994861654
5.32E-02,3.31E-01,3.15E-02,-1.55E-01,-9.80E-03,-1.44E-02,-9.88E-01,0.063576416,0.325667083,0.029300465,-0.153963929,-0.01561566,-0.020098255,-0.987748547
1.16E-01,3.33E-01,-9.14E-03,-4.41E-02,2.43E-02,-5.48E-02,-9.97E-01,0.106364841,0.330708305,-0.012686804,-0.068358947,0.010882595,-0.038657704,-0.996852136
7.62E-02,3.31E-01,6.79E-03,-1.50E-01,-1.88E-02,1.12E-02,-9.88E-01,0.075483998,0.331889554,0.002031382,-0.149861944,-0.012305861,0.000661919,-0.988629786
4.38E-02,3.17E-01,9.30E-02,4.30E-02,-9.65E-03,4.59E-03,-9.99E-01,0.044376597,0.318072659,0.103042904,0.034197343,-0.009705333,0.004222642,-0.99935898
-3.01E-02,3.34E-01,2.76E-02,-1.01E-01,-1.29E-02,1.42E-01,-9.85E-01,-0.040259374,0.333639155,0.038524458,-0.075136799,-0.011744633,0.139210264,-0.987335579
1.00E-01,3.41E-01,1.42E-01,9.65E-02,-1.12E-02,-1.20E-01,-9.88E-01,0.100662487,0.335628289,0.1361864,0.074349698,-0.006735255,-0.097796904,-0.992402132
1.04E-01,3.34E-01,1.27E-01,8.07E-02,-5.54E-03,-1.02E-01,-9.91E-01,0.108546842,0.334589712,0.129664033,0.073652965,-0.005598265,-0.103319539,-0.991900949
6.59E-02,3.28E-01,1.09E-01,5.90E-02,1.43E-02,2.79E-02,-9.98E-01,0.071740462,0.327099852,0.113575422,0.062336092,0.012235015,0.015618037,-0.997857253
7.20E-03,3.18E-01,9.14E-02,5.76E-03,-1.46E-02,5.95E-02,-9.98E-01,0.00384862,0.318247888,0.089394513,0.004094072,-0.01073544,0.064328386,-0.997862403
7.65E-02,3.16E-01,1.11E-01,4.34E-02,-1.14E-02,-5.19E-02,-9.98E-01,0.08192642,0.316764706,0.115302005,0.046937551,8.52E-05,-0.044249362,-0.997916524
5.93E-02,3.20E-01,8.28E-02,-6.15E-02,-7.93E-03,-2.05E-02,-9.98E-01,0.06374067,0.318504902,0.086105121,-0.052776742,0.00028302,-0.028040991,-0.998211153
5.40E-02,3.31E-01,9.04E-02,4.88E-02,-3.81E-03,-8.94E-03,-9.99E-01,0.055071278,0.327368957,0.089141925,0.018732432,-0.006557711,-0.01256583,-0.99972405
-8.42E-03,3.44E-01,1.35E-01,1.07E-01,-1.17E-02,8.33E-02,-9.91E-01,-0.008835911,0.342412488,0.134832114,0.094803475,-0.013186519,0.063407186,-0.99338671
6.85E-02,3.43E-01,1.24E-01,4.03E-03,-1.94E-02,-7.05E-02,-9.97E-01,0.061652757,0.339746467,0.124668966,0.027398829,-0.013957141,-0.045143177,-0.998507047
5.69E-03,3.38E-01,1.19E-01,6.74E-02,-1.44E-03,1.42E-01,-9.88E-01,0.009895603,0.333898662,0.109312744,0.041537934,-0.008838033,0.098847934,-0.994193908
5.05E-02,3.37E-01,8.74E-02,3.13E-02,4.53E-03,5.77E-02,-9.98E-01,0.044026884,0.335511585,0.091853866,0.038899356,-0.004718093,0.06976485,-0.996793354
7.61E-03,3.49E-01,1.86E-01,1.42E-01,1.12E-02,7.21E-02,-9.87E-01,0.012053256,0.345146956,0.174727782,0.118346993,0.01011784,0.078068799,-0.989846321
-4.49E-02,3.38E-01,1.06E-01,-3.21E-02,-4.60E-03,1.40E-01,-9.90E-01,-0.044471037,0.339560062,0.118045209,-0.011383685,-0.004505421,0.146223307,-0.989170988
4.02E-02,3.29E-01,1.54E-01,5.18E-02,9.06E-04,-3.23E-04,-9.99E-01,0.03781597,0.329440045,0.156192177,0.037328978,0.00182519,0.011669646,-0.999233238
8.78E-02,3.34E-01,-1.97E-02,-1.62E-01,-1.24E-04,-3.03E-02,-9.86E-01,0.097147675,0.330763668,-0.009749838,-0.142056478,-0.000100867,-0.045226901,-0.988823676
3.94E-02,3.40E-01,8.20E-02,6.71E-02,-4.00E-03,8.57E-02,-9.94E-01,0.049385604,0.335595642,0.076386334,0.045793734,0.009081461,0.058749989,-0.997180033
9.80E-02,3.18E-01,7.83E-02,6.82E-04,7.37E-03,-3.30E-02,-9.99E-01,0.097445272,0.318564729,0.084315136,0.006873124,0.008325919,-0.028395579,-0.999538398
8.55E-02,3.22E-01,3.40E-02,-6.36E-02,1.88E-03,-1.86E-02,-9.98E-01,0.085573688,0.320902699,0.029432148,-0.060580531,0.004107406,-0.02479493,-0.997842956
2.12E-02,3.21E-01,3.63E-02,-2.67E-02,-1.10E-02,3.42E-02,-9.99E-01,0.01747327,0.322374437,0.019529729,-0.048928913,-0.008184972,0.041932012,-0.997885446
5.49E-02,3.19E-01,9.32E-02,4.40E-02,9.77E-04,2.84E-02,-9.99E-01,0.055655047,0.319499499,0.094976834,0.038485763,-0.001916502,0.019226251,-0.999060206
1.97E-02,3.45E-01,1.37E-01,-6.00E-02,4.29E-03,1.37E-02,-9.98E-01,0.017582041,0.338825232,0.126028241,-0.061942875,0.011477477,0.02748502,-0.997634657
5.77E-02,3.21E-01,1.23E-01,-1.95E-02,-4.70E-03,-2.53E-02,-9.99E-01,0.052256012,0.321919769,0.109970174,-0.041520967,0.004654248,-0.014600571,-0.999019814
5.44E-02,3.23E-01,2.22E-02,-1.35E-01,-1.48E-02,1.28E-02,-9.91E-01,0.053002308,0.320418656,0.040055014,-0.112856415,-0.012710383,0.007866484,-0.993498782
1.08E-02,3.22E-01,7.35E-02,-1.78E-02,-1.44E-02,5.32E-02,-9.98E-01,0.00903794,0.321399575,0.067650637,-0.037401243,-0.011276148,0.054553586,-0.997746178
2.49E-02,3.23E-01,5.89E-02,-8.99E-02,-1.34E-02,6.75E-02,-9.94E-01,0.025447847,0.322368232,0.053779726,-0.091743135,-0.016150899,0.063472864,-0.993616112
1.54E-03,3.32E-01,4.61E-02,-5.74E-02,-2.89E-03,1.43E-02,-9.98E-01,0.004033912,0.327116207,0.045335242,-0.072848412,-0.00592921,0.038567069,-0.996579297
-2.41E-02,3.22E-01,8.15E-02,2.60E-03,-1.56E-02,8.83E-02,-9.96E-01,-0.015903702,0.321853852,0.068638461,-0.015173262,-0.00894747,0.074071869,-0.997095152
8.46E-02,3.35E-01,-9.72E-03,-8.11E-02,5.30E-03,-1.19E-02,-9.97E-01,0.088562191,0.330399015,-0.002746506,-0.077598402,0.012067734,-0.022499942,-0.996657662
8.54E-02,3.24E-01,1.15E-01,1.15E-02,-1.12E-03,-5.73E-02,-9.98E-01,0.090714737,0.324200926,0.109089884,-0.00725582,-0.00105657,-0.056602608,-0.998369857
4.98E-02,3.16E-01,5.75E-02,-3.95E-02,-7.72E-03,5.29E-02,-9.98E-01,0.048298113,0.315819089,0.063845626,-0.034974562,-0.011894806,0.031513294,-0.998808889
-3.05E-02,3.26E-01,8.14E-02,-2.42E-02,-1.02E-02,6.29E-02,-9.98E-01,-0.025446913,0.323916562,0.077980655,-0.022309712,-0.008739486,0.078715308,-0.996607637
8.59E-03,3.44E-01,1.05E-01,-1.47E-02,3.42E-03,1.91E-01,-9.82E-01,0.003051712,0.339526204,0.102833978,-0.002394091,-5.09E-05,0.180350396,-0.983599428
-1.03E-02,3.30E-01,2.42E-02,-7.80E-02,4.08E-03,-8.35E-03,-9.97E-01,0.004344354,0.329372386,0.033765392,-0.072001896,0.0009588,0.00613036,-0.997383602
5.85E-02,3.36E-01,3.63E-02,-1.72E-01,-2.00E-03,-4.44E-02,-9.84E-01,0.061363725,0.333773235,0.036485388,-0.161591385,2.65E-05,-0.044887086,-0.985835512
8.64E-02,3.36E-01,3.92E-02,-1.64E-01,-1.71E-03,-9.06E-02,-9.82E-01,0.086204137,0.335687276,0.042251847,-0.169220044,0.001196729,-0.07840024,-0.982452897
1.18E-01,3.41E-01,1.56E-01,1.36E-01,1.26E-02,-8.64E-02,-9.87E-01,0.116913214,0.338087622,0.151527304,0.103730481,0.006541637,-0.083919924,-0.991037043
2.11E-02,3.51E-01,3.86E-03,-9.80E-02,1.35E-02,-6.56E-02,-9.93E-01,0.037452357,0.347278637,0.01788325,-0.071889614,0.007769578,-0.081849719,-0.994018189
1.56E-01,3.41E-01,6.59E-02,3.80E-02,3.17E-02,-1.50E-01,-9.87E-01,0.155650673,0.34251401,0.057457213,0.018667885,0.027924815,-0.158125299,-0.98684721
3.66E-02,3.40E-01,1.80E-01,6.36E-02,-2.82E-03,-8.52E-03,-9.98E-01,0.044560049,0.33714505,0.170618757,0.055664004,-0.005185514,-0.034186605,-0.99785016
1.15E-01,3.53E-01,1.67E-01,1.04E-01,3.47E-02,6.47E-03,-9.94E-01,0.121257982,0.349188934,0.177861319,0.114785965,0.03122112,-0.012208298,-0.992824455
-2.67E-02,3.63E-01,5.13E-03,-2.35E-01,-4.29E-03,1.59E-01,-9.59E-01,-0.020675629,0.363549159,0.000108136,-0.234595638,-0.011116683,0.161688432,-0.958486863
2.12E-02,3.17E-01,1.02E-01,1.52E-02,-1.07E-02,9.90E-02,-9.95E-01,0.021807714,0.317850435,0.100445016,0.008292321,-0.008410132,0.103146316,-0.994594669
-1.66E-02,3.43E-01,1.69E-02,-1.75E-01,-1.46E-02,1.50E-01,-9.73E-01,-0.008913977,0.337998158,0.020955593,-0.165973567,-0.016002042,0.155083875,-0.973727481
6.68E-02,3.16E-01,6.02E-02,-4.20E-02,-1.55E-02,2.06E-02,-9.99E-01,0.067042417,0.317125567,0.057513782,-0.053491759,-0.00093153,0.028825083,-0.998147794
9.71E-02,3.46E-01,1.51E-01,1.33E-01,5.36E-03,-8.80E-02,-9.87E-01,0.101277039,0.34269552,0.155707552,0.130765934,0.008725649,-0.070259035,-0.988879013
1.30E-01,3.35E-01,1.42E-01,1.26E-01,1.93E-03,-1.37E-01,-9.82E-01,0.131159119,0.336929089,0.143068256,0.112177111,0.00388061,-0.147361484,-0.982692043
1.06E-02,3.44E-01,1.42E-01,1.39E-01,-1.24E-03,1.21E-01,-9.83E-01,0.020252539,0.33949458,0.153002743,0.150626473,0.002987451,0.087331425,-0.984717162
1.45E-01,3.48E-01,8.30E-02,-1.17E-02,-1.37E-02,-2.18E-01,-9.76E-01,0.151136924,0.346940182,0.079931842,-0.025124887,-0.011344777,-0.202219448,-0.978950592
8.17E-02,3.27E-01,5.99E-02,-1.24E-01,-7.32E-03,-6.96E-02,-9.90E-01,0.089655896,0.330859639,0.062267923,-0.114009584,-0.001310126,-0.094476728,-0.988975318
4.67E-02,3.26E-01,1.21E-01,3.64E-02,-2.92E-03,1.30E-02,-9.99E-01,0.044781438,0.325368989,0.124112132,0.023040315,0.001576492,0.002957456,-0.999728743
-1.96E-02,3.46E-01,-5.38E-03,-1.06E-01,-1.08E-02,1.27E-01,-9.86E-01,-0.016135878,0.342980727,-0.001342932,-0.089617765,-0.013505748,0.115686498,-0.989141583
1.13E-02,3.23E-01,7.31E-02,-3.41E-02,-6.55E-03,2.46E-02,-9.99E-01,0.011176397,0.32387109,0.065744429,-0.042757927,-0.008689154,0.033591904,-0.998482418
8.38E-02,3.27E-01,1.62E-01,1.26E-01,1.57E-02,-6.38E-03,-9.92E-01,0.074682765,0.324686503,0.152891303,0.095310793,0.008486585,-0.003236717,-0.995405916
8.35E-03,3.34E-01,1.16E-01,-6.48E-02,1.20E-02,5.79E-02,-9.96E-01,0.02084419,0.329613886,0.115038422,-0.038646618,-0.009346928,0.040027259,-0.998404404
4.81E-02,3.36E-01,1.47E-01,1.25E-01,-1.23E-02,-3.05E-02,-9.92E-01,0.046249361,0.333522922,0.142963493,0.102412239,-0.011475108,-0.018356745,-0.994504865
3.09E-02,3.45E-01,7.74E-02,-2.16E-03,-3.57E-03,1.21E-01,-9.93E-01,0.032004408,0.341766876,0.076062339,0.008513607,-0.002473247,0.094039063,-0.995528634
4.64E-02,3.30E-01,1.04E-01,5.42E-02,9.54E-04,5.22E-02,-9.97E-01,0.046680839,0.331534074,0.104105127,0.056423975,0.008656283,0.053046321,-0.996958351
3.78E-02,3.33E-01,-7.65E-03,-9.63E-02,-2.25E-02,9.17E-02,-9.91E-01,0.042789117,0.329967664,0.00228728,-0.089105621,-0.016347407,0.078255454,-0.992808219
1.44E-01,3.31E-01,9.17E-02,-1.64E-02,-2.08E-04,-1.56E-01,-9.88E-01,0.129271848,0.328433369,0.093757346,-0.010962369,0.00204725,-0.120819263,-0.992611897
4.26E-02,3.33E-01,1.74E-01,1.12E-01,4.38E-03,2.10E-02,-9.93E-01,0.037175794,0.333039506,0.173309419,0.099602488,0.004861413,0.013113271,-0.994928563
1.35E-01,3.42E-01,1.14E-01,6.87E-02,2.81E-03,-1.48E-01,-9.87E-01,0.132260319,0.338389327,0.12239341,0.069907637,-0.004058508,-0.145265461,-0.986911321
-7.76E-03,3.43E-01,1.82E-01,1.10E-01,-7.62E-03,3.80E-02,-9.93E-01,0.007119318,0.339384272,0.172671852,0.085808374,-0.013695488,0.016000872,-0.996087035
5.51E-02,3.29E-01,1.73E-01,8.76E-02,2.61E-04,-1.98E-02,-9.96E-01,0.048110876,0.330303858,0.173362663,0.084597356,-0.002085447,-0.020023852,-0.996211791
6.97E-02,3.13E-01,9.64E-02,1.30E-02,-9.73E-03,1.15E-02,-1.00E+00,0.070288588,0.314328804,0.101251198,0.011044075,0.003062785,0.000156663,-0.999933561
3.44E-02,3.19E-01,8.41E-02,-2.68E-03,-1.06E-02,-1.60E-02,-1.00E+00,0.039978484,0.315529023,0.086989758,0.006368162,-0.014150666,-0.001279851,-0.999878605
7.41E-02,3.33E-01,7.75E-02,3.14E-02,4.50E-03,-4.23E-02,-9.99E-01,0.079192049,0.327114129,0.074087429,0.01994369,-0.004496322,-0.042959144,-0.998866578
7.01E-02,3.25E-01,7.56E-02,-1.70E-02,1.49E-03,-1.58E-02,-1.00E+00,0.068100959,0.324656997,0.066652677,-0.012193069,0.002209697,-0.016277159,-0.999790688
3.34E-02,3.32E-01,1.43E-01,2.96E-02,7.91E-03,4.26E-02,-9.99E-01,0.042952845,0.328073102,0.128364213,0.022641775,0.004895801,0.015658964,-0.99960562
3.05E-02,3.33E-01,8.07E-02,1.08E-02,-1.12E-02,-4.86E-02,-9.99E-01,0.032515862,0.32988896,0.092230337,0.019939132,-0.0093626,-0.027083524,-0.999390459
6.41E-02,3.24E-01,5.87E-02,1.63E-02,1.81E-03,1.93E-02,-1.00E+00,0.067788878,0.323492926,0.058608877,0.002114816,0.004169959,0.003528944,-0.999981209
1.74E-01,3.64E-01,1.60E-01,1.29E-01,2.66E-03,-2.00E-01,-9.71E-01,0.181919091,0.36292938,0.163399265,0.13285255,0.015562226,-0.199868584,-0.970648134
9.97E-02,3.40E-01,1.69E-01,1.10E-01,4.41E-03,-6.32E-02,-9.92E-01,0.098031579,0.34082407,0.16648954,0.10895024,0.007748644,-0.063695865,-0.991974
-3.54E-02,3.40E-01,4.86E-02,-9.33E-02,-1.71E-02,1.87E-01,-9.78E-01,-0.032982616,0.337905997,0.047617823,-0.093748979,-0.01574004,0.172727744,-0.980367251
1.32E-02,3.31E-01,1.13E-01,-1.68E-02,-8.46E-03,5.59E-02,-9.98E-01,0.001069173,0.32868432,0.098266984,-0.030857259,-0.009253271,0.094897432,-0.994965323
8.25E-02,3.25E-01,1.03E-01,-8.12E-03,3.01E-03,-1.59E-02,-1.00E+00,0.081312992,0.324016798,0.104646665,-0.010516971,0.001692065,-0.004267597,-0.999934109
3.10E-02,3.36E-01,9.64E-03,-7.08E-02,-1.85E-02,1.03E-01,-9.92E-01,0.039573306,0.331081812,0.017472712,-0.070928662,-0.014362208,0.078939803,-0.99424909
1.35E-01,3.46E-01,3.63E-02,-8.74E-02,1.45E-02,-1.39E-01,-9.86E-01,0.131912214,0.341241211,0.030649513,-0.104039613,0.001639803,-0.119866922,-0.987322092
1.01E-01,3.27E-01,8.72E-02,-5.25E-03,-4.34E-03,-8.02E-02,-9.97E-01,0.100976954,0.328012156,0.087991715,-0.014247918,-0.006485764,-0.080904094,-0.996596754
4.84E-02,3.25E-01,1.19E-01,-6.26E-03,-6.98E-06,-8.46E-03,-1.00E+00,0.055896878,0.323474413,0.103976429,-0.022870368,0.001599737,-0.017641889,-0.99957995
8.57E-02,3.23E-01,1.65E-02,-4.46E-02,-1.62E-03,6.07E-03,-9.99E-01,0.084535569,0.321719088,0.03044055,-0.051990064,0.007404991,-0.015749511,-0.99849592
4.67E-02,3.20E-01,1.07E-01,4.85E-02,-7.07E-03,-2.40E-02,-9.99E-01,0.054667837,0.318478058,0.100170644,0.024993851,-0.01176783,-0.021025851,-0.999396384
1.98E-02,3.39E-01,1.44E-01,1.05E-01,1.32E-02,9.57E-02,-9.90E-01,0.020013288,0.333826818,0.140153366,0.11129782,-0.005508752,0.080229649,-0.990527169
4.90E-02,3.31E-01,1.43E-01,8.15E-02,9.58E-03,3.09E-02,-9.96E-01,0.037140966,0.330659382,0.13549304,0.09654825,0.00198495,0.052217371,-0.993950653
-2.93E-02,3.29E-01,3.64E-02,-1.12E-01,-5.95E-03,1.19E-01,-9.86E-01,-0.022164487,0.326713463,0.043866259,-0.076703544,-0.011056482,0.11885557,-0.989880439
-2.12E-02,3.44E-01,4.20E-02,-7.94E-02,-1.30E-02,1.27E-01,-9.89E-01,-0.021385038,0.33965316,0.047322283,-0.0740635,-0.011201362,0.13049181,-0.98861293
1.22E-01,3.21E-01,9.42E-02,-3.66E-02,-2.56E-03,-8.73E-02,-9.96E-01,0.121180452,0.322306186,0.081955095,-0.049885127,-0.003466171,-0.071431091,-0.996191235
8.45E-02,3.51E-01,1.62E-01,5.38E-02,-4.66E-02,-1.54E-01,-9.85E-01,0.092871068,0.347344059,0.177695657,0.074280808,-0.035822826,-0.123091181,-0.988962897
-3.05E-03,3.39E-01,1.13E-01,9.74E-02,-9.45E-03,1.26E-01,-9.87E-01,0.016489383,0.33469071,0.114829834,0.074532881,-0.011937934,0.067646975,-0.994849881
-1.12E-02,3.38E-01,3.86E-02,-2.13E-02,-1.22E-02,5.70E-02,-9.98E-01,-0.009887339,0.335491405,0.048002137,-0.008211343,-0.012667906,0.076449017,-0.996956976
6.89E-02,3.46E-01,1.80E-01,6.78E-02,-1.59E-02,-8.43E-02,-9.94E-01,0.070240502,0.344873222,0.175651017,0.061804438,-0.012616552,-0.073415381,-0.995304275
8.50E-02,3.29E-01,8.54E-03,-9.00E-02,6.68E-04,-1.73E-02,-9.96E-01,0.092143826,0.328719459,0.014749996,-0.078945797,0.004322872,-0.038365551,-0.99613016
9.13E-03,3.46E-01,9.72E-02,3.96E-02,-1.35E-05,1.56E-01,-9.87E-01,0.014985584,0.341974306,0.090949497,0.029032291,-0.002412048,0.12142488,-0.992171681
6.84E-02,3.26E-01,1.35E-01,1.06E-01,-3.98E-03,-2.38E-02,-9.94E-01,0.072750771,0.32701291,0.138474212,0.099292038,0.00517939,-0.017989614,-0.994881944
9.18E-03,3.27E-01,1.49E-01,4.47E-02,9.67E-03,7.93E-02,-9.96E-01,0.010840839,0.326950131,0.151696988,0.054441212,0.008675392,0.070013656,-0.996021489
8.47E-02,3.30E-01,1.48E-01,8.38E-02,1.93E-02,2.63E-02,-9.96E-01,0.089984144,0.330424647,0.15289024,0.083417844,0.01977745,0.030724554,-0.995843748
7.99E-02,3.32E-01,7.54E-02,1.23E-02,1.58E-03,-6.45E-02,-9.98E-01,0.079354471,0.327620733,0.082532774,0.025310283,-0.004900174,-0.040231307,-0.998857737
3.19E-02,3.08E-01,8.28E-02,-1.41E-02,-1.43E-02,4.06E-02,-9.99E-01,0.04569011,0.309620063,0.092661417,0.002934806,-0.014388048,0.019792726,-0.999696128
7.84E-02,3.29E-01,9.39E-02,3.04E-02,-9.83E-03,-1.59E-02,-9.99E-01,0.081301752,0.324547182,0.09617461,0.024592712,-0.004428409,-0.025715546,-0.999356925
8.66E-02,3.29E-01,1.80E-02,-2.55E-02,8.64E-03,-4.80E-04,-1.00E+00,0.085750565,0.327788409,0.018044801,-0.030884556,0.008747511,-0.000634357,-0.999483359
-4.59E-02,3.42E-01,4.14E-02,-1.04E-01,-1.64E-02,2.03E-01,-9.74E-01,-0.034916753,0.337599101,0.042025793,-0.096486307,-0.013822159,0.183603089,-0.978154941
1.02E-01,3.23E-01,1.00E-01,-2.09E-02,-1.60E-03,-6.07E-02,-9.98E-01,0.106846934,0.32300209,0.094456126,-0.022499752,0.001900542,-0.04611158,-0.998676161
1.36E-02,3.24E-01,1.17E-01,-9.56E-03,-7.28E-03,5.20E-02,-9.99E-01,0.029752034,0.321184107,0.106475939,-0.023422168,-0.00429438,0.042696237,-0.998803739
1.08E-02,3.37E-01,1.14E-01,-2.00E-02,-3.36E-03,5.46E-02,-9.98E-01,0.017396036,0.331348395,0.119125179,-0.00220277,-0.006362967,0.057433594,-0.998323226
4.33E-02,3.37E-01,-2.43E-02,-1.33E-01,-2.33E-02,8.25E-02,-9.87E-01,0.046783318,0.333469927,-0.019070643,-0.127143062,-0.017956948,0.066590936,-0.98948346
