date and time,Repeat num,Test num,d0_end,d1_end,d2_end,d0_body,d1_body,d2_body,dL,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
16-Jan-2024 21:59:59,1,96,-13.9079317944773,-2.36756376389643,-28.1917202948612,-9.95100371202932,-15.9074649550111,-13.351891277192,-12.5409139193649,-0.0186000564446052,0.0433079607784748,0.246793689330419,-0.0341985297699769,0.00558598814532161,0.977466158072154,-0.208227390050888
16-Jan-2024 22:00:03,1,97,-3.40871282274658,-3.32195408819897,-28.778986411074,-4.88948438850028,-12.4270491576038,-7.00412253353146,-3.46754320244893,-0.0104078395292163,0.0406067900359631,0.241070821881294,-0.0239573998997609,0.00334920409756402,0.977812385559082,-0.208081025878588
16-Jan-2024 22:00:08,1,98,-34.9914944171658,-22.1599248118327,-10.09612569313,-10.6949305390178,-3.62134998381075,-10.241365108539,-2.03070519522118,-0.0166147484133641,0.0312874112278223,0.240371933579445,-0.0151869325588147,0.00591272882496317,0.977993961175283,-0.207995357116063
16-Jan-2024 22:00:13,1,99,-0.080972519989775,-3.91015325077479,-13.2622924589489,-26.8283741300423,-14.3425547353866,-4.26700591279749,-18.3826282938437,-0.0225811641663313,0.0152448824917277,0.24962344566981,-0.0369730581839879,0.0138357124601801,0.977235345045726,-0.208452655871709
16-Jan-2024 22:00:19,1,100,-29.5525444087152,-0.0384407429384431,-5.72216372537693,-2.7262044966994,-11.7124276672289,-0.618139928329524,-35.8751160784447,-0.0701642523209254,0.0633004645506541,0.259859879811605,-0.00295765254025658,-0.0124554760754108,0.977983315785726,-0.208289937178294
16-Jan-2024 22:00:26,2,1,0,0,0,0,0,0,0,-0.0108165986835957,0.0384743936359882,0.240933745106061,-0.0211634416133165,0.000622621392055104,0.977904617786407,-0.207976577679316
16-Jan-2024 22:00:29,2,2,-0.51456529169851,-17.3734151143012,-20.0022209761412,-16.8699335919907,-17.0468371962269,-24.3949669161481,-7.30269621632042,-0.00791526781395078,0.0428831261893113,0.24153212706248,-0.0288028817623854,-0.00536712321142356,0.977698687712351,-0.207958449920019
16-Jan-2024 22:00:31,2,3,-2.54029248245161,-7.83643268293194,-12.3297052391799,-3.94819262868537,-5.66438328623726,-16.3335976488223,-6.46353227021036,-0.00696144116421541,0.042763165384531,0.241432991623878,-0.0292511912683646,-0.00280187462146084,0.977656594912211,-0.208144402503967
16-Jan-2024 22:00:34,2,4,-5.18266062976429,-2.27269184881218,-9.94048501776638,-5.53852616001126,-0.774116286283026,-13.4767299908978,-9.61714406475661,-0.00401658384750287,0.0397825802365939,0.241916279991468,-0.0356761378546556,-0.00179707879821459,0.977428026994069,-0.208226977785428
16-Jan-2024 22:00:36,2,5,-6.77070816357919,-1.65577980796671,-11.1537812105722,-24.4858019155763,-15.6671573579157,-28.1654275862044,-10.2311057966695,-0.00853677478929361,0.0279345147311687,0.242382147908211,-0.0330916382372379,0.00808279821649194,0.977514068285624,-0.208100231488546
16-Jan-2024 22:00:39,2,6,-0.274302968324048,-7.46245544630301,-15.5566452699851,-12.2680822676532,-5.96889059519149,-25.4083216065444,-14.2709586798575,0.00330174655343095,0.0447202146053314,0.243614500761032,-0.053311151266098,-0.00635305003573497,0.976755940914154,-0.207520674665769
16-Jan-2024 22:00:42,2,7,-3.11429083660107,-9.37516457002832,-6.14958690235599,-16.2922217550055,-11.2460429328435,-29.10390174322,-18.5389338648848,-0.00746803029129903,0.058185047407945,0.246342446406682,-0.045320621629556,-0.0461135976016521,0.976446664333343,-0.205843385060628
16-Jan-2024 22:00:45,2,8,-21.9373468523353,-18.8403589253696,-14.2269703325641,-2.05771050532641,-1.85359087667217,-16.1644428269958,-19.4884945123887,-0.0136332161103686,0.059049795071284,0.246314119299253,-0.0373063663641612,-0.0441660856207212,0.976988104979197,-0.205309130748113
16-Jan-2024 22:00:47,2,9,-10.5146909462625,-7.8582967839721,-7.8788774900981,-5.60461312860547,-6.0875274054145,-13.6674992314475,-16.8509722208406,-0.0214903408040603,0.0517386322220167,0.246980828046799,-0.0339393983284632,-0.0249729383736849,0.977696677049001,-0.205751532316208
16-Jan-2024 22:00:49,2,10,-10.2044978351687,-12.8726486466043,-12.5724884437916,-2.94494785391227,-1.79248639660061,-10.6090593929757,-18.4391811013836,-0.0165980151544015,0.0534955598413944,0.248812626798948,-0.0453314473231633,-0.0311136685311794,0.976978532473246,-0.206130474805832
16-Jan-2024 22:00:52,2,11,-17.205180147146,-9.95264035373529,-11.6232476798063,-8.81627612777868,-3.33338111002901,-13.7882397109121,-17.4393674444188,-0.0228091116994619,0.0326190821826458,0.247261762619019,-0.0269911256929239,-0.00276525838611027,0.977959076563517,-0.207026047507922
16-Jan-2024 22:00:54,2,12,-0.264604606506226,-2.70196710627476,-0.790889948202157,-16.3303031991587,-4.43833623574865,-14.7735885766059,-16.6951503073726,-0.0302644588053226,0.0252280160784721,0.248753376801809,-0.0195945943395297,-0.0176417104899883,0.978153089682261,-0.206206654508909
16-Jan-2024 22:00:57,2,13,-11.2394574945052,-8.44250200451451,-16.7850515039489,-22.5986970486603,-7.42427270560254,-13.571892782751,-19.7197705282946,-0.0174668847272793,0.00976144913583994,0.250595249732335,-0.0420173356930415,0.012762569822371,0.977118376890818,-0.208113558093707
16-Jan-2024 22:00:59,2,14,-0.664705833636755,-2.88830845042491,-12.7450366349358,-14.7547891551939,-1.74707045193155,-6.68681520035284,-16.3861245708975,-0.0158230982720852,0.00723346108570695,0.250180220603943,-0.0413044065237045,0.0196765729536613,0.97695468266805,-0.208485681811968
16-Jan-2024 22:01:02,2,15,-0.285873535360295,-1.24606778205417,-13.9785973794649,-22.0449551584753,-2.19449120959156,-12.4251476668278,-15.183506673939,-0.015403962507844,0.00890666941801707,0.248867907126745,-0.03680749386549,0.0202569257467985,0.977207676569621,-0.208086514472961
16-Jan-2024 22:01:05,2,16,-12.1615490041123,-8.42880943459014,-32.2176788211524,-18.9671934406126,-4.69309306111894,-14.89807007306,-13.1980716120411,-0.0158680306747556,0.0134260825191935,0.247420705358187,-0.0323140015204747,0.0175746336579323,0.977546751499176,-0.207483071088791
16-Jan-2024 22:01:08,2,17,-10.4189566516201,-5.93495908830065,-18.6068185179806,-19.2320827919892,-16.3235881176605,-15.6636957077517,-8.07559316491944,-0.0183127786964178,0.0321211305757364,0.244287457068761,-0.0223055008798838,0.00616252586866419,0.978131453196208,-0.206695534785589
16-Jan-2024 22:01:11,2,18,-13.1086086343757,-8.92579629210914,-5.06215921571815,-5.39890236804591,-6.31208553816928,-6.99731114723943,-4.38444652382012,-0.0189794984956582,0.0406937298675378,0.242111436525981,-0.0149541687220335,0.000100923364637614,0.978313819567363,-0.206587766607602
16-Jan-2024 22:01:13,2,19,-9.30069219582862,-3.93063613557882,-3.31136112230255,-13.8648392566561,-16.4682495217367,-14.7606739047343,-2.42737754179458,-0.0164009284848968,0.0412395256261031,0.241093348463376,-0.0157191070417563,-0.000177513666858431,0.978250388304392,-0.206830414136251
16-Jan-2024 22:01:15,2,20,-9.88746254543692,-2.95281210776934,-1.28432943125955,-8.62091243519248,-7.250252573649,-6.99738478845613,-0.131982985318354,-0.0139090542371074,0.037045327325662,0.24052835603555,-0.0162888602664073,0.00216654594987631,0.978238765398661,-0.206830316781998
16-Jan-2024 22:01:18,2,21,-3.61568533370381,-10.2253663104617,-6.73977883731938,-6.58685867962106,-2.64775507805019,-5.43332668056649,-0.897883111269117,-0.0147782965252797,0.038896585504214,0.240623491009076,-0.0159233377004663,-0.000699039961909875,0.978262428442637,-0.20675707757473
16-Jan-2024 22:01:20,2,22,-4.91382966177904,-13.5648136025657,-9.37002658267038,-13.0690658242443,-8.65823580556649,-7.3002692112793,-2.83530863134009,-0.0166815371563037,0.0367904213567575,0.24080684085687,-0.0151265533020099,-0.00119339900168901,0.978300015131632,-0.206636520226796
16-Jan-2024 22:01:23,2,23,-10.9624219151427,-0.288216074974093,-11.240919116237,-4.59524362380828,-6.55626731557412,-0.0187727921212648,-1.06362095169367,-0.0118242081254721,0.0398842121164004,0.240632968147596,-0.0195669787625472,0.000442250574997161,0.978142972787221,-0.207005360722542
16-Jan-2024 22:01:26,2,24,-27.3942037213451,-9.88507926408784,-14.2844841984038,-14.7135551717917,-12.1961891352607,-7.84137046959148,-6.67171787379714,-0.0263887476176023,0.0308114267885685,0.241798922419548,-0.00933843633780877,0.00526918337369959,0.978345946470896,-0.20669460495313
16-Jan-2024 22:01:28,2,25,-18.6649174500662,-14.2347497030803,-3.30732978165156,-9.76546013680235,-8.36636556813895,-2.77619400819788,-6.07250931315296,-0.0278156127780676,0.0341302834451199,0.241984571019808,-0.00907651372253895,0.00191719523475816,0.978417146205902,-0.206430418292681
16-Jan-2024 22:01:31,2,26,-14.5695436296225,-20.2612980331845,-9.70126788575903,-9.59168871961292,-11.7456245751607,-8.17822333786444,-8.29521111164673,-0.0325993514309327,0.046593197931846,0.243352075417837,-0.00603297368312875,-0.0146975573152304,0.978429210186005,-0.205969137946765
16-Jan-2024 22:01:33,2,27,-2.91748163476229,-15.6061403735494,-7.15639292460608,-12.7277095585257,-10.5724251343917,-4.14944174154795,-10.0881666031253,-0.0359570520619551,0.0397126999994119,0.244512472550074,-0.00420964399042229,-0.0136334755768379,0.978492291768392,-0.205788594484329
16-Jan-2024 22:01:36,2,28,-7.1175059618455,-26.8072333694981,-1.4391843055753,-17.0249120447172,-9.37933158914083,-8.1516287407892,-15.9947281437867,-0.0466651372611523,0.030824576318264,0.24710303346316,0.00855343143145243,-0.0203448347747326,0.978565247853597,-0.204746708273888
16-Jan-2024 22:01:39,2,29,-7.77952292246594,-29.6632905459224,-3.66763833136396,-8.30940321342558,-2.89081116170271,-6.96207741479719,-18.7943056491696,-0.0537425075968107,0.0373336630562941,0.249758869409561,0.0103129590551058,-0.0244902580976486,0.978249589602152,-0.205721975366275
16-Jan-2024 22:01:42,2,30,-13.2834095780902,-14.7042112782646,-0.668993503282726,-15.1388110077915,-9.83448682533038,-14.712598198896,-12.6673496176176,-0.0362630546092987,0.0297321392844121,0.246745716532071,0.000875110689473028,-0.0105486367518703,0.978595821062724,-0.205518689751625
16-Jan-2024 22:01:45,2,31,-20.9850574493046,-12.3841905398295,-4.45612308641607,-12.037162110062,-7.16622170013262,-4.25869662184649,-17.6828207943608,-0.0436267033219337,0.0268882483243942,0.248461439212163,-0.00109809143662763,0.00399035563071569,0.978210087617238,-0.207573727766673
16-Jan-2024 22:01:48,2,32,-8.23693487797244,-1.49835082547625,-3.02129989054747,-14.0631303323275,-10.8260039153683,-1.91593576936776,-12.3287028575926,-0.0313565202057362,0.0292366108546654,0.246690009037654,-0.00951772388070822,0.00415402846410871,0.97820680141449,-0.207371944189072
16-Jan-2024 22:01:50,2,33,-3.97502739207622,-10.3921889578809,-9.80229688451492,-8.60343623603524,-10.6146881939376,-1.84873766893107,-13.5680403016095,-0.0289735127240419,0.049001494795084,0.248185037573179,-0.0232240233570337,-0.0141822503879666,0.97804118792216,-0.206626491745313
16-Jan-2024 22:01:53,2,34,-14.4970187615495,-15.2978209054576,-18.1010157780495,-16.0713395265471,-10.0100839019008,-1.74029516791275,-17.4601230271668,-0.02939673277239,0.0299329950163762,0.250357427199682,-0.0293665279944738,-0.00363825385769208,0.977611045042674,-0.208328674236933
16-Jan-2024 22:01:55,2,35,-12.0684421509756,-5.08839264859294,-14.393327864921,-16.299842662159,-14.2353530745509,-0.0074486111618065,-18.7522347996029,-0.0326954369743665,0.032966602842013,0.251639860868454,-0.0323685015241305,0.00843270582457383,0.977315084139506,-0.209132428963979
16-Jan-2024 22:01:58,2,36,-13.0824098233392,-8.01116881367714,-24.0200428028835,-10.3452867407243,-17.4683952108632,-1.83280293694336,-23.847603723547,-0.0276799442867438,0.0505423575639725,0.254897616306941,-0.0519884549081326,0.00414981255307794,0.97687893708547,-0.20733421643575
16-Jan-2024 22:02:01,2,37,-5.36454948541718,-5.73451415446879,-21.6452341624505,-11.4075971356531,-17.8936292970113,-8.93116515105464,-18.4311561589552,-0.0195209698130687,0.0503506362438202,0.251862345139186,-0.0480329987903436,0.00441505272562305,0.977006777127584,-0.207679851849874
16-Jan-2024 22:02:03,2,38,-2.92969658213184,-3.89540803061983,-19.6600290899605,-6.89360143735175,-10.4841628820243,-8.01116360524466,-15.7996088835814,-0.0201475707193216,0.0411457103987535,0.249783656994502,-0.0406404495239258,0.00794054036960006,0.977126745382945,-0.208587202429771
16-Jan-2024 22:02:06,2,39,-1.1549045655616,-8.58603811392258,-22.9528096061946,-7.47700838715359,-9.61032131692051,-13.5738907503977,-19.1194780198203,-0.0171707938114802,0.0385001689195633,0.249681157867114,-0.0436292916536331,0.0101245645433664,0.976971888542175,-0.20861401061217
16-Jan-2024 22:02:09,2,40,-15.2488727155711,-7.55265244814474,-14.2818505965054,-1.6224864308271,-8.9107321105183,-5.10947552543236,-17.0191752681474,-0.0131792658319076,0.0507025361061096,0.249298659960429,-0.0478275413314501,-0.00183914652249465,0.977025258541107,-0.207679494222005
16-Jan-2024 22:02:11,2,41,-6.25654934294987,-2.46379867282098,-8.08071199343683,-6.86352101245694,-18.0264206007738,-12.2210923535084,-16.9959005297619,-0.00920783672481775,0.0589802168309689,0.248949307203293,-0.0502550765872002,-0.0117570641761025,0.976861917972565,-0.207549648483594
16-Jan-2024 22:02:14,2,42,-16.2705120842153,-14.2629962588283,-17.1185397032033,-2.9799600302446,-14.1057453546393,-7.57987480452045,-20.3331943383822,-0.0193535336603721,0.0717974364757538,0.251691895723343,-0.0494831408063571,-0.0268786468853553,0.976766296227773,-0.206776368618011
16-Jan-2024 22:02:17,2,43,-16.5769357407976,-6.66992433783468,-11.271241085034,-8.89986651356552,-10.9757786708899,-1.37945114231885,-23.1279909875012,-0.0432389502724012,0.0408822047213713,0.254554724693298,-0.0277484135081371,0.00430556450349589,0.97740847269694,-0.209485309322675
16-Jan-2024 22:02:19,2,44,-7.28619139756388,-18.335235542571,-7.63692795326924,-19.2600641616943,-20.5183777026002,-11.0391594702979,-21.8067991670301,-0.0564569758872191,0.0493469901382923,0.254068454106649,-0.00245448895730078,-0.0248528622090817,0.977856902281443,-0.207779170076052
16-Jan-2024 22:02:22,2,45,-1.12972985566366,-18.8257122472797,-7.72791137896219,-16.6482365007101,-7.60983903456241,-3.3284867366653,-31.0682741288394,-0.0630611538887024,0.035046565781037,0.260246719916662,0.000151527804830683,-0.0359462591509024,0.977845752239227,-0.206216781338056
16-Jan-2024 22:02:25,2,46,-1.08059736669073,-20.7924251615775,-13.6937578955883,-16.3689216094301,-8.94543450967385,-7.13483382305861,-34.6365176575321,-0.0613556916515032,0.0376157400508722,0.264705314238866,-0.0180272078762452,-0.0364215125640233,0.977427244186401,-0.20732682844003
16-Jan-2024 22:02:28,2,47,-11.6555658673064,-7.2791352843122,-5.66296078650682,-11.776115420576,-2.85147427952183,-11.4067384293074,-28.4707656972418,-0.0462860196828842,0.0182917401194572,0.260413654645284,-0.0219060375044743,-0.00680227717384696,0.977681195735931,-0.208837888638179
16-Jan-2024 22:02:32,2,48,-7.11716480162762,-10.0641706537716,-4.77833063230536,-6.50295124005473,-2.26075440302959,-8.28947744246418,-18.1721560043433,-0.0298403025915225,0.0369867086410522,0.250703547398249,-0.023119959483544,-0.0175916716456413,0.977866041660309,-0.207205149531364
16-Jan-2024 22:02:35,2,49,-24.1782137055438,-32.4814545278947,-10.0962134622165,-6.40881623257606,-6.72542623002856,-11.2080754612587,-23.0053087192223,-0.0512945192555586,0.0518040589988232,0.251328464349111,0.000356381741342678,-0.0315234687179327,0.977799689769745,-0.207155890266101
16-Jan-2024 22:02:38,2,50,-14.1488519649769,-33.6153808852888,-0.664038698644898,-1.20928232927816,-10.0890258497684,-18.0775950883503,-26.2573394271285,-0.0430617948373159,0.0757598375280698,0.250521735350291,0.00519159603863955,-0.0603613515694936,0.976467299461365,-0.206981027126312
16-Jan-2024 22:02:42,2,51,-22.5020488316454,-13.7714632897834,-2.20120856361472,-8.05110290553013,-0.887839637422204,-9.29694210401648,-11.1880599496404,-0.0218375977128744,0.0265731195608775,0.243281165758769,-0.0086569029216965,0.00165525990305468,0.978068216641744,-0.208093505104383
16-Jan-2024 22:02:45,2,52,-23.5208311514312,-20.1725326510752,-2.62985320865415,-10.1357608218763,-5.35222794414348,-16.0901340470878,-8.67252290360994,-0.0153330183898409,0.0399537771940231,0.241286480426788,-0.0123180496195952,-0.0118384327739477,0.978026541074117,-0.207775708039602
16-Jan-2024 22:02:47,2,53,-14.6351392009805,-19.3800807586137,-3.53880310462502,-15.2468149146141,-5.32323965260197,-17.6743638943652,-8.35969194764246,-0.01996784110864,0.0405976633230845,0.241429768999418,-0.00833827511717876,-0.0178046524524689,0.97801239490509,-0.207616344094276
16-Jan-2024 22:02:50,2,54,-9.15245579485453,-7.66153129900898,-2.78579232789503,-23.5847768510262,-6.15380666971734,-14.0950054564046,-7.78943489068836,-0.0230118238677581,0.0329087341825167,0.242012979586919,-0.00764787426839272,-0.0125090852379799,0.978129418690999,-0.207479791839917
16-Jan-2024 22:02:53,2,55,-12.2424325291626,-8.82296657049343,-3.74941437954237,-28.3753890571473,-6.74381391805171,-15.5134669390601,-6.92265168787332,-0.0207053486257792,0.0282104402780533,0.241788263122241,-0.00825711904714505,-0.00192843928622703,0.978262559572856,-0.207196740309397
16-Jan-2024 22:02:56,2,56,-6.97477249967262,-11.8985216671932,-19.7885108160282,-18.0726258822168,-1.80038898401428,-4.99907723450243,-8.34235905480023,-0.0127392068505287,0.0249210054675738,0.242500601212184,-0.0247380743424098,0.00712419208139181,0.977675938606262,-0.208535207311312
16-Jan-2024 22:02:59,2,57,-0.808439939167048,-6.54717584344912,-4.53925142610428,-16.2422030142728,-4.18258869962958,-0.0126545366233042,-2.23469407932356,-0.0145882938057184,0.0366910360753536,0.241271955768267,-0.0166243862360716,-0.000360168222929739,0.978083284695943,-0.207548041145007
16-Jan-2024 22:03:01,2,58,-4.04698576519008,-6.75464456974739,-10.6514669801216,-21.335485656746,-13.1792777552169,-5.34586170898459,-2.19983147078168,-0.0136141945297519,0.0349260533849398,0.24119660059611,-0.0166742116212845,0.00117061769512172,0.978067413965861,-0.20761672159036
16-Jan-2024 22:03:04,2,59,-7.59495656557336,-21.2000983683787,-3.08517569144859,-29.2096342148384,-8.47002366762136,-1.63963755097629,-9.43820746863956,-0.0284672913451989,0.0309780032684406,0.242120486497879,-0.0013127836282365,-0.0149847749620676,0.978318480650584,-0.206558638811111
16-Jan-2024 22:03:09,2,60,-13.7026692770134,-16.3330667610624,-0.387032000083844,-29.5135878442827,-30.3928500090484,-3.25977286311177,-11.4515317741888,-0.0371734760701656,0.0477439736326536,0.245287050803502,-0.00329228891059756,-0.0167704953501622,0.978287251790365,-0.206547635793686
16-Jan-2024 22:03:12,2,61,-16.3547680345511,-6.43158222755736,-14.085625950048,-14.8368988387665,-29.3368694336049,-4.27111542571052,-15.0160995985007,-0.0148305943856637,0.0615932298203309,0.245947004357974,-0.0352907429138819,-0.00715651769811908,0.977523187796275,-0.207729999224345
16-Jan-2024 22:03:15,2,62,-9.80706084035826,-5.56763014112735,-2.43557227729785,-3.82540971160742,-21.0095729718766,-3.02905880684659,-14.7130510485077,-0.022442181284229,0.0665917078653971,0.245735124746958,-0.0233123574405909,-0.0195429102828105,0.977791702747345,-0.207358612616857
16-Jan-2024 22:03:17,2,63,-11.0110203157077,-17.0739200523667,-0.0606436119225689,-15.4235374865983,-33.6982615237592,-12.1949064313118,-18.639159520778,-0.0378404937684536,0.0820654049515724,0.247071283062299,-0.00381528629610936,-0.0466681455572446,0.977137239774068,-0.207388492425283
16-Jan-2024 22:03:20,2,64,-3.6627029753735,-8.83314501953925,-6.73712194715856,-6.90715264813682,-16.0640697273923,-2.2735784881933,-13.8185859138384,-0.0210869545737902,0.0625421988467375,0.246952814857165,-0.0284813543160756,-0.0264752282450596,0.977419110139211,-0.207701196273168
16-Jan-2024 22:03:23,2,65,-3.89701353766116,-9.17595808823563,-0.432536619841733,-7.06079698585368,-16.2175761248679,-5.86973047630688,-10.4288893517774,-0.0248216667522987,0.0545579105615616,0.243997006615003,-0.0118761559948325,-0.0189871432880561,0.978104050954183,-0.20690766274929
16-Jan-2024 22:03:26,2,66,-1.47113795772407,-10.9709955710799,-3.32953810209955,-6.2992786114507,-18.0244945540443,-7.65662508380706,-5.33870318479182,-0.0163399613151948,0.0460391856729984,0.241172806421916,-0.0121920707325141,-0.00996281765401363,0.978242603937785,-0.206863589088122
16-Jan-2024 22:03:28,2,67,-6.58017133915319,-8.36855097401396,-4.36924844522733,-3.59155808557594,-16.4784233129872,-4.20665329274961,-3.73713648657301,-0.0144430590172609,0.0432859999438127,0.240789659818014,-0.0130830431977908,-0.00713925945262114,0.978265631198883,-0.206818675001462
16-Jan-2024 22:03:31,2,68,-20.5033701872207,-10.1904968534461,-15.434261481829,-0.796840326865326,-12.7574066038756,-5.73558381506116,-3.07722699422185,-0.0137437825401624,0.0410353921353817,0.240607764323552,-0.0153384517878294,-0.00139011161324258,0.97822413444519,-0.206978725393613
16-Jan-2024 22:03:33,2,69,-8.0843868594144,-5.36219318598978,-10.4800252886776,-3.78352748774446,-18.7220392837716,-13.2231171485434,-4.14129063675035,-0.00944617142279943,0.0410769281287988,0.240836860736211,-0.022501328215003,-0.00105151765746996,0.977986749013265,-0.207447605331739
16-Jan-2024 22:03:35,2,70,-10.3197341618425,-6.74469528853237,-9.09019131275972,-0.941010043913623,-10.2188102290718,-9.95391601141044,-0.0806699947803174,-0.0109715429445108,0.0393961163858573,0.240399131178856,-0.0178183662394683,-0.000254000380906897,0.978160079320272,-0.207086953520775
16-Jan-2024 22:03:38,2,71,-1.31866426871293,-9.45574391577698,-0.536737402586734,-8.73430629469149,-21.7924957915087,-17.1433889149799,-3.68226531916155,-0.0159875195473433,0.0455355229477088,0.240349103013674,-0.01203892827034,-0.00957163584729036,0.978264737129211,-0.206787439187368
16-Jan-2024 22:03:40,2,72,-6.30454287662636,-11.8157390414771,-0.465532436655692,-0.354599103317399,-13.78402988354,-12.0381715979717,-0.252326671687939,-0.014726556216677,0.0411781082550685,0.240151036779086,-0.0126631027087569,-0.00423501395465185,0.978295024236043,-0.206779039899508
16-Jan-2024 22:03:43,2,73,-6.22941439879969,-21.8670058828266,-6.86692947581976,-0.585797354330976,-15.0697467874203,-14.2192806210338,-0.184117768605131,-0.0142952420438329,0.039749692628781,0.240150850017865,-0.0128754281749328,-0.00331765359733254,0.978295000394185,-0.206787142157555
16-Jan-2024 22:03:46,2,74,-8.73003434432953,-12.3027384253846,-1.01892970800696,-1.90625991152007,-3.30872224193289,-8.34074293945765,-0.400982707163122,-0.0139557924121618,0.0405417184034983,0.240124789873759,-0.0129217848181725,-0.00401224506398042,0.978293001651764,-0.206782405575116
16-Jan-2024 22:03:49,2,75,-1.04308682523984,-17.2527644515779,-5.32465627107606,-0.223527691804587,-0.61374365526835,-0.885799226351024,-0.277869558911215,-0.0148454785967867,0.038363374521335,0.240218279759089,-0.0132747430975238,-0.002539321500808,0.978285106023153,-0.206818513075511
16-Jan-2024 22:03:51,2,76,-1.49513848971628,-17.1470669756169,-5.36326113250339,-2.31834207588837,-14.3608313443332,-13.1197201740853,-6.58678215017501,-0.0208066244920095,0.0546264320611954,0.240883630514145,-0.0107446653147539,-0.0191107429563999,0.978143684069316,-0.206770758827527
16-Jan-2024 22:03:54,2,77,-7.53580949059681,-11.2993247272374,-19.1890454670879,-0.289805165149463,-12.156051450347,-4.41032604465411,-6.83483041323739,-0.0107730065782865,0.0494107872247696,0.241342642903328,-0.0277766798933347,-0.00277610686607659,0.977850381533305,-0.207435068488121
16-Jan-2024 22:03:57,2,78,-1.15374860166647,-11.9401362487849,-19.2394474699741,-0.789848957217229,-12.1181701765459,-0.18300574275294,-7.8722648146601,-0.0104718754068017,0.0516792724529902,0.241795602440834,-0.0300912452240785,-0.00250545868184417,0.977770113945007,-0.207494068145752
16-Jan-2024 22:04:00,2,79,-4.30448549910884,-13.4085061662503,-16.7391130147787,-3.18543288957638,-24.285156517773,-11.5626048929879,-10.5818736924492,-0.0120954822748899,0.0617195819815,0.243623264630636,-0.0333264661331971,-0.0146274526293079,0.977639551957448,-0.207114208738009
16-Jan-2024 22:04:03,2,80,-4.60965959084067,-12.026010692043,-15.7437403066526,-0.361737076221799,-21.3056982921827,-5.95716204158222,-3.2708976649152,-0.0116766795516014,0.0417209081351757,0.240913581848145,-0.0215666907529036,-0.00088794794670927,0.978032926718394,-0.207329625884692
16-Jan-2024 22:04:05,2,81,-6.24603471823383,-2.55050541818237,-16.6892088011983,-3.94280981312227,-27.2323584913587,-11.1381952341685,-1.55426718838705,-0.0111177884663145,0.0386637521286805,0.240483379364014,-0.0202265781660875,0.00131438506844764,0.978080149491628,-0.20723980764548
16-Jan-2024 22:04:09,2,82,-18.5843437628871,-0.465104175875519,-3.04656776327115,-3.0975508668578,-16.1346435143363,-5.57811645931226,-2.16455906147565,-0.0128794526060422,0.0400050724546115,0.240199568867683,-0.0161933944250147,0.000429485877369492,0.978260080019633,-0.206746972600619
16-Jan-2024 22:04:13,2,83,-24.6091375786779,-7.14727275345236,-26.0713114832415,-3.14215128173274,-7.20639690135894,-13.7571678699278,-4.31310269530716,-0.00697173662483692,0.0387261045475801,0.240400009353956,-0.024718880901734,0.00191004599910229,0.977950410048167,-0.207360355059306
16-Jan-2024 22:04:15,2,84,-14.991976715676,-0.99390754503282,-23.2989023521958,-3.88796809568421,-6.4045111648613,-15.8335811951925,-6.08650713064,-0.0059838619393607,0.0378978582719962,0.240610831975937,-0.0283883110930522,0.00380700930642585,0.977792588869731,-0.207608407735825
16-Jan-2024 22:04:18,2,85,-5.90884042956198,-11.1892816385645,-29.2566782042512,-7.24594810548881,-0.235673295702966,-10.774207487781,-3.65031792155574,-0.00666484131167332,0.0361799145738284,0.240670557816823,-0.0279727605481942,0.00403772645319502,0.977837336063385,-0.20744949777921
16-Jan-2024 22:04:21,2,86,-2.79012028326901,-5.84178953463511,-15.7524366615735,-19.7530896858527,-2.26917001542458,-20.8356493922014,-3.10252628932189,-0.00901599905143182,0.033093886077404,0.240762807925542,-0.0253252626707157,0.00543570471927524,0.97789116303126,-0.207504001259804
16-Jan-2024 22:04:23,2,87,-3.10252869102237,-2.80479050939789,-18.4801181416322,-26.4932912937333,-5.09378376419299,-21.9645457416156,-3.65354172318063,-0.0112068093071381,0.0299391597509384,0.24092604915301,-0.023477303609252,0.00682912711054087,0.977921024958293,-0.207539633909861
16-Jan-2024 22:04:26,2,88,-6.11363586560239,-6.96554332339726,-8.75441354427432,-15.9580209125685,-5.08246902507661,-18.2570975128269,-0.38683751412097,-0.0103341016297539,0.039398268610239,0.240369195739428,-0.0200266926238934,-0.000288890312246319,0.978199625015259,-0.206698424617449
16-Jan-2024 22:04:29,2,89,-14.7679719732067,-23.6855179079957,-1.13425502866434,-20.9209637590731,-16.4211085956597,-34.4841790772765,-8.38732654347897,-0.0190601746241252,0.0469971316556136,0.240324358145396,-0.007644107285887,-0.0215155662347873,0.978236468633016,-0.206232955058416
16-Jan-2024 22:04:32,2,90,-19.3382266454777,-10.0665130451317,-4.73726000361561,-2.00421657084182,-6.14593384303934,-18.7396072690296,-9.92479012055494,-0.0137588946148753,0.0391292219360669,0.240010661880175,-0.0122713120654225,-0.00359467746069034,0.978511647383372,-0.20579394698143
16-Jan-2024 22:04:35,2,91,-10.2946326804787,-4.43194853240793,-10.3848877744625,-2.94188903438568,-8.07535262290033,-26.0405568340267,-7.913020485525,-0.00405687489546835,0.0416724510490894,0.240960104266802,-0.0312524353464444,-0.00205354941232751,0.977887984116872,-0.206770646572113
