Format Version,1.24,Take Name,Take 2024-08-07 11.30.36 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-08-07 11.30.37.870 AM,Capture Start Frame,4110063,Total Frames in Take,3020,Total Exported Frames,3020,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1167,9.725000,-0.045427,-0.092077,-0.006400,0.994695,-46.285084,326.321350,-244.350800,-1.236971,327.484467,-196.163803,-85.546967,324.685822,-292.297852,-102.716026,331.957336,-196.595108,4.359629,321.157776,-292.346436,-1.265255,327.943787,-196.485641,-85.975502,325.381897,-291.917175,-102.701332,331.463379,-196.829559,4.765026,320.565765,-292.081116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,9.733333,-0.045506,-0.091618,-0.006995,0.994729,-46.312386,326.468536,-244.940170,-1.221079,327.577637,-196.792297,-85.617844,324.879791,-292.853088,-102.694855,332.176331,-197.135773,4.284233,321.240295,-292.979553,-1.246000,328.056061,-197.147308,-86.028427,325.597961,-292.466614,-102.687065,331.667877,-197.369476,4.675424,320.632538,-292.688629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,9.741667,-0.043533,-0.091213,-0.006048,0.994861,-46.337418,326.891266,-245.541000,-1.205672,327.918701,-197.429245,-85.682068,325.396118,-293.424744,-102.689621,332.294098,-197.665527,4.227687,321.956055,-293.644501,-1.247456,328.244080,-197.731491,-86.113037,325.908356,-293.020355,-102.684113,331.941681,-197.893112,4.659682,321.527130,-293.423462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,9.750000,-0.044295,-0.090908,-0.007749,0.994844,-46.381844,327.000763,-246.053101,-1.224339,327.925812,-197.963409,-85.753845,325.587769,-293.916840,-102.692215,332.661163,-198.158173,4.143022,321.828278,-294.173950,-1.249803,328.375244,-198.261642,-86.195724,326.261902,-293.541687,-102.665024,332.174103,-198.408508,4.549155,321.246857,-293.916229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,9.758333,-0.042834,-0.090775,-0.007129,0.994924,-46.375168,327.290253,-246.634125,-1.204029,328.147736,-198.556000,-85.760010,325.952789,-294.489471,-102.678894,332.732513,-198.706116,4.142266,322.327911,-294.784912,-1.236755,328.466217,-198.869156,-86.209160,326.457031,-294.084442,-102.674187,332.387054,-198.940720,4.583988,321.904602,-294.543060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,9.766667,-0.042614,-0.090810,-0.007620,0.994927,-46.390572,327.502747,-247.170441,-1.224153,328.292725,-199.086731,-85.771164,326.227264,-295.030975,-102.694672,332.972473,-199.245987,4.127711,322.518494,-295.318024,-1.260385,328.599579,-199.403641,-86.214149,326.714722,-294.624817,-102.691826,332.641510,-199.475052,4.569757,322.109741,-295.078186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,9.775000,-0.041753,-0.090724,-0.008198,0.994967,-46.402031,327.724060,-247.686157,-1.229316,328.381195,-199.606354,-85.789383,326.575256,-295.544342,-102.695122,333.162720,-199.745239,4.105702,322.777069,-295.848663,-1.249931,328.682404,-199.907654,-86.235741,327.052094,-295.154358,-102.696877,332.835114,-199.976669,4.543093,322.372192,-295.609955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,9.783333,-0.041167,-0.091205,-0.007669,0.994951,-46.403072,327.825745,-248.252731,-1.275599,328.485931,-200.130524,-85.744812,326.680573,-296.148499,-102.746895,333.145966,-200.358154,4.155010,322.990479,-296.373749,-1.293537,328.839325,-200.407959,-86.204544,327.248566,-295.679413,-102.687492,332.730560,-200.713028,4.523401,322.525757,-296.108734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,9.791667,-0.040690,-0.091463,-0.007808,0.994946,-46.395512,327.990631,-248.756714,-1.293648,328.596466,-200.609772,-85.711838,326.898560,-296.674591,-102.764015,333.273956,-200.887085,4.187465,323.193420,-296.855377,-1.289325,328.946777,-200.885818,-86.191025,327.475891,-296.211517,-102.703880,332.874237,-201.266251,4.555908,322.733398,-296.583710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,9.800000,-0.040078,-0.091743,-0.007785,0.994945,-46.396645,328.208618,-249.247482,-1.322027,328.764374,-201.074417,-85.685768,327.167419,-297.188782,-102.793076,333.423859,-201.403290,4.214294,323.478760,-297.323395,-1.344346,329.148438,-201.338699,-86.160065,327.775116,-296.721710,-102.717667,332.972809,-201.770721,4.587323,322.973572,-297.060974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,9.808333,-0.039711,-0.092131,-0.007797,0.994924,-46.383568,328.368225,-249.746704,-1.346774,328.892395,-201.537933,-85.635025,327.358887,-297.719574,-102.817871,333.544708,-201.942978,4.265390,323.676849,-297.786346,-1.357135,329.247742,-201.799118,-86.099388,327.923523,-297.265930,-102.749474,333.124207,-202.307297,4.625598,323.207062,-297.519592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,9.816667,-0.039367,-0.092442,-0.007351,0.994913,-46.381439,328.557068,-250.207092,-1.373615,329.096466,-201.971436,-85.603592,327.538025,-298.203705,-102.848946,333.649933,-202.433609,4.300397,323.943817,-298.219635,-1.394384,329.474182,-202.216949,-86.072609,328.116577,-297.764069,-102.769043,333.216766,-202.805435,4.662074,323.473358,-297.981750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,9.825000,-0.038288,-0.092657,-0.007722,0.994932,-46.378094,328.749268,-250.683609,-1.392651,329.158356,-202.425812,-85.578224,327.856964,-298.700714,-102.865379,333.765808,-202.925415,4.323874,324.215881,-298.682495,-1.416524,329.535675,-202.669174,-86.065025,328.456665,-298.222260,-102.777237,333.316040,-203.313995,4.696822,323.716797,-298.433197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,9.833333,-0.037994,-0.092845,-0.007318,0.994928,-46.357048,328.902588,-251.157883,-1.388799,329.326508,-202.884186,-85.539650,328.000397,-299.189117,-102.865326,333.845642,-203.416885,4.365590,324.437775,-299.141357,-1.408683,329.691772,-203.128220,-85.995056,328.568787,-298.748627,-102.782173,333.415558,-203.780090,4.715548,323.958557,-298.888733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,9.841667,-0.037769,-0.092566,-0.008296,0.994955,-46.368328,329.197571,-251.534317,-1.376070,329.504211,-203.282104,-85.575760,328.401337,-299.547180,-102.843956,334.218994,-203.762863,4.322465,324.665619,-299.545105,-1.413537,329.848236,-203.538177,-86.022285,328.931641,-299.144531,-102.807358,333.841309,-204.028595,4.731359,324.212860,-299.335968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,9.850000,-0.037718,-0.092301,-0.007847,0.994986,-46.349899,329.347046,-251.968140,-1.330692,329.692200,-203.741348,-85.583710,328.517395,-299.958893,-102.802948,334.317505,-204.164688,4.317757,324.860992,-300.007660,-1.353275,330.018768,-204.010162,-86.012726,329.020203,-299.564728,-102.794380,333.962891,-204.411499,4.726781,324.429962,-299.797211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,9.858333,-0.037126,-0.091971,-0.008064,0.995037,-46.364403,329.597931,-252.364807,-1.314212,329.868225,-204.166473,-85.629227,328.840820,-300.331390,-102.785110,334.529144,-204.519119,4.270926,325.153412,-300.442291,-1.336720,330.231049,-204.408661,-86.088448,329.400604,-299.919312,-102.762245,334.128815,-204.794556,4.690527,324.672516,-300.245636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,9.866667,-0.037072,-0.091450,-0.007763,0.995089,-46.382153,329.791901,-252.757721,-1.280647,330.085022,-204.607529,-85.697754,329.015320,-300.682373,-102.754517,334.687866,-204.851471,4.204314,325.379333,-300.889557,-1.299528,330.414642,-204.882050,-86.119522,329.518829,-300.293060,-102.751877,334.332489,-205.093262,4.610061,324.945709,-300.675171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,9.875000,-0.036730,-0.091139,-0.007928,0.995129,-46.424110,330.078552,-253.130112,-1.293179,330.323975,-205.007233,-85.769150,329.347809,-301.031281,-102.765846,334.956268,-205.185974,4.131731,325.686066,-301.295929,-1.311229,330.669342,-205.250000,-86.218353,329.881561,-300.622833,-102.749062,334.574890,-205.457993,4.544179,325.227814,-301.099579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,9.883333,-0.036713,-0.091019,-0.007713,0.995142,-46.457943,330.267303,-253.507736,-1.314804,330.531891,-205.396408,-85.814926,329.519867,-301.398834,-102.789459,335.121399,-205.549194,4.087415,325.896027,-301.686462,-1.352968,330.882660,-205.660645,-86.240852,330.054657,-300.991455,-102.759369,334.739929,-205.812210,4.483500,325.439941,-301.478088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,9.891667,-0.036567,-0.090857,-0.008085,0.995160,-46.492092,330.555786,-253.866547,-1.334548,330.770264,-205.768494,-85.863770,329.854187,-301.746277,-102.805885,335.433380,-205.889587,4.035830,326.165283,-302.061829,-1.377550,331.113983,-206.029739,-86.305351,330.376678,-301.356415,-102.766884,335.060638,-206.144547,4.445919,325.714844,-301.848755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,9.900000,-0.036527,-0.090824,-0.007980,0.995165,-46.515438,330.793518,-254.228867,-1.354355,331.014618,-206.134155,-85.890533,330.086517,-302.105682,-102.826698,335.656128,-206.247406,4.009824,326.416779,-302.428192,-1.379995,331.364197,-206.394608,-86.315147,330.621704,-301.695312,-102.812424,335.275482,-206.509689,4.408679,325.959259,-302.226227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,9.908333,-0.036427,-0.091030,-0.007915,0.995150,-46.532711,331.088562,-254.580521,-1.391415,331.308197,-206.467239,-85.888031,330.383942,-302.473663,-102.864449,335.933258,-206.621323,4.013054,326.728851,-302.759888,-1.423027,331.651917,-206.735107,-86.313499,330.900604,-302.103302,-102.836906,335.582092,-206.884583,4.410003,326.305389,-302.543365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,9.916667,-0.036499,-0.091074,-0.008015,0.995143,-46.548710,331.386841,-254.909424,-1.411937,331.603149,-206.791870,-85.899620,330.684296,-302.806213,-102.883995,336.249420,-206.956177,4.000712,327.010406,-303.083435,-1.437180,331.959717,-207.054565,-86.338440,331.230316,-302.395020,-102.874565,335.885223,-207.219269,4.419405,326.558075,-302.887970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,9.925000,-0.036471,-0.091451,-0.007854,0.995111,-46.547981,331.679016,-255.258087,-1.447111,331.910400,-207.106964,-85.862991,330.963470,-303.184143,-102.920654,336.520752,-207.346680,4.038822,327.321381,-303.394562,-1.478721,332.238190,-207.361801,-86.296967,331.457947,-302.812225,-102.896828,336.179260,-207.604126,4.456207,326.907501,-303.187683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,9.933333,-0.036563,-0.091619,-0.007946,0.995091,-46.549492,332.000153,-255.574493,-1.465134,332.231201,-207.407913,-85.848160,331.283905,-303.513947,-102.937714,336.860687,-207.683289,4.053034,327.624786,-303.692810,-1.494447,332.575012,-207.659332,-86.298462,331.813873,-303.106140,-102.914711,336.484467,-207.947922,4.472114,327.169586,-303.493011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,9.941667,-0.036384,-0.091842,-0.008364,0.995074,-46.534199,332.273926,-255.931229,-1.472775,332.449066,-207.742950,-85.810425,331.608948,-303.889801,-102.941559,337.158142,-208.064972,4.087951,327.879486,-304.027161,-1.517726,332.772034,-208.007690,-86.261169,332.101929,-303.511353,-102.902664,336.809662,-208.308304,4.511440,327.452271,-303.809723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,9.950000,-0.036365,-0.091982,-0.008342,0.995061,-46.501850,332.580902,-256.269348,-1.453970,332.757233,-208.068405,-85.764557,331.915039,-304.238983,-102.922928,337.460419,-208.418793,4.134063,328.190796,-304.351166,-1.477174,333.082153,-208.342331,-86.210297,332.419281,-303.827362,-102.906586,337.105804,-208.682907,4.548357,327.760864,-304.129730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,9.958333,-0.036215,-0.092080,-0.008401,0.995057,-46.446331,332.896973,-256.598663,-1.408175,333.054718,-208.388565,-85.699409,332.249176,-304.576416,-102.876671,337.766388,-208.757996,4.198931,328.517548,-304.671600,-1.422846,333.384064,-208.641006,-86.148575,332.755615,-304.206787,-102.845390,337.416962,-209.024551,4.610875,328.094971,-304.463562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,9.966667,-0.035968,-0.091845,-0.008489,0.995087,-46.375813,333.186951,-256.978394,-1.315325,333.313354,-208.789078,-85.651184,332.569519,-304.938324,-102.783295,338.040009,-209.109131,4.246559,328.824890,-305.077057,-1.329161,333.636963,-209.070816,-86.081429,333.068756,-304.531891,-102.783119,337.690094,-209.363174,4.654863,328.397675,-304.854584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,9.975000,-0.035451,-0.091724,-0.008604,0.995116,-46.317261,333.515778,-257.332489,-1.245756,333.584900,-209.153351,-85.603668,332.954529,-305.284027,-102.713112,338.326416,-209.445236,4.293498,329.197113,-305.447266,-1.272351,333.917908,-209.413513,-86.046593,333.466492,-304.880402,-102.690697,337.963318,-209.708664,4.703417,328.757294,-305.236389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,9.983333,-0.035291,-0.091258,-0.008447,0.995166,-46.239330,333.781189,-257.711456,-1.122281,333.849915,-209.574997,-85.570923,333.222076,-305.626007,-102.591339,338.559967,-209.769440,4.327215,329.492706,-305.875427,-1.145879,334.160400,-209.861191,-86.005516,333.703796,-305.211578,-102.588913,338.226288,-210.019684,4.746745,329.081635,-305.656433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,9.991667,-0.035109,-0.090753,-0.008894,0.995215,-46.171143,334.112122,-258.073669,-1.006938,334.118561,-209.981384,-85.550117,333.609985,-305.949890,-102.471886,338.919312,-210.074280,4.344367,329.800446,-306.289062,-1.028046,334.456848,-210.261215,-85.999023,334.130249,-305.539917,-102.460052,338.554138,-210.334976,4.765487,329.352997,-306.063080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,10.000000,-0.034919,-0.090103,-0.008774,0.995281,-46.103970,334.407013,-258.429932,-0.876814,334.405914,-210.396851,-85.545494,333.913696,-306.254730,-102.342903,339.183289,-210.355087,4.349336,330.125031,-306.713074,-0.915519,334.732849,-210.675018,-85.994072,334.420685,-305.829254,-102.325142,338.831879,-210.613174,4.779508,329.692749,-306.502441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,10.008333,-0.034962,-0.089569,-0.008848,0.995327,-46.038345,334.709717,-258.816772,-0.759937,334.702789,-210.832001,-85.531006,334.221130,-306.599396,-102.224998,339.499786,-210.682205,4.362561,330.415039,-307.153503,-0.787560,335.015076,-211.123505,-85.987122,334.703064,-306.198578,-102.203941,339.163422,-210.938141,4.789524,330.000366,-306.910706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,10.016667,-0.035216,-0.089084,-0.008843,0.995362,-45.970852,334.998871,-259.142212,-0.645634,335.012665,-211.201660,-85.510162,334.489288,-306.886047,-102.110176,339.816559,-210.955200,4.382562,330.676880,-307.525970,-0.687718,335.346252,-211.473938,-85.949562,335.001617,-306.472137,-102.087204,339.458252,-211.209641,4.803816,330.237885,-307.318481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,10.025000,-0.034950,-0.088950,-0.008824,0.995384,-45.884930,335.328369,-259.531555,-0.546884,335.320190,-211.603134,-85.436974,334.841095,-307.265076,-102.011726,340.116272,-211.326965,4.455864,331.035858,-307.931061,-0.580044,335.633484,-211.897278,-85.889023,335.325958,-306.852264,-101.986679,339.778076,-211.589493,4.877855,330.621948,-307.689240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,10.033333,-0.035162,-0.088874,-0.008648,0.995385,-45.801960,335.633942,-259.837433,-0.455860,335.661316,-211.916626,-85.361877,335.112946,-307.564056,-101.922119,340.426361,-211.625565,4.532009,331.335022,-308.243439,-0.514252,335.982452,-212.210480,-85.783173,335.588776,-307.147797,-101.895493,340.106628,-211.863937,4.954111,330.931396,-308.028900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,10.041667,-0.035598,-0.089162,-0.008168,0.995347,-45.712849,336.009033,-260.165833,-0.392668,336.123230,-212.220657,-85.246506,335.406616,-307.913269,-101.863312,340.797394,-211.988861,4.651092,331.708801,-308.540558,-0.442247,336.480743,-212.456100,-85.679588,335.916534,-307.531616,-101.819229,340.444641,-212.255066,5.063187,331.278015,-308.345764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,10.050000,-0.037147,-0.089295,-0.009080,0.995271,-45.633881,336.172455,-260.468079,-0.328623,336.332642,-212.508896,-85.153717,335.512604,-308.226166,-101.789368,341.218842,-212.323303,4.736177,331.625671,-308.813873,-0.381430,336.763062,-212.823349,-85.555038,336.135864,-307.844635,-101.751587,340.774902,-212.566086,5.120672,331.025970,-308.550995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,10.058333,-0.036089,-0.089585,-0.008089,0.995292,-45.551155,336.650635,-260.795410,-0.271153,336.817413,-212.812424,-85.044754,335.996460,-308.575317,-101.742416,341.481689,-212.670303,4.853699,332.306915,-309.123596,-0.328478,337.146881,-213.080048,-85.479828,336.495728,-308.175964,-101.701180,341.143982,-212.930222,5.270154,331.954010,-308.911499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,10.066667,-0.037769,-0.089656,-0.008538,0.995220,-45.471931,336.841431,-261.069702,-0.199381,337.111115,-213.080170,-84.958702,336.078094,-308.853638,-101.665031,341.896698,-212.969788,4.935380,332.279724,-309.375244,-0.248680,337.537079,-213.373703,-85.353699,336.679047,-308.478333,-101.624435,341.458282,-213.206238,5.308579,331.699280,-309.125580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,10.075000,-0.038461,-0.089585,-0.008979,0.995196,-45.406994,337.130341,-261.360535,-0.128590,337.416748,-213.376602,-84.900093,336.344727,-309.138824,-101.589355,342.304810,-213.260727,4.990052,332.455048,-309.665924,-0.156479,337.878632,-213.694443,-85.313004,337.022217,-308.758545,-101.552086,341.820984,-213.518463,5.356116,331.857269,-309.381927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,10.083333,-0.038755,-0.089462,-0.008800,0.995197,-45.330097,337.452118,-261.641357,-0.039108,337.781372,-213.669586,-84.835571,336.625458,-309.408722,-101.501274,342.639618,-213.529907,5.055565,332.761902,-309.957184,-0.070068,338.260376,-213.999603,-85.238937,337.313263,-309.039490,-101.465591,342.140564,-213.768982,5.424455,332.170990,-309.668488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,10.091667,-0.039043,-0.089346,-0.008262,0.995201,-45.231892,337.765839,-261.934448,0.072092,338.172943,-213.975555,-84.749809,336.867371,-309.690277,-101.394890,342.928650,-213.810806,5.145040,333.094360,-310.261200,0.050612,338.626404,-214.299332,-85.137833,337.512970,-309.323944,-101.359200,342.449158,-214.058105,5.499578,332.539093,-309.976349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,10.100000,-0.039132,-0.089086,-0.008299,0.995220,-45.142025,338.108673,-262.212219,0.186875,338.518646,-214.276901,-84.684814,337.206696,-309.947357,-101.279480,343.285522,-214.060272,5.209312,333.423706,-310.564331,0.159997,339.000214,-214.606949,-85.103561,337.918732,-309.560852,-101.245628,342.779938,-214.307449,5.591981,332.820770,-310.280334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,10.108333,-0.039521,-0.088912,-0.007708,0.995225,-45.048321,338.439819,-262.473846,0.299241,338.941406,-214.557053,-84.609161,337.452759,-310.192352,-101.172173,343.597595,-214.304001,5.288798,333.767517,-310.841980,0.265138,339.412048,-214.863785,-85.026184,338.120575,-309.822540,-101.132027,343.105591,-214.543793,5.674148,333.189026,-310.572723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,10.116667,-0.039984,-0.088839,-0.007324,0.995216,-44.958172,338.707123,-262.791443,0.397716,339.286713,-214.883423,-84.526970,337.646118,-310.501770,-101.076775,343.874573,-214.616531,5.373340,334.020966,-311.164093,0.376122,339.742554,-215.209549,-84.934082,338.303375,-310.140320,-101.045250,343.381104,-214.871643,5.743607,333.436279,-310.878052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,10.125000,-0.039868,-0.088812,-0.007358,0.995223,-44.883144,339.024445,-263.076874,0.475157,339.590332,-215.170944,-84.454376,337.976837,-310.785461,-100.999084,344.183167,-214.897934,5.445726,334.347382,-311.453125,0.450686,340.057129,-215.489853,-84.871429,338.675079,-310.414398,-100.976898,343.679535,-215.145187,5.829357,333.750885,-311.173309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,10.133333,-0.040207,-0.089132,-0.007089,0.995183,-44.794319,339.299744,-263.400970,0.534073,339.923340,-215.467468,-84.335518,338.197449,-311.133240,-100.942612,344.465546,-215.260483,5.566772,334.612549,-311.742706,0.505435,340.385498,-215.781097,-84.723083,338.862335,-310.785980,-100.916679,343.968079,-215.510696,5.931343,334.023346,-311.465942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,10.141667,-0.039984,-0.089353,-0.006978,0.995173,-44.737282,339.607819,-263.724487,0.570115,340.223846,-215.771042,-84.257439,338.514587,-311.474365,-100.907906,344.737793,-215.606216,5.646099,334.954895,-312.046295,0.525462,340.699646,-216.067413,-84.668282,339.221527,-311.103516,-100.876846,344.221436,-215.860519,6.025333,334.352905,-311.799500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,10.150000,-0.040037,-0.089744,-0.006782,0.995137,-44.673172,339.900330,-264.057098,0.597116,340.542206,-216.068954,-84.156189,338.783752,-311.837158,-100.882858,345.014343,-215.982758,5.749233,335.261017,-312.339478,0.567789,341.009308,-216.348999,-84.566246,339.466919,-311.476654,-100.853783,344.504639,-216.249207,6.121962,334.664673,-312.092041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,10.158333,-0.039818,-0.089923,-0.006593,0.995131,-44.599083,340.187469,-264.403748,0.654336,340.829590,-216.399704,-84.065094,339.072998,-312.197937,-100.827576,345.258179,-216.346832,5.841997,335.589020,-312.670563,0.707075,341.323273,-216.630539,-84.498657,339.790802,-311.872986,-100.828659,344.702881,-216.634995,6.195340,334.947693,-312.430634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,10.166667,-0.039784,-0.090236,-0.006528,0.995104,-44.557446,340.474762,-264.753387,0.665970,341.121735,-216.721146,-83.993507,339.356323,-312.572174,-100.816650,345.534027,-216.731247,5.914412,335.886841,-312.989014,0.707593,341.620850,-216.934906,-84.439095,340.086243,-312.223328,-100.814316,344.973175,-217.041412,6.269415,335.234802,-312.764282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,10.175000,-0.039412,-0.090453,-0.006723,0.995098,-44.564075,340.732391,-265.140930,0.637718,341.328644,-217.087662,-83.978760,339.662781,-312.978455,-100.843559,345.771667,-217.140411,5.928289,336.166382,-313.357147,0.602629,341.814789,-217.374161,-84.393623,340.361938,-312.625946,-100.793610,345.250305,-217.392914,6.298888,335.550110,-313.098969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,10.183333,-0.039163,-0.090648,-0.006953,0.995088,-44.541565,340.978699,-265.527496,0.640739,341.531342,-217.455383,-83.937035,339.950317,-313.381744,-100.838722,346.014832,-217.547394,5.968760,336.418304,-313.725433,0.595050,342.016113,-217.756592,-84.360893,340.664673,-312.980042,-100.793221,345.496124,-217.814194,6.354231,335.804779,-313.473816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,10.191667,-0.038983,-0.090748,-0.006948,0.995086,-44.538460,341.314636,-265.880157,0.634104,341.852417,-217.798737,-83.924210,340.301300,-313.742737,-100.845566,346.330841,-217.909653,5.981829,336.773926,-314.069550,0.605145,342.335632,-218.091812,-84.343475,340.999176,-313.384247,-100.803978,345.813446,-218.162949,6.358247,336.159515,-313.807129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,10.200000,-0.038660,-0.090871,-0.007165,0.995086,-44.534645,341.596527,-266.281128,0.625290,342.085114,-218.187317,-83.907997,340.630127,-314.154877,-100.852715,346.600525,-218.322205,5.996838,337.070251,-314.460114,0.600397,342.565704,-218.503906,-84.333107,341.339722,-313.755127,-100.824257,346.085693,-218.590408,6.381302,336.458313,-314.187775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,10.208333,-0.038835,-0.091113,-0.006914,0.995059,-44.538044,341.906921,-266.641876,0.599325,342.436737,-218.527328,-83.888702,340.902252,-314.533508,-100.880783,346.902679,-218.711090,6.017991,337.386017,-314.795624,0.573089,342.947845,-218.801468,-84.306229,341.613251,-314.177979,-100.835037,346.378082,-218.986847,6.383339,336.767792,-314.547852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,10.216667,-0.038386,-0.091319,-0.007141,0.995056,-44.541771,342.211548,-267.059296,0.574816,342.680542,-218.924622,-83.871918,341.265381,-314.968933,-100.903618,347.182587,-219.148392,6.033629,337.717560,-315.195190,0.531285,343.180206,-219.239426,-84.298027,341.989319,-314.593842,-100.856064,346.653809,-219.401077,6.421248,337.086090,-314.922516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,10.225000,-0.038620,-0.091622,-0.006856,0.995021,-44.542786,342.502655,-267.466248,0.545409,343.021484,-219.305481,-83.844406,341.509949,-315.398346,-100.935326,347.467987,-219.590881,6.063178,338.011108,-315.570221,0.494099,343.514282,-219.602020,-84.267082,342.228394,-315.006104,-100.877998,346.941467,-219.858337,6.442710,337.390137,-315.317596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,10.233333,-0.038020,-0.091646,-0.007104,0.995040,-44.543282,342.806702,-267.892395,0.541642,343.248657,-219.727798,-83.841827,341.888367,-315.828491,-100.937363,347.734222,-220.014938,6.064430,338.355469,-315.998322,0.484732,343.751770,-220.049515,-84.258606,342.616608,-315.447357,-100.886604,347.207275,-220.260284,6.450521,337.725006,-315.731140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
