date and time,Test num,dtm_13,dtm_24,de_13,de_24,dl,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
7/23/2023 23:19,3905,-2.202857971,-1.336074829,10.59661484,-11.64662552,-3.097316742,0.069802414,0.329780906,0.083337847,-0.034358153,-0.01194491,-0.066102812,-0.997149591
7/23/2023 23:19,3906,-2.970783234,2.390483856,10.51533127,-5.193004608,-2.491008759,0.063296534,0.328225952,0.089913624,-0.013368796,-0.010869065,-0.048984463,-0.998650936
7/23/2023 23:19,3907,1.116127014,0.53062439,8.319713593,-0.746139526,-3.711172104,0.06799944,0.327933862,0.094617871,-0.006761179,-0.011851731,-0.04924445,-0.998686131
7/23/2023 23:19,3908,3.797672272,2.810386658,7.631175995,-0.954418182,-2.585422516,0.0729417,0.327436244,0.102435137,0.003182014,-0.008692816,-0.04381708,-0.99899658
7/23/2023 23:19,3909,4.001598358,5.515628815,11.12138748,-4.146972656,-1.588702202,0.075453379,0.327907924,0.114085422,0.010224065,-0.000554312,-0.050806862,-0.998655907
7/23/2023 23:19,3910,4.614307404,4.510791779,12.54925156,-5.435756683,-1.95434761,0.081753749,0.328810956,0.114380185,0.011925799,-0.001370846,-0.05861914,-0.998207521
7/23/2023 23:19,3911,4.237743378,7.848754883,16.59453964,-4.138370514,-1.865699768,0.083494044,0.331863288,0.129787212,0.026536023,-0.002099003,-0.068654701,-0.997285032
7/23/2023 23:19,3912,0.7289505,7.497566223,13.70621872,-0.373985291,-1.933048248,0.068148614,0.330197428,0.127632684,0.028969618,-0.002262313,-0.048895497,-0.998379683
7/23/2023 23:19,3913,0.168937683,7.588378906,14.23244858,2.101745605,-1.603083611,0.067391508,0.330263742,0.131100737,0.039240101,-0.004885588,-0.045271522,-0.998191579
7/23/2023 23:19,3914,2.637168884,5.064971924,11.00112534,5.006454468,-2.072071075,0.064226982,0.330024262,0.1311526,0.043331545,-0.006918901,-0.037996211,-0.998313808
7/23/2023 23:19,3915,-1.841827393,4.163028717,14.76221848,8.27986908,-1.545209885,0.06530904,0.329577823,0.126059783,0.051949725,-0.008890533,-0.035032694,-0.997995412
7/23/2023 23:19,3916,-4.526855469,3.72738266,17.28310776,9.720581055,-1.110025406,0.062043831,0.330051714,0.124629778,0.058813498,-0.01115662,-0.034496466,-0.99761043
7/23/2023 23:20,3917,-8.066139221,3.613872528,17.29315567,8.535797119,-0.644420624,0.052214367,0.330307122,0.118856821,0.064986408,-0.012327595,-0.036595878,-0.997138635
7/23/2023 23:20,3918,-9.197498322,3.830425262,20.7023735,11.00373077,0.542078018,0.050452524,0.330171204,0.120598119,0.071076035,-0.011569374,-0.030586361,-0.996934748
7/23/2023 23:20,3919,-7.573055267,1.55575943,19.38068771,14.23568726,0.739732742,0.051688815,0.330097737,0.120361303,0.07456845,-0.011654034,-0.031702756,-0.996643722
7/23/2023 23:20,3920,-5.401927948,-0.977489471,17.81898117,17.61756134,1.668453217,0.058426083,0.329349224,0.130222985,0.088934364,-0.011073634,-0.028672057,-0.995563145
7/23/2023 23:20,3921,-5.518787384,-1.333972931,17.36410141,16.91204834,1.718448639,0.056976621,0.328886517,0.128684447,0.086183976,-0.010924211,-0.023780764,-0.995935488
7/23/2023 23:20,3922,-5.094367981,-2.760940552,14.65688705,14.40492249,1.516256332,0.053297317,0.327296239,0.121667665,0.077131911,-0.010332079,-0.018485647,-0.996795893
7/23/2023 23:20,3923,-3.998363495,-4.827022552,16.11845779,13.6388092,1.498588562,0.062289343,0.32634596,0.11481744,0.071812574,-0.008037356,-0.021313797,-0.997158011
7/23/2023 23:20,3924,-0.259349823,-3.665988922,17.34887314,8.385215759,0.297521591,0.081386947,0.326807175,0.112823766,0.065056715,-0.009121775,-0.049570801,-0.996604045
7/23/2023 23:20,3925,-0.603733063,0.057590485,21.26367569,13.98394012,0.124794006,0.080440766,0.330589044,0.132815995,0.091708333,-0.010802212,-0.050088889,-0.994466348
7/23/2023 23:20,3926,3.494274139,1.47600174,17.86423111,16.90703583,0.771562576,0.074252857,0.331402115,0.138955406,0.102693974,-0.008173556,-0.041970499,-0.993793416
7/23/2023 23:20,3927,4.626621246,1.640621185,17.73018265,16.81232452,0.943483353,0.075262869,0.331537344,0.140768484,0.104404303,-0.00526993,-0.042134569,-0.993627954
7/23/2023 23:20,3928,4.202949524,0.084869385,11.89542007,17.47272491,1.656322479,0.06318226,0.328709348,0.138375451,0.09718848,0.004059516,-0.01233903,-0.995181052
7/23/2023 23:20,3929,4.795139313,1.54718399,11.32878494,20.73171997,2.918737411,0.059423325,0.328165325,0.144282077,0.105832658,0.008631217,-0.000932346,-0.994346082
7/23/2023 23:20,3930,2.976921082,2.381942749,5.660709381,20.95420837,3.05566597,0.041982862,0.325632211,0.132827787,0.089512165,0.004833878,0.029608868,-0.995531658
7/23/2023 23:20,3931,-0.488204956,2.468170166,12.93837357,18.33068085,3.304582596,0.056937448,0.326003544,0.138137843,0.0993419,0.004440365,0.003185265,-0.99503746
7/23/2023 23:20,3932,-0.460289001,4.529109955,9.416950226,12.24385071,3.250862122,0.058699371,0.322409366,0.127396382,0.074756465,0.002225918,-0.004785197,-0.997187829
7/23/2023 23:20,3933,-0.120845795,6.906749725,10.22475052,11.034935,3.463729858,0.056038184,0.322844962,0.134085627,0.074113531,0.004729142,-0.005863702,-0.997221394
7/23/2023 23:20,3934,1.502742767,9.463321686,15.14258194,11.37506104,4.623025894,0.058829397,0.323210345,0.140925717,0.080786998,0.003681002,-0.01205622,-0.99665161
7/23/2023 23:20,3935,2.630908966,10.00071335,16.14567947,9.382637024,4.497753143,0.0601317,0.322534631,0.138299293,0.073735487,0.003255375,-0.016440066,-0.997137018
7/23/2023 23:20,3936,2.213912964,11.77268219,16.81698227,17.89081573,5.632701874,0.05676455,0.323531437,0.142739578,0.083357438,0.003642826,-0.009483295,-0.996467932
7/23/2023 23:20,3937,0.538345337,12.41957474,14.58644485,20.39041138,5.569242477,0.053992573,0.324293222,0.144650578,0.089901301,0.0040091,-0.004001643,-0.995934594
7/23/2023 23:20,3938,-4.438026428,16.87361145,13.0423317,14.56317139,5.755161285,0.03599035,0.327284018,0.165057448,0.100286512,0.003056875,0.014227452,-0.994848557
7/23/2023 23:20,3939,-9.053569794,18.69452286,14.91267776,19.16082764,6.966644287,0.030124205,0.327854184,0.169689328,0.102702941,0.002918246,0.020560295,-0.994495018
7/23/2023 23:20,3940,-9.046543121,16.79403687,11.28133011,14.22170258,5.162908554,0.016231737,0.329006151,0.167682974,0.099814986,0.00185487,0.030040553,-0.994549708
7/23/2023 23:20,3941,-8.544364929,19.71114731,9.49968338,2.921028137,4.702423096,0.012629511,0.329684357,0.173572298,0.085132193,0.002656772,0.034793965,-0.995758446
7/23/2023 23:20,3942,-1.982208252,20.47130203,0.587459564,1.848083496,3.051654816,0.020795997,0.328851302,0.171807843,0.081907642,0.00588576,0.033439331,-0.996059914
7/23/2023 23:20,3943,-1.767917633,20.54867172,0.50472641,1.291942596,3.6649189,0.017305172,0.329864313,0.172670818,0.075332019,0.005559373,0.03250906,-0.996609684
7/23/2023 23:20,3944,0.268218994,22.86810303,-7.894371033,1.093978882,5.263782501,0.017313714,0.330663975,0.178380425,0.085767386,0.007039745,0.037858185,-0.995569384
7/23/2023 23:21,3945,-4.385326385,25.02910614,-12.4141655,-3.935211182,7.184062958,0.010680191,0.331282804,0.177611083,0.076543711,0.006756735,0.046422582,-0.995959119
7/23/2023 23:21,3946,-3.469276428,20.53033829,4.145160675,-1.760242462,6.088008881,0.021234703,0.329808982,0.179020906,0.085102846,0.006544176,0.033126604,-0.995798481
7/23/2023 23:21,3947,-3.324344635,21.82474518,4.921031952,3.255516052,6.524328232,0.01381863,0.330354698,0.177676289,0.081476225,0.007519564,0.042258165,-0.995749974
7/23/2023 23:21,3948,0.05083847,22.69610596,0.113620758,-1.505943298,6.030357361,0.017590537,0.331126318,0.182974766,0.086363198,0.006750673,0.038312116,-0.995503799
7/23/2023 23:21,3949,0.116344452,23.53209686,0.235668182,-1.575557709,6.466222763,0.011841507,0.331162967,0.182155908,0.09093936,0.007992118,0.045614143,-0.994777254
7/23/2023 23:21,3950,0.342288971,24.2302475,-0.244762421,-1.769493103,6.82882309,0.01552219,0.331597865,0.184642738,0.088751394,0.006872071,0.040558611,-0.995200849
7/23/2023 23:21,3951,-0.501682281,25.5263443,-0.017272949,-3.920719147,7.622688293,0.012402505,0.331534024,0.184138678,0.090030709,0.007299419,0.043854364,-0.994941052
7/23/2023 23:21,3952,5.674182892,23.8781662,4.062961578,7.03678894,8.810949326,0.015402694,0.33000588,0.18074872,0.089983785,0.007517279,0.043250597,-0.994969626
7/23/2023 23:21,3953,5.579792023,15.71930695,4.397342682,9.510528564,7.666049957,0.029944993,0.321735777,0.151328288,0.063220989,0.005833565,0.03009433,-0.997528092
7/23/2023 23:21,3954,0.205314636,16.25466156,7.966777802,-1.710327148,6.876245499,0.033022749,0.320426486,0.147244322,0.047023038,0.00133689,0.021607283,-0.998658613
7/23/2023 23:21,3955,-4.450450897,18.17087936,8.711971283,2.398010254,7.161607742,0.027121479,0.3231001,0.157558012,0.063808978,0.005287405,0.028661416,-0.997536433
7/23/2023 23:21,3956,-6.2423172,21.62300873,2.85729599,10.0409317,6.573917389,0.0161669,0.328608654,0.177882393,0.080378454,0.005599232,0.041102397,-0.995899844
7/23/2023 23:21,3957,-4.230056763,26.66379547,5.749530792,3.727180481,6.067653656,0.007315636,0.334449782,0.197316996,0.096679765,0.006536363,0.04956424,-0.994057624
7/23/2023 23:21,3958,-5.409549713,26.49758148,8.417377472,4.045631409,6.268217087,0.006729256,0.334377782,0.196133889,0.097490639,0.007585602,0.05080401,-0.993907619
7/23/2023 23:21,3959,1.907344818,28.16493225,-2.1275177,4.956611633,6.210748672,0.003547745,0.336666046,0.202880984,0.100884625,0.006835047,0.053021348,-0.993460739
7/23/2023 23:21,3960,1.929992676,30.77054596,-0.487377167,4.504699707,5.110250473,-0.001121158,0.340875149,0.209332514,0.104255397,0.008113285,0.056507657,-0.992910814
7/23/2023 23:21,3961,2.082084656,26.71918488,-8.521808624,8.854370117,5.735586166,0.00390728,0.337360094,0.198864096,0.098221806,0.009966498,0.054315197,-0.993630946
7/23/2023 23:21,3962,2.380050659,22.89321136,-8.420490265,7.934387207,3.271612167,0.002673836,0.335385819,0.17919075,0.077434763,0.008394927,0.051904031,-0.995606033
7/23/2023 23:21,3963,3.148620605,17.81348419,-5.506626129,11.83424377,2.696208954,0.010265242,0.331030858,0.159914912,0.073595371,0.007955554,0.057815109,-0.995579104
7/23/2023 23:21,3964,-1.307857513,19.96641922,5.584194183,10.22254944,1.425487518,0.020552402,0.331041815,0.165103632,0.081819842,0.009328372,0.047167328,-0.995486689
7/23/2023 23:21,3965,-1.127227783,18.28985977,4.834972382,9.440322876,0.700269699,0.020133063,0.331029916,0.165022506,0.081411251,0.009354862,0.047601363,-0.995499309
7/23/2023 23:21,3966,-0.129493713,17.13013458,3.722827911,15.28450775,0.205028534,0.018201232,0.332057027,0.16671762,0.086155768,0.010645813,0.053662853,-0.994778331
7/23/2023 23:21,3967,-0.332397461,18.3504982,2.132129669,15.26713562,0.253698349,0.018169777,0.332056212,0.166683915,0.086126058,0.010717726,0.053356367,-0.994796757
7/23/2023 23:21,3968,-3.834587097,20.59039307,5.626529694,17.63547516,0.325353622,0.014506707,0.333658344,0.170527118,0.092348065,0.010076394,0.057770686,-0.993997761
7/23/2023 23:21,3969,-3.071891785,24.74015808,4.884037018,12.28312683,-0.713472366,0.015557606,0.338384342,0.188803868,0.101807571,0.007642632,0.044279359,-0.993788008
7/23/2023 23:21,3970,0.930545807,26.51198578,-0.053836823,13.29010773,-1.35893631,0.004915799,0.342347332,0.194575365,0.100091937,0.009606331,0.0580592,-0.993236331
7/23/2023 23:22,3971,-0.498603821,25.4839859,3.488758087,8.718521118,-3.04526329,0.010990259,0.342195964,0.18765053,0.09442216,0.011000476,0.052378262,-0.9940925
7/23/2023 23:22,3972,1.029258728,25.76998138,-4.969005585,1.399787903,-3.781206131,0.004267653,0.34247152,0.179370808,0.076151002,-0.001258141,0.050647739,-0.995795238
7/23/2023 23:22,3973,4.260944366,28.98634338,-1.461109161,1.946258545,-3.746636391,-0.000878514,0.345480472,0.189423273,0.078676372,0.005876885,0.051124819,-0.995571053
7/23/2023 23:22,3974,1.69947052,35.51934814,-6.947925568,0.715545654,-2.735110283,-0.010099898,0.354305796,0.213184662,0.093264513,0.005944216,0.053453633,-0.994187609
7/23/2023 23:22,3975,1.103233337,35.36627197,-7.54208374,0.260604858,-2.53071022,-0.010310849,0.354004882,0.213078938,0.090567514,0.007868053,0.058765723,-0.994100821
7/23/2023 23:22,3976,-2.434993744,37.99621582,-11.31385422,4.505897522,-1.658014297,-0.016082082,0.356065641,0.213943394,0.091190873,0.006645005,0.06776493,-0.993479315
7/23/2023 23:22,3977,0.115207672,33.55560303,1.559391022,12.08516693,-2.328183174,-0.011065175,0.357732209,0.221915505,0.104828654,0.009112088,0.070066145,-0.991977151
7/23/2023 23:22,3978,0.959209442,38.01221466,1.280479431,12.59265137,-1.419667244,-0.016245898,0.359205234,0.223284738,0.104818033,0.009105063,0.073433262,-0.991734755
7/23/2023 23:22,3979,-1.519443512,37.3105011,3.244670868,15.71607971,0.374053955,-0.017156986,0.360943975,0.229429313,0.113601967,0.008045242,0.074971284,-0.990660719
7/23/2023 23:22,3980,-1.112594604,36.6518631,1.931293488,20.54064178,0.283443451,-0.022071627,0.363827264,0.231613523,0.131101801,0.011198947,0.089995958,-0.987211895
7/23/2023 23:22,3981,6.996147156,31.8390274,0.169101715,8.524467468,-0.853592873,-0.005583466,0.354031452,0.212387108,0.100374399,0.00853053,0.062235136,-0.992963819
7/23/2023 23:22,3982,12.02135849,33.49128723,3.235263824,-7.68353653,0.964002609,0.004642113,0.350897874,0.202069776,0.068905519,0.006039138,0.044059498,-0.996631447
7/23/2023 23:22,3983,5.121246338,27.39442444,4.131130219,-6.495319366,-0.428218842,0.015542457,0.341988065,0.175572206,0.034854794,0.00354131,0.024498764,-0.999078695
7/23/2023 23:22,3984,3.287597656,26.0686264,-0.188007355,-9.567245483,-1.013926506,0.022671303,0.340328187,0.163841358,0.009300295,0.003086516,0.013166244,-0.999865309
7/23/2023 23:22,3985,0.782733917,26.20970154,5.536167145,-11.76454544,-1.526231766,0.025560431,0.340148252,0.158194048,0.000941943,0.002611318,0.004063125,-0.999987904
7/23/2023 23:22,3986,0.282112122,28.1062088,8.354114532,-12.5824852,-0.700895309,0.026065003,0.34090513,0.161772293,0.002880468,0.002245404,0.002041157,-0.999991266
7/23/2023 23:22,3987,-2.101799011,27.85530853,7.152263641,-6.743980408,-0.608197212,0.020604178,0.341815754,0.173569958,0.024442121,0.002050754,0.010122894,-0.999647637
7/23/2023 23:22,3988,-5.416069031,28.15795135,17.74264908,-10.45759201,0.049818039,0.042136589,0.343111539,0.181742749,0.040986469,-0.005787454,-0.028942137,-0.998723626
7/23/2023 23:22,3989,4.076179504,24.0109787,11.23144913,-1.601417542,-0.977545738,0.040809663,0.341678154,0.181570069,0.061134919,-0.003275435,-0.019677761,-0.997929851
7/23/2023 23:22,3990,-3.702640533,20.95578766,7.047954559,-4.384273529,-0.984436989,0.032223046,0.335314596,0.154595794,0.029436041,0.000694181,-0.001710196,-0.999564958
7/23/2023 23:22,3991,-5.07649231,22.4914856,2.758495331,-7.956737518,-0.881567955,0.028667701,0.334591152,0.143278479,0.00703469,0.002515266,0.00756173,-0.999942474
7/23/2023 23:22,3992,-7.370975494,21.20309448,-1.232807159,-11.90368652,0.141729355,0.031663465,0.333211154,0.133445502,-0.007500559,0.000885369,-0.00251458,-0.999967058
7/23/2023 23:22,3993,-4.504180908,21.80104065,-4.596431732,-10.15786362,0.436603546,0.031156155,0.333092117,0.133251409,-0.009026622,0.002130557,0.002027504,-0.999954915
7/23/2023 23:22,3994,0.072910309,17.85315323,1.182723999,-9.898075104,-0.613512039,0.042563213,0.330493816,0.125080947,-0.01340288,0.002365754,-0.005277077,-0.999893006
7/23/2023 23:22,3995,3.535797119,17.93463898,0.757823944,-9.846221924,-0.538492203,0.039474382,0.330519774,0.124128527,-0.013859858,0.002625881,-0.003021775,-0.999895899
7/23/2023 23:22,3996,3.606452942,16.92398453,-0.060367584,-4.770515442,-0.177854538,0.037276418,0.329887617,0.133832237,0.004567159,0.004554474,0.004172788,-0.999969765
7/23/2023 23:23,3997,3.595119476,14.03760529,-2.35533905,3.469779968,-0.839278221,0.036262315,0.328081872,0.130172942,0.016048512,-0.001378964,0.016927113,-0.99972651
7/23/2023 23:23,3998,5.376644135,13.67427063,-0.755596161,5.284461975,-0.989676476,0.040749001,0.329699868,0.136570341,0.033731808,0.0049532,0.016916398,-0.999265365
7/23/2023 23:23,3999,4.069396973,8.818256378,-1.693500519,6.16582489,-2.039605141,0.04671928,0.327694356,0.122035552,0.025417733,-0.002972827,0.018131269,-0.999508015
7/23/2023 23:23,4000,4.894550323,6.064235687,-1.0260849,6.965919495,-1.845784187,0.05106088,0.326936364,0.116768089,0.025227135,-0.005726805,0.018025484,-0.99950285
7/23/2023 23:23,4001,4.111984253,3.920143127,-4.811470032,12.15340424,-2.044282913,0.043851643,0.329058544,0.117684679,0.042014701,-0.004380679,0.044704621,-0.998106698
7/23/2023 23:23,4002,4.216125488,-1.264862061,-9.237579346,17.13398743,-1.471183777,0.037664885,0.329836784,0.115190218,0.046518039,-0.003914185,0.060285061,-0.997088786
7/23/2023 23:23,4003,3.303684235,-2.006973267,-9.816928864,15.58159637,-1.419776917,0.038013263,0.329585469,0.11103032,0.044003863,-0.003138156,0.065226244,-0.996894026
7/23/2023 23:23,4004,4.088996887,-0.29637146,-8.141132355,19.79194641,-1.885457039,0.033944141,0.331461235,0.117579721,0.055442062,-0.004285088,0.06916591,-0.996053871
7/23/2023 23:23,4005,-3.545799255,-0.385929108,-5.969829559,16.69346619,-1.402289391,0.027452544,0.330030255,0.105841093,0.046198053,-0.007019207,0.070707218,-0.996401131
7/23/2023 23:23,4006,-3.730300903,-0.376968384,-0.613502502,16.22602081,-2.830312729,0.031862585,0.329719339,0.102819087,0.045529052,-0.006358393,0.060096327,-0.99713283
7/23/2023 23:23,4007,-7.432498932,3.385787964,-1.152263641,16.43185425,-1.55151844,0.023077231,0.330424796,0.102275151,0.051561033,-0.009882971,0.056559949,-0.99701788
7/23/2023 23:23,4008,-9.124572754,1.501480103,1.042449951,12.61309052,-1.30061245,0.023918552,0.329199445,0.09395043,0.036964221,-0.012746803,0.039466988,-0.998442781
7/23/2023 23:23,4009,-8.891231537,1.420547485,0.271011353,12.86896515,-0.970520973,0.021266278,0.328902606,0.096482248,0.039459544,-0.012608443,0.041060294,-0.998283819
7/23/2023 23:23,4010,-11.3159256,-4.530948639,-1.523674011,14.77635956,-0.005004883,0.015816721,0.328143084,0.08368867,0.028723418,-0.012831999,0.050003147,-0.998222768
7/23/2023 23:23,4011,-11.44863129,-4.645656586,-1.295776367,14.7700119,-0.009622574,0.016323261,0.328589777,0.083665875,0.033001028,-0.014886255,0.04071817,-0.998514569
7/23/2023 23:23,4012,-9.996417999,-1.701347351,2.511379242,7.106491089,-2.223869324,0.026417096,0.327380717,0.080783102,0.016182808,-0.015005112,0.020227665,-0.999546381
7/23/2023 23:23,4013,-9.439941406,-1.879371643,6.784023285,7.268699646,-1.769451141,0.032992287,0.327547113,0.084050413,0.01993746,-0.013809577,0.00859385,-0.99966892
7/23/2023 23:23,4014,-8.75025177,-5.678981781,5.349338531,3.825645447,-1.314325333,0.038715967,0.326426325,0.065658565,0.000696564,-0.012491201,3.79E-07,-0.999921664
7/23/2023 23:23,4015,-10.94754028,-7.099742889,8.573635101,8.437820435,0.96676445,0.040387812,0.325748567,0.068594049,0.014836502,-0.012844586,-0.011090137,-0.999735423
7/23/2023 23:23,4016,-7.178436279,-9.18196106,4.074390411,12.36009979,0.92534256,0.052972577,0.324354921,0.072792868,0.020792621,-0.004440205,0.004238255,-0.999764915
7/23/2023 23:23,4017,-4.362667084,-3.782672882,8.648952484,8.832969666,0.619970322,0.061722287,0.323545867,0.091520526,0.03382203,-0.01034777,-0.006044736,-0.999353441
7/23/2023 23:23,4018,-5.692287445,-4.936954498,12.33977127,7.855979919,1.740638733,0.067427793,0.322846985,0.087978302,0.028919746,-0.00904716,-0.019986662,-0.999340947
7/23/2023 23:23,4019,-7.194721222,-8.185459137,18.34431076,8.504646301,2.970077515,0.076486571,0.323361444,0.090288488,0.035214027,-0.006385045,-0.040774945,-0.998527257
7/23/2023 23:23,4020,-8.240070343,-8.857639313,21.2130928,7.040771484,3.284263611,0.082813852,0.324233977,0.089524958,0.041328874,-0.004962263,-0.050027318,-0.997880046
7/23/2023 23:23,4021,-6.62204361,-8.455696106,23.8848381,4.584999084,3.02141571,0.08806662,0.325689119,0.095473509,0.050930669,-0.002586987,-0.062983845,-0.99671001
7/23/2023 23:23,4022,-6.861572266,-9.764808655,26.10779953,5.056869507,2.828083038,0.096382321,0.327016421,0.091153365,0.050643203,0.001302917,-0.073206073,-0.996028499
7/23/2023 23:23,4023,-6.405151367,-9.088813782,21.26194382,-5.928005219,2.323984146,0.098606946,0.326687902,0.072219479,0.011859632,-0.00330026,-0.089488106,-0.995911237
7/23/2023 23:23,4024,-5.040447235,-8.703632355,15.34456253,-6.11359024,1.220115662,0.094729679,0.325712462,0.061274869,-0.009977574,-0.00433537,-0.08297633,-0.996491822
7/23/2023 23:24,4025,-3.054023743,-11.40406609,13.54128647,2.097320557,1.056055069,0.094991394,0.325006394,0.060995963,0.006058505,0.004761718,-0.060640637,-0.998129908
7/23/2023 23:24,4026,-4.248409271,-13.88405609,13.67142105,5.569854736,1.832509995,0.096320294,0.32522861,0.052473123,0.00483367,0.008267555,-0.053824535,-0.998504472
7/23/2023 23:24,4027,1.724651337,-11.59909439,6.837238312,6.72341156,1.292264938,0.087566292,0.323886732,0.05118888,0.001161435,0.008365395,-0.032847938,-0.999424692
7/23/2023 23:24,4028,1.99647522,-13.0420208,6.054431915,2.424499512,1.731370926,0.093126263,0.323169019,0.045744256,-0.008962369,0.008998014,-0.040385885,-0.999103471
7/23/2023 23:24,4029,1.050163269,-14.60946274,6.999637604,2.710609436,1.980037689,0.09457841,0.323357064,0.042876142,-0.009881834,0.009578768,-0.040759774,-0.999074201
7/23/2023 23:24,4030,0.038604736,-12.88292313,13.80540085,-5.099960327,1.028795242,0.113608376,0.326585102,0.047848164,-0.009870269,0.011859406,-0.075842578,-0.997000341
7/23/2023 23:24,4031,-1.578723907,-10.46664047,21.30902481,-10.63541412,1.461229324,0.122353204,0.32874155,0.063287433,-0.020313812,0.004661385,-0.113055238,-0.993369591
7/23/2023 23:24,4032,-1.130851746,-11.30124092,23.29236221,-12.12419128,1.454214096,0.125991088,0.329980155,0.06252908,-0.022800997,0.005218384,-0.120602158,-0.99242533
7/23/2023 23:24,4033,0.93705368,-10.54428101,26.79098129,-10.421978,1.296878815,0.137044194,0.333196173,0.072671318,-0.00896055,0.004633073,-0.142612315,-0.989727235
7/23/2023 23:24,4034,-4.85320282,-11.06771278,31.10299301,-6.15447998,1.033172607,0.121807202,0.334152406,0.080017202,0.018222267,-0.001063663,-0.134782383,-0.990706678
7/23/2023 23:24,4035,-7.967533112,-11.8186264,30.33915329,-5.601894379,1.613859177,0.111173873,0.333760965,0.079133146,0.023238978,8.59E-05,-0.129100682,-0.991358177
7/23/2023 23:24,4036,-5.124042511,-17.03704453,35.43329239,-2.539321899,2.133209229,0.121764206,0.334607844,0.074083041,0.024953549,0.007750601,-0.137272704,-0.990188241
7/23/2023 23:24,4037,-2.682991028,-17.20809555,29.71556473,-5.806838989,0.391820908,0.13532962,0.336204964,0.056874459,0.005417769,0.01477871,-0.151164239,-0.988380937
7/23/2023 23:24,4038,-3.651409149,-15.38791084,24.65591049,5.680450439,-0.354133606,0.118572418,0.335622299,0.062427629,0.033167158,0.01375321,-0.11726024,-0.992451807
7/23/2023 23:24,4039,-3.094795227,-11.33699799,15.73261642,-1.675350189,-1.700483322,0.097751656,0.330831085,0.05516198,0.007747471,0.007237253,-0.074047889,-0.997198327
7/23/2023 23:24,4040,-8.522983551,-14.90828133,22.56376266,-9.222026825,-0.334308624,0.101305172,0.332701576,0.042927664,-0.025423539,0.003642306,-0.103099782,-0.994338989
7/23/2023 23:24,4041,-5.936252594,-14.66773224,20.46129227,-7.878974915,-3.02162075,0.105241538,0.333988684,0.038791806,-0.031327579,0.004912416,-0.107499325,-0.993699344
7/23/2023 23:24,4042,-6.812339783,-11.6959362,20.09834671,-13.35202789,-3.366402626,0.106571355,0.33474793,0.036398742,-0.040452415,0.005154675,-0.112372656,-0.992829029
7/23/2023 23:24,4043,-5.500892639,-13.414505,24.92828751,-16.84086227,-2.294647217,0.120381842,0.3403739,0.042811228,-0.051242719,0.003616381,-0.147492271,-0.987728139
7/23/2023 23:24,4044,-5.069564819,-12.819067,28.28504562,-8.684616089,-2.349292755,0.119359694,0.339255659,0.057815471,-0.017271062,0.00375477,-0.140576301,-0.989912085
7/23/2023 23:24,4045,-5.790775299,-7.170719147,30.41907883,-15.61228561,-2.383133888,0.118123129,0.340636249,0.070573853,-0.020088514,-0.004128385,-0.158149176,-0.987202104
7/23/2023 23:24,4046,-3.315620422,-4.511013031,26.94210434,-13.48575974,-3.882358551,0.109248109,0.340126065,0.077259086,-0.011968764,-0.006618699,-0.145219236,-0.989304487
7/23/2023 23:24,4047,-3.552570343,-3.329349518,27.67324448,-14.52257919,-3.453868866,0.108480892,0.340181692,0.080203024,-0.012382766,-0.00718272,-0.144202112,-0.989444113
7/23/2023 23:24,4048,-7.212017059,-3.057880402,23.75460434,-5.198863983,-4.120882988,0.087797902,0.337768211,0.086243133,0.015436747,-0.006363725,-0.11487496,-0.993239518
7/23/2023 23:24,4049,-6.856998444,-5.439659119,27.00220108,0.258865356,-4.593820572,0.089714303,0.338237611,0.091732133,0.032691754,-0.006662879,-0.111382225,-0.993215243
7/23/2023 23:24,4050,-9.836517334,-8.73947525,25.43551254,1.136417389,-3.78076458,0.085816027,0.338428171,0.076366943,0.032388265,-0.002036648,-0.108634693,-0.993551826
7/23/2023 23:24,4051,-13.75604248,-6.149719238,21.17777634,2.967399597,-3.663659096,0.059425504,0.336865594,0.074447733,0.030582566,-0.004196368,-0.079505269,-0.99635634
7/23/2023 23:25,4052,-9.925636292,-4.151988983,17.251194,-6.271789551,-5.284384727,0.063262843,0.337510832,0.063353929,0.00068624,-0.002509028,-0.086763963,-0.996225468
7/23/2023 23:25,4053,-9.840408325,-3.024887085,11.13909531,-3.675098419,-5.777500153,0.053273052,0.3362451,0.065148497,-0.006631942,-0.003133068,-0.063861413,-0.997931822
7/23/2023 23:25,4054,-13.93764114,-2.88073349,13.25129318,-7.384433746,-4.95584774,0.046558224,0.33672772,0.064876293,-0.007184353,-0.00316378,-0.061375098,-0.998083901
7/23/2023 23:25,4055,-15.35795593,-2.023406982,12.57044601,-4.185638428,-4.415809631,0.033982942,0.335386358,0.06790574,-0.004538437,-0.002724083,-0.046042084,-0.998924915
7/23/2023 23:25,4056,-18.40167046,-5.124019623,12.86592484,0.073429108,-2.709025383,0.01708393,0.333851212,0.064243895,-0.0061554,-0.005074678,-0.021373014,-0.999739671
7/23/2023 23:25,4057,-17.24210548,-7.106689453,17.17276382,9.413040161,-0.576522827,0.027887567,0.332321837,0.078754166,0.029457289,-0.007448073,-0.030257485,-0.999080217
7/23/2023 23:25,4058,-12.99458313,-5.448108673,17.15398788,9.622711182,-0.656610489,0.044217476,0.330578425,0.088124276,0.040587158,-0.009285375,-0.034141718,-0.998548623
