date and time,sample,dtm_13,dtm_24,de_13,de_24,dl,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
25-Jul-2023 05:06:40,950,8.64215348492426,5.12015746794045,-6.00740337058901,-5.22101167372004,-0.241704330216021,0.0603121094405651,0.33819758494695,0.0921761780977249,-0.0444860418637594,-0.99643034140269,0.000401013540037335,-0.0717226510246595
25-Jul-2023 05:06:43,951,9.84466960197802,7.6683625928926,-6.26127899915596,-7.33020047843374,0.0542931367261973,0.058882195999225,0.338851670424143,0.0954452067613602,-0.042760074386994,-0.996489290396372,-0.00902259852737188,-0.0714010616143545
25-Jul-2023 05:06:45,952,11.0481392948638,9.6653950498786,-11.2891136372983,-12.4568989238552,0.759361172588672,0.0554504491388798,0.339117815097173,0.0935837845007579,-0.0487251192331314,-0.996188036600749,-0.0178354671845833,-0.0701229358712832
25-Jul-2023 05:06:47,953,10.2449672219403,10.0594019077797,-3.66812019826658,-14.6595510488405,0.382853363997856,0.0616980853180091,0.340758017698924,0.0913177678982417,-0.0258704385409753,-0.996484021345774,-0.0408400212725004,-0.0684225484728813
25-Jul-2023 05:06:49,954,10.0760632732891,8.0406818476339,-1.74186333735749,-14.9122266077258,-0.247046317653647,0.0636134202281634,0.340999309221903,0.0883328790465991,-0.0232580792158842,-0.996217131614685,-0.0482312296827634,-0.0684412593642871
25-Jul-2023 05:06:51,955,9.68663020215793,7.95472559822715,-3.90692937680275,-14.8185408845789,-0.3370819801521,0.0628069529930751,0.341061518589656,0.0893200943867365,-0.0237509227047364,-0.996252711613973,-0.0472649455070496,-0.0684287155667941
25-Jul-2023 05:06:53,956,9.75507346972023,7.12916635249366,-1.4845301959039,-17.3836547080596,-0.715964784013433,0.0669619128108025,0.342210483551025,0.0830140734712283,-0.00578606498117248,-0.995842953523,-0.0628210465113322,-0.065703114370505
25-Jul-2023 05:06:56,957,11.9822495437262,6.0793810369549,0.952766949732217,-18.4699478695786,-1.07674854905161,0.0839451486865679,0.34391722480456,0.081066254278024,0.0145421963805954,-0.995820331573486,-0.0634781283636888,-0.0640328213572502
25-Jul-2023 05:06:58,958,8.3795376629491,9.39167668835014,4.90461853307702,-17.9717263048286,-0.56501446196328,0.0752035771807035,0.343861776590347,0.0837673669060071,0.0206313196569681,-0.995784680048625,-0.0618526173134645,-0.0644823576013247
25-Jul-2023 05:07:00,959,8.98252148340907,10.2560571704576,2.25094658547805,-13.959728110159,-0.11385622151367,0.0674099390705427,0.341809240976969,0.0990868543585142,0.0120363463958104,-0.996918861071269,-0.0436147476236025,-0.0640665819247564
25-Jul-2023 05:07:03,960,6.32266858273421,12.2019165777594,-0.0154618847310496,-12.6200931435173,-0.816476982895367,0.0524066579838594,0.342233858505885,0.103555067380269,-0.000796870856720488,-0.997005001703898,-0.0414184751609961,-0.0652935609221458
25-Jul-2023 05:07:05,961,5.22515036819187,12.9046593805689,1.10858060890056,-10.4581809427929,-0.371484157786676,0.0465641632676125,0.34249923825264,0.108444654941559,-0.0117563180625439,-0.997310551007589,-0.0200931475808223,-0.0694952328999837
