dateAndTime,Trajectory,Waypoint,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
20-Feb-2024 01:16:18,130,54,-0.0171517622967561,-0.109912283221881,0.343650887409846,-0.206368932374901,-0.121100634892894,0.0279526980662434,0.970548889366115,-98.8862814288202,-82.0340783401892,-51.2400775374175,-43.610481711942,-43.8173791240435,-40.1710223310905,-91.5595134817863,-54.9658997493368,-32.3963015525027
20-Feb-2024 01:16:58,130,55,-0.0224534511566162,-0.125398064653079,0.349864466985067,-0.250387285972154,-0.108658714201678,0.0241558310787504,0.961725525644626,-106.085712140043,-84.2527921735686,-53.3853736854641,-40.2260757569071,-43.8583623461927,-41.1453148360479,-90.6546351673037,-55.7907731040733,-33.7620133767003
20-Feb-2024 01:17:05,130,56,-0.0305068243294954,-0.143420468767484,0.358236509561539,-0.292536028315533,-0.0967179007689462,0.0280462511153141,0.95093728899786,-113.795568382943,-86.8889539080925,-54.6554235778522,-36.1765444409735,-43.3780525974537,-40.8571289868044,-89.1857627366713,-53.1767366683313,-32.4069641839554
20-Feb-2024 01:17:44,130,57,-0.0349197889367739,-0.161436800161997,0.368486283222834,-0.341132647229835,-0.0924636494951324,0.0281451097703928,0.935033070704999,-121.025211860004,-89.9913916920442,-56.0630965980696,-32.4595758054893,-41.2833893341587,-41.5001823146615,-87.8488873641137,-55.8821551278285,-25.8122954996817
20-Feb-2024 01:17:51,130,58,-0.0404612811903159,-0.178280593951543,0.379440786441167,-0.382220828809823,-0.0835205710275363,0.0323984229935651,0.919718377780229,-128.735068102905,-92.6275534265682,-57.3331464904577,-28.4100444895557,-40.8030795854197,-41.211996465418,-86.3800149334813,-53.2681186920864,-24.4572463069368
20-Feb-2024 01:18:32,130,59,-0.0432315853734811,-0.196528311570485,0.392128662268321,-0.427389719688587,-0.0790365925676617,0.0348401587638705,0.899931890687908,-136.429817962886,-95.946853185806,-59.8720079467604,-24.9767945138467,-39.8905930794026,-41.9894302047248,-85.2021410318863,-55.7138097039639,-19.4323873684275
20-Feb-2024 01:18:39,130,60,-0.0486899830400944,-0.213803058862686,0.406104715665181,-0.466747562976685,-0.0725316763667107,0.0417692650713074,0.880421033866277,-144.139674205786,-98.58301492033,-61.1420578391484,-20.9272631979131,-39.4102833306636,-41.7012443554814,-83.7332686012538,-53.0997732682219,-18.0773381756826
20-Feb-2024 01:19:26,130,61,-0.0435203373432159,-0.230434763431549,0.42229425907135,-0.517990297650193,-0.0776562896641037,0.0394866931381927,0.850938513219891,-151.391977257227,-101.710745667211,-64.1715135134938,-16.8108725520919,-37.9638852032855,-42.3208683005132,-82.7848954351401,-53.6906005562896,-31.0873841100554
20-Feb-2024 01:19:34,130,62,-0.0486792008082072,-0.244724058111509,0.437957505385081,-0.557600674557067,-0.0714037945721095,0.0467200375884312,0.825711949739098,-159.101833500127,-104.346907401735,-65.4415634058819,-12.7613412361583,-37.4835754545465,-42.0326824512697,-81.3160230045077,-51.0765641205475,-29.7323349173104
20-Feb-2024 01:20:12,130,63,-0.0433663981656233,-0.227488017082214,0.423804686466853,-0.533197609176065,-0.0816481453893034,0.0400436793281055,0.84108881437651,-151.920910250538,-101.053411768234,-60.3450671521721,-12.8582997774637,-36.8062275222504,-41.4453764020701,-81.1013493697133,-52.5877175895416,-22.0501842095649
20-Feb-2024 01:20:19,130,64,-0.0371875469883283,-0.213103368878365,0.411643882592519,-0.508277670139594,-0.091871152319305,0.0307506272422552,0.855726533615265,-144.443763596679,-95.8641316285556,-57.6688680074837,-12.9136879837129,-37.5869237792739,-41.7541654557328,-80.8514261026595,-55.1214391966306,-23.2354859382605
20-Feb-2024 01:20:52,130,65,-0.0309854517380397,-0.202843907475471,0.3996166964372,-0.491150540204568,-0.0921431766313383,0.0128213850156894,0.866092601251925,-140.189728644955,-89.8977437419659,-53.5575203082846,-12.8398613574901,-37.3385979416377,-24.5899069579642,-80.2441276517355,-52.7188767346722,-19.9120614487355
20-Feb-2024 01:20:59,130,66,-0.0228819567710161,-0.191220366954803,0.393032415707906,-0.476302049357213,-0.0999973191455356,0.00409071531921335,0.873567490231866,-132.712581991096,-84.708463602287,-50.8813211635962,-12.8952495637393,-38.1192941986612,-24.898696011627,-79.9942043846817,-55.2525983417613,-21.0973631774311
20-Feb-2024 01:21:31,130,67,-0.0148384150117636,-0.182884564002355,0.381798680623372,-0.457254188986196,-0.103287797833991,-0.00848608956275545,0.88327698020333,-127.596991188305,-79.5806295891528,-47.1875477416525,-9.36103035375258,-36.2104794083548,-16.7709612895741,-78.5905935256928,-53.2181779143267,-28.5033017970164
20-Feb-2024 01:21:39,130,68,-0.0060279866370062,-0.169362024466197,0.373468520243963,-0.435884324319371,-0.108852170732088,-0.0153987209658531,0.893263085620454,-120.119844534446,-74.3913494494739,-44.511348596964,-9.41641856000178,-36.9911756653784,-17.0797503432368,-78.340670258639,-55.7518995214158,-29.6886035257119
20-Feb-2024 01:22:14,130,69,0.0020404039726903,-0.154978113373121,0.360576967398326,-0.394531998784094,-0.113117157719242,-0.0193052326175094,0.911688718016479,-111.94847580612,-71.1827923730673,-41.6263623136479,-11.502003058133,-31.777116398737,-32.8952775090416,-77.5889031956177,-56.451550111243,-27.1592236998524
20-Feb-2024 01:22:21,130,70,0.0111773264283935,-0.142420659462611,0.355304710070292,-0.378467359091043,-0.1191866216143,-0.0274954468343774,0.917497143174952,-104.471329152261,-65.9935122333884,-38.9501631689595,-11.5573912643822,-32.5578126557605,-33.2040665627044,-77.3389799285639,-58.9852717183321,-28.3445254285479
20-Feb-2024 01:22:54,130,71,0.0289800335963567,-0.125423197944959,0.343273417154948,-0.333581328790396,-0.130331266180607,-0.0319365376963586,0.933122347657671,-95.2970714611693,-61.4195936253457,-35.9445704549572,-12.6278776165724,-29.6661311509516,-30.9162246724382,-77.7381347635264,-58.2769578167903,-32.8474863799659
20-Feb-2024 01:23:01,130,72,0.0381078275541464,-0.113214316964149,0.338906576236089,-0.31269326075935,-0.138397547196376,-0.0365371402632607,0.939006965356005,-87.8199248073103,-56.2303134856668,-33.2683713102688,-12.6832658228216,-30.4468274079752,-31.225013726101,-77.4882114964726,-60.8106794238794,-34.0327881086614
20-Feb-2024 01:23:34,130,73,0.0541363244255384,-0.100731694201628,0.331625018517176,-0.280040082761411,-0.147888075912568,-0.035012112697429,0.947882282255726,-80.0942226348347,-52.398714111806,-30.6524753809235,-12.9462031020413,-27.6663347840825,-28.5854873077993,-77.562827280427,-61.498383276653,-36.9519194487182
20-Feb-2024 01:23:41,130,74,0.0652733291188876,-0.0871741871039073,0.327659644683202,-0.252200772196425,-0.162989144752435,-0.0376214582605405,0.953107514960798,-72.6170759809757,-47.2094339721271,-27.976276236235,-13.0015913082905,-28.447031041106,-28.8942763614621,-77.3129040133732,-64.0321048837421,-38.1372211774137
20-Feb-2024 01:24:11,130,75,0.0846024369200071,-0.0747044771909714,0.325217598676682,-0.227361544578238,-0.185574243252018,-0.0400623089301533,0.955125091122427,-65.6906515678084,-41.6489942153573,-25.0302286992181,-12.560754051025,-27.2971328576714,-25.8539076791426,-78.8752502718235,-62.7928176136735,-39.8894377117899
20-Feb-2024 01:24:19,130,76,0.095768415927887,-0.0609314434230328,0.322719403107961,-0.201053711311095,-0.199104846988136,-0.0405082702833199,0.958276445036879,-58.2135049139494,-36.4597140756784,-22.3540295545297,-12.6161422572742,-28.077829114695,-26.1626967328054,-78.6253270047697,-65.3265392207626,-41.0747394404854
20-Feb-2024 01:24:49,130,77,0.110480432212353,-0.0488045382002989,0.320738208293915,-0.174249489094773,-0.21673227948769,-0.0390832780573142,0.95975868422983,-50.8617193804362,-32.659854127454,-20.292906213677,-11.223417731766,-26.9182281514895,-25.3969069184771,-78.381538500468,-66.9487563892729,-41.4184985720213
20-Feb-2024 01:24:56,130,78,0.121927347282569,-0.0336982595423857,0.320523317654928,-0.143292609675412,-0.228863073132845,-0.0394163829445618,0.962047436732809,-43.3845727265772,-27.4705739877751,-17.6167070689886,-11.2788059380152,-27.698924408513,-25.7056959721398,-78.1316152334143,-69.482477996362,-42.6038003007168
20-Feb-2024 01:25:28,130,79,0.138345948855082,-0.0208283841609955,0.32050431172053,-0.101953679893462,-0.246464097308126,-0.03300896759914,0.963208857907936,-36.3451066328911,-24.9260039438235,-17.423045826218,-9.18513777838573,-26.834472055422,-25.0271955918071,-77.1347593477365,-71.4854473841617,-44.7933307308325
20-Feb-2024 01:25:35,130,80,0.148469274242719,-0.00373565174328784,0.321680909395218,-0.0669435988236827,-0.255947015369499,-0.0309406712478785,0.963873619704736,-28.8679599790321,-19.7367238041446,-14.7468466815296,-9.24052598463493,-27.6151683124455,-25.3359846454698,-76.8848360806828,-74.0191689912508,-45.9786324595281
20-Feb-2024 01:26:09,130,81,0.160612419247627,0.00983289865156015,0.324124958117803,-0.0279661483444583,-0.266963379475442,-0.0248793385091467,0.962979473862852,-21.6846536052595,-19.0197987123292,-14.9619164878001,-8.59638600794478,-27.6482902644118,-24.7761289821348,-76.561446504317,-76.8125144886951,-48.1160485389337
20-Feb-2024 01:26:16,130,82,0.167496919631958,0.019212061042587,0.32656632065773,-0.017666380066595,-0.269508712012248,-0.0270726040580324,0.962455207931444,-14.2075069514005,-13.8305185726504,-12.2857173431116,-8.65177421419398,-28.4289865214354,-25.0849180357976,-76.3115232372633,-79.3462360957842,-49.3013502676293
20-Feb-2024 01:26:57,130,83,0.169121243556341,0.0171652032683293,0.326818952957789,-0.0179270354396896,-0.260708315903199,-0.0257640101000717,0.9649072552338,-19.5522804375846,-16.5774159569032,-12.7801526739026,-7.68239832897351,-29.1358956259303,-25.4843847309615,-75.9498668155535,-81.409769648051,-51.5627091716798
20-Feb-2024 01:27:04,130,84,0.175252225001653,0.0245476125429074,0.32923854192098,-0.00901866262809939,-0.262998843608013,-0.0272623981501652,0.964368722860893,-12.0751337837256,-11.3881358172243,-10.1039535292142,-7.73778653522271,-29.9165918829538,-25.7931737846243,-75.6999435484998,-83.9434912551401,-52.7480109003754
20-Feb-2024 01:27:44,130,85,0.180364733934402,0.020713950569431,0.333838301897049,-0.013524727156573,-0.272560706543397,-0.0277255544015532,0.961643924036871,-20.0576716973427,-16.4911789188069,-12.8502433707239,-15.8251309977069,-31.4730267079065,-26.816172239945,-79.7169221682265,-85.8650818479384,-54.9578772321193
20-Feb-2024 01:27:52,130,86,0.194291894634565,0.019875780493021,0.343729480107625,-0.014619973195394,-0.305985038530105,-0.0294050664952612,0.951469786511325,-21.2542495409383,-17.9261332584236,-13.711215974494,-21.7998575059259,-33.4413551091236,-27.9438318745152,-86.3397673652812,-89.2217664681478,-56.7797149761857
20-Feb-2024 01:28:29,130,87,0.197123540441195,0.0278985812018315,0.348849598566691,0.0108213002907076,-0.320442300171473,-0.0222549387692451,0.946944744650506,-18.4938074195446,-19.1701319790233,-16.2648471971339,-27.8558929912775,-35.3537367222085,-30.2191609194607,-91.584679273672,-91.0359040746517,-58.6455670140909
20-Feb-2024 01:28:36,130,88,0.204051677385966,0.0350430103639762,0.356936631600062,0.0300167704678523,-0.339576682913777,-0.0174847518157875,0.93993667518929,-19.6903852631402,-20.6050863186401,-17.1258198009039,-33.8306194994965,-37.3220651234255,-31.3468205540309,-98.2075244707267,-94.3925886948612,-60.4674047581573
20-Feb-2024 01:29:11,130,89,0.213537313540777,0.047425684829553,0.367272434631983,0.0643403385215208,-0.366267184762415,-0.00793972076299513,0.928248690297679,-15.5334531242412,-21.4945628487483,-17.7831217141089,-39.3960004962819,-39.7124201305765,-32.8983148937887,-104.59140302345,-97.5029998082179,-63.6612496491431
20-Feb-2024 01:29:19,130,90,0.22106287976106,0.054907571276029,0.378664382298787,0.0884513027396215,-0.391916154488094,5.06492548740554e-05,0.915739096211132,-16.7300309678368,-22.929517188365,-18.6440943178789,-45.3707270045009,-41.6807485317936,-34.0259745283589,-111.214248220504,-100.859684428427,-65.4830873932095
20-Feb-2024 01:29:54,130,91,0.226928545037905,0.0654404645164808,0.387571052710215,0.120462735958009,-0.406574824291283,0.0118535023531313,0.905563435646552,-14.1248538201851,-24.3917326232275,-20.4532315763664,-51.1407807570031,-44.5350902359776,-35.3655515155229,-117.417610095393,-103.79323229521,-69.0409287107356
20-Feb-2024 01:30:02,130,92,0.233333124717077,0.0748867457111677,0.397143352031708,0.144914534826576,-0.417696555131875,0.0199170141339251,0.896734452318495,-15.3214316637806,-25.8266869628442,-21.3142041801364,-57.1155072652221,-46.5034186371946,-36.4932111500931,-124.040455292448,-107.14991691542,-70.862766454802
20-Feb-2024 01:30:40,130,93,0.2325954357783,0.0853469371795654,0.406876518328985,0.179441380802081,-0.431306278153857,0.0330864943545832,0.883561525402863,-13.3421320117526,-29.7502718500838,-23.9242591112652,-63.2878973955827,-48.9147536898952,-39.9768294609602,-131.053558828419,-111.045033158916,-72.5026059855982
20-Feb-2024 01:30:48,130,94,0.239473576347033,0.0934652884801229,0.418814218044281,0.199421322094042,-0.448104473198284,0.0397522231118125,0.870547688614255,-14.5387098553482,-31.1852261897005,-24.7852317150352,-69.2626239038017,-50.8830820911122,-41.1044890955304,-137.676404025474,-114.401717779126,-74.3244437296646
20-Feb-2024 01:31:27,130,95,0.240804121891658,0.102491540213426,0.430022495985031,0.226015743478831,-0.462033845891237,0.0496482683321439,0.856140559956298,-13.9973489511319,-33.9394958031287,-26.4457454824846,-76.0111822230915,-54.347913818071,-44.4601280682491,-143.894378391987,-118.327618210979,-77.105282367096
20-Feb-2024 01:31:35,130,96,0.248306987682978,0.109733297427495,0.442886277039846,0.241227419197781,-0.478580403318117,0.0550278096314397,0.842461910091021,-15.1939267947275,-35.3744501427454,-27.3067180862547,-81.9859087313105,-56.316242219288,-45.5877877028193,-150.517223589042,-121.684302831188,-78.9271201111624
20-Feb-2024 01:32:13,130,97,0.247906938195229,0.117241448163986,0.454019377628962,0.270156248236478,-0.490248795515316,0.0664716281170335,0.825986224273772,-15.8215352644172,-37.9190621192679,-28.7174612718644,-89.472551145065,-52.507822283376,-47.8294370064637,-157.462633370826,-124.275595357219,-81.6034583019112
20-Feb-2024 01:32:20,130,98,0.25263023575147,0.12403460641702,0.465561983982722,0.285957560497576,-0.503546548459756,0.0703654253039142,0.81223017307309,-17.0181131080128,-39.3540164588847,-29.5784338756344,-95.447277653284,-54.476150684593,-48.9570966410339,-164.085478567881,-127.632279977429,-83.4252960459776
20-Feb-2024 01:32:59,130,99,0.24000691473484,0.132322667042414,0.463444767395655,0.309691277047751,-0.482269037366948,0.0768695662251408,0.815842483758997,-15.6786827106273,-38.8553126270286,-31.0511995763689,-99.4530309136779,-57.184583644286,-50.5121417746689,-161.295380684976,-130.393946970729,-81.6743745244827
20-Feb-2024 01:33:06,130,100,0.230701045195262,0.141229231158892,0.460682183504105,0.322280972393749,-0.466193244906901,0.0714068156183968,0.820792239192936,-15.6737370001947,-38.8517799767196,-31.0490799861835,-102.852826221304,-62.7813907725435,-53.3101920737667,-154.294000509707,-128.888310011118,-80.9212027796465
20-Feb-2024 01:34:37,131,1,-0.0233399594823519,0.00483368542045355,0.252841339508692,-0.000840763004222458,-0.000926989138289266,-0.000982988940344632,0.999998733769924,-4.35,-6.37500000000001,-3.9,-3.675,-6.30000000000001,-5.70000000000001,-4.50000000000001,-4.87500000000001,-7.12500000000001
20-Feb-2024 01:34:44,131,2,-0.0291172360380491,-0.00293008557831248,0.257212869326274,-0.000656456647940077,0.0047830156128319,-0.00219339074664709,0.999985940332837,-8.71139598979961,-12.2066318749722,-6.81391933495846,-8.69157675761885,-6.28105170152115,-5.68863102091269,-7.8639992165211,-6.60242356204372,-7.98681369263986
20-Feb-2024 01:35:12,131,3,-0.0341432012617588,-0.00022636668678994,0.262116779883703,0.00311736861370347,0.0118652295234715,-0.00198144080831967,0.99992278313558,-13.8227919795992,-17.3257637499443,-11.2278386699169,-13.5956535152377,-13.5371034030423,-10.0272620418254,-11.2279984330422,-8.44234712408743,-11.7361273852797
20-Feb-2024 01:35:19,131,4,-0.0407770253717899,-0.00701837576925755,0.266481532653173,0.00722249562327457,0.0206072196873985,-0.00338049065739517,0.999755845362578,-18.1841879693988,-23.1573956249165,-14.1417580048754,-18.6122302728565,-13.5181551045634,-10.0158930627381,-14.5919976495633,-10.1697706861311,-12.5979410779195
20-Feb-2024 01:35:48,131,5,-0.0456341929733753,-0.00276210534696778,0.270877174536387,0.0183810216879852,0.0294786834541959,-0.00357356589775054,0.999390001395995,-21.7955839591984,-27.6577774998886,-17.8056773398338,-24.0225570304754,-18.0367068060845,-14.1295240836507,-17.2059968660844,-14.0534442481749,-13.9285047705594
20-Feb-2024 01:35:55,131,6,-0.0510810606181622,-0.0100471797088782,0.275454759597778,0.0202222814627371,0.034919487284004,-0.00458921386891659,0.999174973593879,-26.156979948998,-33.4894093748607,-20.7195966747923,-29.0391337880942,-18.0177585076056,-14.1181551045634,-20.5699960826054,-15.7808678102186,-14.7903184631992
20-Feb-2024 01:36:27,131,7,-0.0570373982191086,-0.010251093407472,0.280601972341537,0.0184549579230119,0.0408623754411276,-0.00445813919698729,0.998984387163417,-31.4933759387976,-38.8804162498329,-24.3835160097508,-33.7275855457131,-23.9425602091267,-18.719286125476,-24.4589952991265,-18.9614163722623,-16.486507155839
20-Feb-2024 01:36:34,131,8,-0.0627298225959142,-0.0174539763480425,0.285844987630844,0.0207880028793518,0.0466111149788888,-0.00562537189568851,0.998680939083023,-35.8547719285972,-44.712048124805,-27.2974353447092,-38.7441623033319,-23.9236119106478,-18.7079171463887,-27.8229945156476,-20.688839934306,-17.3483208484789
20-Feb-2024 01:37:07,131,9,-0.0661135782798131,-0.0167194109410048,0.290543375412623,0.0270869028266291,0.0464139440670089,-0.00652438561246979,0.998533663871071,-38.9036679183968,-51.2233674997772,-31.1113546796677,-43.5216765609508,-28.2265386121689,-23.0277981673013,-31.5994937321687,-23.8928259963497,-19.5273220411187
20-Feb-2024 01:37:15,131,10,-0.0723963757356008,-0.0257134720683098,0.295621319611867,0.0229904830793616,0.0551499036712047,-0.00778331953810896,0.998183022170685,-43.2650639081964,-57.0549993747493,-34.0252740146261,-48.5382533185696,-28.20759031369,-23.016429188214,-34.9634929486898,-25.6202495583934,-20.3891357337586
20-Feb-2024 01:37:49,131,11,-0.0802656794587771,-0.0230034050842126,0.300812685489655,0.0311488051891568,0.061068233352183,-0.00882485852107273,0.997608412495912,-46.895209897996,-61.8014749997215,-37.6141933495846,-53.4352988261884,-34.4745795152113,-27.4206852091266,-37.7087421652109,-27.4109543704371,-21.6845431763984
20-Feb-2024 01:37:57,131,12,-0.0613286423186461,-0.0332708038389683,0.298387559254964,0.0109356813336331,0.035609743305579,-0.00594905810518146,0.999288229573,-46.8893673811006,-62.2271111076139,-37.7770006961747,-46.6736718844016,-33.9744724416501,-27.1206209649899,-40.6881580929246,-32.7215854183647,-24.2898479930061
20-Feb-2024 01:38:27,131,13,-0.0466450909773509,-0.0534222741921743,0.297826556364695,-0.0176116345866179,0.0102029813706903,-0.000383129845012195,0.999792769882769,-47.5678998642052,-62.6351690905063,-38.8773080427648,-42.1772793176148,-27.6923341180889,-24.9783692208532,-43.1331990206384,-37.4638570912924,-22.5369496846138
20-Feb-2024 01:38:34,131,14,-0.0281248610466719,-0.0628647218147914,0.297576443354289,-0.0440605477189084,-0.0215437795528684,0.00149329758574355,0.998795426381002,-47.5620573473097,-63.0608051983988,-39.0401153893549,-35.4156523758279,-27.1922270445277,-24.6783049767165,-46.1126149483521,-42.7744881392201,-25.1422545012216
20-Feb-2024 01:39:05,131,15,-0.0107091580207149,-0.0858516703049342,0.301141454776128,-0.0896997972949899,-0.0457566314719979,0.00293668667204953,0.994912887097641,-51.0484023304143,-63.1776522437912,-39.671672735945,-29.861642621541,-22.6011043459666,-22.9321469825798,-49.6498433760658,-47.2009394996477,-24.5934577553293
20-Feb-2024 01:39:12,131,16,0.00813292643676202,-0.0937987849116325,0.303146161635717,-0.111351597207565,-0.0720438976512547,0.00284052630990367,0.991162161314092,-51.0425598135188,-63.6032883516836,-39.8344800825351,-23.1000156797542,-22.1009972724054,-22.6320827384431,-52.6292593037795,-52.5115705475754,-27.198762571937
20-Feb-2024 01:39:44,131,17,0.0275815396259228,-0.110249844193459,0.307534615198771,-0.128485790506779,-0.0933133012204418,0.00217980760955134,0.98730910959637,-51.3578110466234,-67.1745299283261,-40.4566624291251,-18.8171973317173,-16.4803823863443,-21.4589716193064,-55.3625814814933,-56.2551117517531,-33.5520166072947
20-Feb-2024 01:39:52,131,18,0.0369478670259317,-0.117480680346489,0.314332010348638,-0.161990414748491,-0.0970865650048466,-0.00466547063002639,0.981993654668385,-58.9125778955068,-63.7535811092018,-38.8279446222957,-17.1493534655578,-17.297948413671,-21.9495112357025,-59.2175015747073,-60.7944981710899,-35.9034664196958
20-Feb-2024 01:40:23,131,19,0.0514819145202637,-0.116683075328668,0.319073243935903,-0.20314793635565,-0.108053176292189,-0.0212227735398321,0.972936288217726,-64.8278916193902,-60.8554350244526,-36.6039143154662,-14.3959138962732,-19.0802605347478,-23.6535274145985,-62.7993747929214,-63.5753396685518,-40.4288908414719
20-Feb-2024 01:40:30,131,20,0.0594810170431932,-0.125096195439498,0.327469515800476,-0.239743390107554,-0.109108525935858,-0.0291364960646764,0.96424556056272,-72.3826584682737,-57.4344862053283,-34.9751965086368,-12.7280700301137,-19.8978265620745,-24.1440670309946,-66.6542948861355,-68.1147260878886,-42.780340653873
20-Feb-2024 01:41:03,131,21,0.0708911846081416,-0.12479036996762,0.335249384244283,-0.2777092766426,-0.111748854920739,-0.0447796821787983,0.953092089545661,-78.2926987546571,-54.8749387533916,-33.6488224518073,-11.0424283123916,-21.8727656362763,-25.2413449286407,-71.1226915418496,-71.999840046288,-46.3687777709616
20-Feb-2024 01:41:10,131,22,0.0774189660946528,-0.130793904264768,0.34448535044988,-0.30743092171641,-0.113093142341308,-0.0569270907292927,0.943109471837213,-85.8474656035405,-51.4539899342673,-32.0201046449779,-9.37458444623209,-22.6903316636031,-25.7318845450367,-74.9776116350637,-76.5392264656248,-48.7202275833627
20-Feb-2024 01:41:38,131,23,0.0956115519007047,-0.135020230213801,0.352718357245127,-0.32090592880743,-0.155770703318602,-0.0545034777145059,0.932622240653145,-85.2260872017893,-54.8728829056513,-33.2694027140304,-8.2471062226544,-25.3843186886145,-14.5094339866062,-83.1177814154043,-80.1236859508844,-51.348549143728
20-Feb-2024 01:41:46,131,24,0.112038150926431,-0.13327542245388,0.359333207209905,-0.313943349783015,-0.192808483814421,-0.053870810186052,0.928096114368605,-82.9520720812881,-57.7110751934414,-34.8175289080829,-10.053526924858,-26.6746191901885,-15.2836142875506,-91.551212914495,-84.1852816666128,-53.5083770517496
20-Feb-2024 01:42:20,131,25,0.129580849409103,-0.128802161415418,0.364197852214177,-0.292945521915611,-0.237647897836204,-0.0461182231858,0.924975409042753,-80.9043753201619,-59.9396178230285,-36.2912410396354,-10.8429981641709,-26.6417629534812,-29.6344791588074,-99.5380135542106,-87.8583092671068,-57.402451785943
20-Feb-2024 01:42:27,131,26,0.14579138358434,-0.131622141599655,0.37485999862353,-0.289822232483656,-0.278723025143546,-0.0414662461900468,0.914656820474175,-78.6303601996608,-62.7778101108187,-37.8393672336879,-12.6494188663745,-27.9320634550552,-30.4086594597518,-107.971445053301,-91.9199049828352,-59.5622796939646
20-Feb-2024 01:42:57,131,27,0.165622578064601,-0.130365732312202,0.384376094738642,-0.270489609133465,-0.327511673524432,-0.0295914307621924,0.904818115579864,-76.9195042588471,-64.5611775695073,-39.8002863964903,-13.2723648371327,-29.0107855874886,-20.1211820458525,-117.531561122704,-97.2872166409464,-62.5892310150721
20-Feb-2024 01:43:04,131,28,0.179097596804301,-0.130363294482231,0.395173972845077,-0.266848869289291,-0.36361947954613,-0.0259072640899815,0.892133044293843,-74.6454891383459,-67.3993698572975,-41.3484125905428,-15.0787855393363,-30.3010860890626,-20.8953623467969,-125.964992621795,-101.348812356675,-64.7490589230937
20-Feb-2024 01:43:38,131,29,0.19749863644441,-0.127286281188329,0.406279371182124,-0.243656271247645,-0.406311671283641,-0.0127028910806279,0.880557257546936,-72.8030536076885,-70.6101497305369,-43.2529352689703,-16.8934688758172,-28.4105974060663,-31.6637137903193,-133.911766406042,-105.988266043595,-68.3924485376582
20-Feb-2024 01:43:45,131,30,0.183762354652087,-0.130219687024752,0.402372523148855,-0.238016946296659,-0.388600395535144,-0.00161624911561449,0.890132042791595,-76.4868282205887,-75.9013663379903,-46.0121771925734,-22.7318027212878,-29.5469336048306,-32.3455155095779,-133.220648367134,-103.385955916887,-67.2049270941807
20-Feb-2024 01:44:16,131,31,0.168712637821833,-0.126446290810903,0.396524035930634,-0.221018639820152,-0.371146751420046,0.0124379384015164,0.901801612024905,-78.9613926284108,-80.2538767381683,-48.8746173583641,-28.2742678838972,-34.1178752113097,-21.1494028001256,-134.761201470803,-105.872574775774,-65.7091865039747
20-Feb-2024 01:44:23,131,32,0.157093839844068,-0.126443457603455,0.393474278847377,-0.213054832128714,-0.355052577213164,0.0185789364906548,0.910055014292967,-82.6451672413111,-85.5450933456217,-51.6338592819672,-34.1126017293678,-35.254211410074,-21.8312045193842,-134.070083431895,-103.270264649067,-64.5216650604972
20-Feb-2024 01:45:01,131,33,0.13643247683843,-0.116675936679045,0.386679631471634,-0.191546519066959,-0.335997739201918,0.0282376199862103,0.921747301109174,-84.4493367516722,-89.7669568494374,-54.8947003266641,-40.1780012334078,-38.6328503126957,-39.8990490242872,-135.169800964276,-103.062419015157,-63.9300340436554
20-Feb-2024 01:45:08,131,34,0.124894332885742,-0.117254817485809,0.384518998861313,-0.182267180906555,-0.31810651530595,0.0329710741056922,0.929784828848374,-88.1331113645725,-95.0581734568908,-57.6539422502672,-46.0163350788784,-39.76918651146,-40.5808507435458,-134.478682925368,-100.460108888449,-62.7425126001779
20-Feb-2024 01:45:45,131,35,0.101490578552087,-0.112792684137821,0.37846465309461,-0.162317820271526,-0.293756834635693,0.0424998970359848,0.941038578422293,-90.6520834262032,-100.714713512525,-60.1389837344172,-51.5932017536337,-44.351674062153,-43.3556738556267,-133.782982672104,-99.2050310081398,-61.1029363700183
20-Feb-2024 01:45:52,131,36,0.088774282236894,-0.114191555480162,0.377376021941503,-0.153898155555033,-0.273441593377746,0.0450715236461228,0.948426913622771,-94.3358580391034,-106.005930119979,-62.8982256580203,-57.4315355991044,-45.4880102609173,-44.0374755748852,-133.091864633196,-96.6027208814319,-59.9154149265408
20-Feb-2024 01:46:28,131,37,0.0619079979757468,-0.112995224694411,0.374538304408391,-0.135906715993475,-0.246049788388401,0.0507193410395761,0.958340448184466,-98.5622313763689,-111.029808451523,-65.0703673618969,-63.2891358592173,-50.2974221356459,-42.690787990555,-134.12345548711,-92.2740268779235,-56.7768660897223
20-Feb-2024 01:46:36,131,38,0.0497763325770696,-0.117711276809374,0.375920309623082,-0.138887345923718,-0.229352555847309,0.0532012563457483,0.961913372706611,-102.246005989269,-116.321025058976,-67.8296092855,-69.127469704688,-51.4337583344102,-43.3725897098135,-133.432337448201,-89.6717167512157,-55.5893446462448
20-Feb-2024 01:47:17,131,39,0.0238460328429937,-0.109112344682217,0.373099891344706,-0.126037792265039,-0.19700539292846,0.0541097706084887,0.97076026020988,-108.151079964352,-119.153572528475,-72.5453010992399,-74.9004367574798,-55.6066323711568,-53.915146777278,-131.952573855704,-87.6312146861076,-54.7763095060968
