1,Time,Displacement,Force,Rotation,Torque
,(s),(mm),(kN),(deg),(N-m)
"","0.0000","0.0002","-0.0002","-0.0072","-0.00042"
"","0.0200","0.0002","-0.0002","-0.0072","-0.00041"
"","0.0400","0.0002","-0.0002","-0.0072","-0.00040"
"","0.0600","0.0002","-0.0002","-0.0072","-0.00039"
"","0.0800","0.0002","-0.0002","-0.0072","-0.00041"
"","0.1000","0.0002","-0.0002","-0.0072","-0.00042"
"","0.1200","0.0002","-0.0002","-0.0072","-0.00044"
"","0.1400","0.0002","-0.0002","-0.0072","-0.00044"
"","0.1600","0.0002","-0.0002","-0.0069","-0.00045"
"","0.1800","0.0002","-0.0002","-0.0046","-0.00043"
"","0.2000","0.0002","-0.0002","0.0089","-0.00041"
"","0.2200","0.0002","-0.0002","0.0359","-0.00040"
"","0.2400","0.0002","-0.0002","0.0613","-0.00040"
"","0.2600","0.0002","-0.0002","0.0837","-0.00039"
"","0.2800","0.0002","-0.0002","0.1062","-0.00039"
"","0.3000","0.0002","-0.0002","0.1298","-0.00041"
"","0.3200","0.0002","-0.0002","0.1541","-0.00041"
"","0.3400","0.0002","-0.0002","0.1781","-0.00043"
"","0.3600","0.0002","-0.0002","0.2015","-0.00043"
"","0.3800","0.0002","-0.0002","0.2240","-0.00042"
"","0.4000","0.0002","-0.0002","0.2460","-0.00041"
"","0.4200","0.0002","-0.0002","0.2679","-0.00041"
"","0.4400","0.0002","-0.0002","0.2895","-0.00042"
"","0.4600","0.0002","-0.0002","0.3103","-0.00040"
"","0.4800","0.0002","-0.0002","0.3299","-0.00040"
"","0.5000","0.0002","-0.0002","0.3483","-0.00041"
"","0.5200","0.0002","-0.0002","0.3661","-0.00043"
"","0.5400","0.0002","-0.0002","0.3839","-0.00043"
"","0.5600","0.0002","-0.0002","0.4022","-0.00045"
"","0.5800","0.0002","-0.0002","0.4212","-0.00044"
"","0.6000","0.0002","-0.0002","0.4407","-0.00042"
"","0.6200","0.0002","-0.0002","0.4609","-0.00040"
"","0.6400","0.0002","-0.0002","0.4822","-0.00041"
"","0.6600","0.0002","-0.0002","0.5043","-0.00042"
"","0.6800","0.0002","-0.0002","0.5264","-0.00041"
"","0.7000","0.0002","-0.0002","0.5477","-0.00042"
"","0.7200","0.0002","-0.0002","0.5686","-0.00041"
"","0.7400","0.0002","-0.0002","0.5879","-0.00040"
"","0.7600","0.0002","-0.0002","0.6050","-0.00037"
"","0.7800","0.0002","-0.0002","0.6223","-0.00013"
"","0.8000","0.0002","-0.0002","0.6428","0.00026"
"","0.8200","0.0002","-0.0002","0.6646","0.00052"
"","0.8400","0.0002","-0.0002","0.6852","0.00054"
"","0.8600","0.0002","-0.0002","0.7043","0.00049"
"","0.8800","0.0002","-0.0002","0.7225","0.00045"
"","0.9000","0.0002","-0.0002","0.7405","0.00043"
"","0.9200","0.0002","-0.0002","0.7588","0.00043"
"","0.9400","0.0002","-0.0002","0.7778","0.00042"
"","0.9600","0.0002","-0.0002","0.7971","0.00042"
"","0.9800","0.0002","-0.0002","0.8169","0.00040"
"","1.0000","0.0002","-0.0002","0.8371","0.00038"
"","1.0200","0.0002","-0.0002","0.8582","0.00038"
"","1.0400","0.0002","-0.0002","0.8805","0.00038"
"","1.0600","0.0002","-0.0002","0.9034","0.00036"
"","1.0800","0.0002","-0.0002","0.9253","0.00034"
"","1.1000","0.0002","-0.0002","0.9469","0.00033"
"","1.1200","0.0002","-0.0002","0.9682","0.00032"
"","1.1400","0.0002","-0.0002","0.9895","0.00030"
"","1.1600","0.0002","-0.0002","1.0108","0.00033"
"","1.1800","0.0002","-0.0002","1.0318","0.00034"
"","1.2000","0.0002","-0.0002","1.0526","0.00032"
"","1.2200","0.0002","-0.0002","1.0720","0.00033"
"","1.2400","0.0002","-0.0002","1.0904","0.00032"
"","1.2600","0.0002","-0.0002","1.1077","0.00031"
"","1.2800","0.0002","-0.0002","1.1251","0.00031"
"","1.3000","0.0002","-0.0002","1.1437","0.00031"
"","1.3200","0.0002","-0.0002","1.1627","0.00029"
"","1.3400","0.0002","-0.0002","1.1818","0.00029"
"","1.3600","0.0002","-0.0002","1.2023","0.00031"
"","1.3800","0.0002","-0.0002","1.2240","0.00032"
"","1.4000","0.0002","-0.0002","1.2459","0.00031"
"","1.4200","0.0002","-0.0002","1.2681","0.00032"
"","1.4400","0.0002","-0.0002","1.2906","0.00032"
"","1.4600","0.0002","-0.0002","1.3130","0.00032"
"","1.4800","0.0002","-0.0002","1.3347","0.00029"
"","1.5000","0.0002","-0.0002","1.3554","0.00028"
"","1.5200","0.0002","-0.0002","1.3759","0.00027"
"","1.5400","0.0002","-0.0002","1.3966","0.00028"
"","1.5600","0.0002","-0.0002","1.4172","0.00028"
"","1.5800","0.0002","-0.0002","1.4373","0.00028"
"","1.6000","0.0002","-0.0002","1.4562","0.00028"
"","1.6200","0.0002","-0.0002","1.4739","0.00029"
"","1.6400","0.0002","-0.0002","1.4912","0.00028"
"","1.6600","0.0002","-0.0002","1.5085","0.00026"
"","1.6800","0.0002","-0.0002","1.5260","0.00027"
"","1.7000","0.0002","-0.0002","1.5445","0.00027"
"","1.7200","0.0002","-0.0002","1.5640","0.00027"
"","1.7400","0.0002","-0.0002","1.5839","0.00027"
"","1.7600","0.0002","-0.0002","1.6045","0.00026"
"","1.7800","0.0002","-0.0002","1.6259","0.00028"
"","1.8000","0.0002","-0.0002","1.6479","0.00028"
"","1.8200","0.0002","-0.0002","1.6704","0.00027"
"","1.8400","0.0002","-0.0002","1.6925","0.00025"
"","1.8600","0.0002","-0.0002","1.7133","0.00025"
"","1.8800","0.0002","-0.0002","1.7334","0.00025"
"","1.9000","0.0002","-0.0002","1.7541","0.00026"
"","1.9200","0.0002","-0.0002","1.7756","0.00027"
"","1.9400","0.0002","-0.0002","1.7964","0.00026"
"","1.9600","0.0002","-0.0002","1.8158","0.00025"
"","1.9800","0.0002","-0.0002","1.8338","0.00025"
"","2.0000","0.0002","-0.0002","1.8509","0.00024"
"","2.0200","0.0002","-0.0002","1.8681","0.00025"
"","2.0400","0.0002","-0.0002","1.8860","0.00026"
"","2.0600","0.0002","-0.0002","1.9045","0.00026"
"","2.0800","0.0002","-0.0002","1.9234","0.00026"
"","2.1000","0.0002","-0.0002","1.9427","0.00026"
"","2.1200","0.0002","-0.0002","1.9624","0.00026"
"","2.1400","0.0002","-0.0002","1.9835","0.00025"
"","2.1600","0.0002","-0.0002","2.0063","0.00025"
"","2.1800","0.0002","-0.0002","2.0287","0.00026"
"","2.2000","0.0002","-0.0002","2.0508","0.00026"
"","2.2200","0.0002","-0.0002","2.0735","0.00026"
"","2.2400","0.0002","-0.0002","2.0952","0.00026"
"","2.2600","0.0002","-0.0002","2.1152","0.00026"
"","2.2800","0.0002","-0.0002","2.1350","0.00026"
"","2.3000","0.0002","-0.0002","2.1554","0.00025"
"","2.3200","0.0002","-0.0002","2.1759","0.00025"
"","2.3400","0.0002","-0.0002","2.1956","0.00024"
"","2.3600","0.0002","-0.0002","2.2138","0.00024"
"","2.3800","0.0002","-0.0002","2.2313","0.00025"
"","2.4000","0.0002","-0.0002","2.2488","0.00025"
"","2.4200","0.0002","-0.0002","2.2665","0.00024"
"","2.4400","0.0002","-0.0002","2.2848","0.00024"
"","2.4600","0.0002","-0.0002","2.3040","0.00025"
"","2.4800","0.0002","-0.0002","2.3234","0.00027"
"","2.5000","0.0002","-0.0002","2.3431","0.00026"
"","2.5200","0.0002","-0.0002","2.3638","0.00025"
"","2.5400","0.0002","-0.0002","2.3856","0.00025"
"","2.5600","0.0002","-0.0002","2.4078","0.00023"
"","2.5800","0.0002","-0.0002","2.4299","0.00024"
"","2.6000","0.0002","-0.0002","2.4516","0.00024"
"","2.6200","0.0002","-0.0002","2.4726","0.00025"
"","2.6400","0.0002","-0.0002","2.4931","0.00024"
"","2.6600","0.0002","-0.0002","2.5139","0.00022"
"","2.6800","0.0002","-0.0002","2.5347","0.00022"
"","2.7000","0.0002","-0.0002","2.5547","0.00023"
"","2.7200","0.0002","-0.0002","2.5738","0.00024"
"","2.7400","0.0002","-0.0002","2.5918","0.00024"
"","2.7600","0.0002","-0.0002","2.6093","0.00024"
"","2.7800","0.0002","-0.0002","2.6267","0.00025"
"","2.8000","0.0002","-0.0002","2.6443","0.00025"
"","2.8200","0.0002","-0.0002","2.6629","0.00024"
"","2.8400","0.0002","-0.0002","2.6820","0.00025"
"","2.8600","0.0002","-0.0002","2.7014","0.00025"
"","2.8800","0.0002","-0.0002","2.7221","0.00024"
"","2.9000","0.0002","-0.0002","2.7441","0.00024"
"","2.9200","0.0002","-0.0002","2.7669","0.00025"
"","2.9400","0.0002","-0.0002","2.7898","0.00026"
"","2.9600","0.0002","-0.0002","2.8119","0.00027"
"","2.9800","0.0002","-0.0002","2.8336","0.00027"
"","3.0000","0.0002","-0.0002","2.8550","0.00026"
"","3.0200","0.0002","-0.0002","2.8757","0.00026"
"","3.0400","0.0002","-0.0002","2.8960","0.00027"
"","3.0600","0.0002","-0.0002","2.9170","0.00025"
"","3.0800","0.0002","-0.0002","2.9376","0.00024"
"","3.1000","0.0002","-0.0002","2.9564","0.00023"
"","3.1200","0.0002","-0.0002","2.9737","0.00024"
"","3.1400","0.0002","-0.0002","2.9908","0.00024"
"","3.1600","0.0002","-0.0002","3.0084","0.00025"
"","3.1800","0.0002","-0.0002","3.0265","0.00026"
"","3.2000","0.0002","-0.0002","3.0452","0.00026"
"","3.2200","0.0002","-0.0002","3.0641","0.00025"
"","3.2400","0.0002","-0.0002","3.0837","0.00024"
"","3.2600","0.0002","-0.0002","3.1043","0.00024"
"","3.2800","0.0002","-0.0002","3.1258","0.00025"
"","3.3000","0.0002","-0.0002","3.1476","0.00025"
"","3.3200","0.0002","-0.0002","3.1693","0.00025"
"","3.3400","0.0002","-0.0002","3.1905","0.00024"
"","3.3600","0.0002","-0.0002","3.2114","0.00026"
"","3.3800","0.0002","-0.0002","3.2321","0.00025"
"","3.4000","0.0002","-0.0002","3.2529","0.00027"
"","3.4200","0.0002","-0.0002","3.2738","0.00027"
"","3.4400","0.0002","-0.0002","3.2943","0.00026"
"","3.4600","0.0002","-0.0002","3.3139","0.00024"
"","3.4800","0.0002","-0.0002","3.3324","0.00024"
"","3.5000","0.0002","-0.0002","3.3502","0.00023"
"","3.5200","0.0002","-0.0002","3.3676","0.00023"
"","3.5400","0.0002","-0.0002","3.3854","0.00024"
"","3.5600","0.0002","-0.0002","3.4039","0.00023"
"","3.5800","0.0002","-0.0002","3.4229","0.00022"
"","3.6000","0.0002","-0.0002","3.4424","0.00025"
"","3.6200","0.0002","-0.0002","3.4628","0.00024"
"","3.6400","0.0002","-0.0002","3.4841","0.00025"
"","3.6600","0.0002","-0.0002","3.5063","0.00024"
"","3.6800","0.0002","-0.0002","3.5289","0.00024"
"","3.7000","0.0002","-0.0002","3.5513","0.00023"
"","3.7200","0.0002","-0.0002","3.5733","0.00022"
"","3.7400","0.0002","-0.0002","3.5945","0.00023"
"","3.7600","0.0002","-0.0002","3.6156","0.00026"
"","3.7800","0.0002","-0.0002","3.6365","0.00025"
"","3.8000","0.0002","-0.0002","3.6572","0.00025"
"","3.8200","0.0002","-0.0002","3.6774","0.00025"
"","3.8400","0.0002","-0.0002","3.6969","0.00024"
"","3.8600","0.0002","-0.0002","3.7154","0.00023"
"","3.8800","0.0002","-0.0002","3.7332","0.00023"
"","3.9000","0.0002","-0.0002","3.7503","0.00024"
"","3.9200","0.0002","-0.0002","3.7677","0.00024"
"","3.9400","0.0002","-0.0002","3.7865","0.00025"
"","3.9600","0.0002","-0.0002","3.8056","0.00025"
"","3.9800","0.0002","-0.0002","3.8250","0.00024"
"","4.0000","0.0002","-0.0002","3.8450","0.00024"
"","4.0200","0.0002","-0.0002","3.8660","0.00025"
"","4.0400","0.0002","-0.0002","3.8879","0.00024"
"","4.0600","0.0002","-0.0002","3.9100","0.00024"
"","4.0800","0.0002","-0.0002","3.9320","0.00023"
"","4.1000","0.0002","-0.0002","3.9534","0.00023"
"","4.1200","0.0002","-0.0002","3.9741","0.00024"
"","4.1400","0.0002","-0.0002","3.9946","0.00023"
"","4.1600","0.0002","-0.0002","4.0152","0.00022"
"","4.1800","0.0002","-0.0002","4.0356","0.00023"
"","4.2000","0.0002","-0.0002","4.0558","0.00022"
"","4.2200","0.0002","-0.0002","4.0751","0.00022"
"","4.2400","0.0002","-0.0002","4.0931","0.00022"
"","4.2600","0.0002","-0.0002","4.1103","0.00021"
"","4.2800","0.0002","-0.0002","4.1274","0.00021"
"","4.3000","0.0002","-0.0002","4.1450","0.00022"
"","4.3200","0.0002","-0.0002","4.1633","0.00022"
"","4.3400","0.0002","-0.0002","4.1823","0.00022"
"","4.3600","0.0002","-0.0002","4.2020","0.00023"
"","4.3800","0.0002","-0.0002","4.2227","0.00023"
"","4.4000","0.0002","-0.0002","4.2446","0.00024"
"","4.4200","0.0002","-0.0002","4.2672","0.00023"
"","4.4400","0.0002","-0.0002","4.2897","0.00022"
"","4.4600","0.0002","-0.0002","4.3118","0.00022"
"","4.4800","0.0002","-0.0002","4.3335","0.00021"
"","4.5000","0.0002","-0.0002","4.3545","0.00022"
"","4.5200","0.0002","-0.0002","4.3752","0.00023"
"","4.5400","0.0002","-0.0002","4.3958","0.00023"
"","4.5600","0.0002","-0.0002","4.4163","0.00022"
"","4.5800","0.0002","-0.0002","4.4362","0.00023"
"","4.6000","0.0002","-0.0002","4.4550","0.00021"
"","4.6200","0.0002","-0.0002","4.4729","0.00021"
"","4.6400","0.0002","-0.0002","4.4901","0.00022"
"","4.6600","0.0002","-0.0002","4.5077","0.00021"
"","4.6800","0.0002","-0.0002","4.5258","0.00022"
"","4.7000","0.0002","-0.0002","4.5445","0.00022"
"","4.7200","0.0002","-0.0002","4.5638","0.00022"
"","4.7400","0.0002","-0.0002","4.5837","0.00022"
"","4.7600","0.0002","-0.0002","4.6042","0.00022"
"","4.7800","0.0002","-0.0002","4.6259","0.00023"
"","4.8000","0.0002","-0.0002","4.6486","0.00024"
"","4.8200","0.0002","-0.0002","4.6708","0.00024"
"","4.8400","0.0002","-0.0002","4.6923","0.00023"
"","4.8600","0.0002","-0.0002","4.7134","0.00021"
"","4.8800","0.0002","-0.0002","4.7342","0.00020"
"","4.9000","0.0002","-0.0002","4.7548","0.00021"
"","4.9200","0.0002","-0.0002","4.7753","0.00022"
"","4.9400","0.0002","-0.0002","4.7957","0.00022"
"","4.9600","0.0002","-0.0002","4.8155","0.00021"
"","4.9800","0.0002","-0.0002","4.8340","0.00021"
"","5.0000","0.0002","-0.0002","4.8516","0.00020"
"","5.0200","0.0002","-0.0002","4.8688","0.00022"
"","5.0400","0.0002","-0.0002","4.8863","0.00021"
"","5.0600","0.0002","-0.0002","4.9042","0.00020"
"","5.0800","0.0002","-0.0002","4.9226","0.00021"
"","5.1000","0.0002","-0.0002","4.9417","0.00021"
"","5.1200","0.0002","-0.0002","4.9622","0.00021"
"","5.1400","0.0002","-0.0002","4.9839","0.00020"
"","5.1600","0.0002","-0.0002","5.0064","0.00021"
"","5.1800","0.0002","-0.0002","5.0288","0.00021"
"","5.2000","0.0002","-0.0002","5.0512","0.00021"
"","5.2200","0.0002","-0.0002","5.0733","0.00022"
"","5.2400","0.0002","-0.0002","5.0949","0.00022"
"","5.2600","0.0002","-0.0002","5.1158","0.00023"
"","5.2800","0.0002","-0.0002","5.1364","0.00023"
"","5.3000","0.0002","-0.0002","5.1569","0.00022"
"","5.3200","0.0002","-0.0002","5.1774","0.00023"
"","5.3400","0.0002","-0.0002","5.1969","0.00021"
"","5.3600","0.0002","-0.0002","5.2151","0.00020"
"","5.3800","0.0002","-0.0002","5.2324","0.00019"
"","5.4000","0.0002","-0.0002","5.2496","0.00021"
"","5.4200","0.0002","-0.0002","5.2673","0.00020"
"","5.4400","0.0002","-0.0002","5.2856","0.00018"
"","5.4600","0.0002","-0.0002","5.3046","0.00019"
"","5.4800","0.0002","-0.0002","5.3242","0.00020"
"","5.5000","0.0002","-0.0002","5.3444","0.00020"
"","5.5200","0.0002","-0.0002","5.3655","0.00020"
"","5.5400","0.0002","-0.0002","5.3869","0.00021"
"","5.5600","0.0002","-0.0002","5.4088","0.00022"
"","5.5800","0.0002","-0.0002","5.4311","0.00022"
"","5.6000","0.0002","-0.0002","5.4528","0.00021"
"","5.6200","0.0002","-0.0002","5.4739","0.00019"
"","5.6400","0.0002","-0.0002","5.4952","0.00019"
"","5.6600","0.0002","-0.0002","5.5163","0.00020"
"","5.6800","0.0002","-0.0002","5.5367","0.00021"
"","5.7000","0.0002","-0.0002","5.5560","0.00021"
"","5.7200","0.0002","-0.0002","5.5744","0.00020"
"","5.7400","0.0002","-0.0002","5.5921","0.00020"
"","5.7600","0.0002","-0.0002","5.6092","0.00020"
"","5.7800","0.0002","-0.0002","5.6265","0.00021"
"","5.8000","0.0002","-0.0002","5.6446","0.00021"
"","5.8200","0.0002","-0.0002","5.6635","0.00021"
"","5.8400","0.0002","-0.0002","5.6828","0.00021"
"","5.8600","0.0002","-0.0002","5.7028","0.00020"
"","5.8800","0.0002","-0.0002","5.7237","0.00021"
"","5.9000","0.0002","-0.0002","5.7455","0.00021"
"","5.9200","0.0002","-0.0002","5.7680","0.00021"
"","5.9400","0.0002","-0.0002","5.7903","0.00021"
"","5.9600","0.0002","-0.0002","5.8122","0.00022"
"","5.9800","0.0002","-0.0002","5.8336","0.00020"
"","6.0000","0.0002","-0.0002","5.8546","0.00019"
"","6.0200","0.0002","-0.0002","5.8753","0.00020"
"","6.0400","0.0002","-0.0002","5.8964","0.00019"
"","6.0600","0.0002","-0.0002","5.9174","0.00020"
"","6.0800","0.0002","-0.0002","5.9376","0.00020"
"","6.1000","0.0002","-0.0002","5.9563","0.00020"
"","6.1200","0.0002","-0.0002","5.9740","0.00020"
"","6.1400","0.0002","-0.0002","5.9912","0.00019"
"","6.1600","0.0002","-0.0002","6.0087","0.00019"
"","6.1800","0.0002","-0.0002","6.0270","0.00020"
"","6.2000","0.0002","-0.0002","6.0456","0.00021"
"","6.2200","0.0002","-0.0002","6.0645","0.00020"
"","6.2400","0.0002","-0.0002","6.0842","0.00019"
"","6.2600","0.0002","-0.0002","6.1047","0.00021"
"","6.2800","0.0002","-0.0002","6.1260","0.00022"
"","6.3000","0.0002","-0.0002","6.1480","0.00021"
"","6.3200","0.0002","-0.0002","6.1701","0.00020"
"","6.3400","0.0002","-0.0002","6.1920","0.00020"
"","6.3600","0.0002","-0.0002","6.2134","0.00019"
"","6.3800","0.0002","-0.0002","6.2339","0.00019"
"","6.4000","0.0002","-0.0002","6.2542","0.00021"
"","6.4200","0.0002","-0.0002","6.2750","0.00021"
"","6.4400","0.0002","-0.0002","6.2961","0.00021"
"","6.4600","0.0002","-0.0002","6.3159","0.00021"
"","6.4800","0.0002","-0.0002","6.3343","0.00019"
"","6.5000","0.0002","-0.0002","6.3522","0.00020"
"","6.5200","0.0002","-0.0002","6.3698","0.00019"
"","6.5400","0.0002","-0.0002","6.3871","0.00019"
"","6.5600","0.0002","-0.0002","6.4048","0.00020"
"","6.5800","0.0002","-0.0002","6.4234","0.00020"
"","6.6000","0.0002","-0.0002","6.4431","0.00021"
"","6.6200","0.0002","-0.0002","6.4636","0.00021"
"","6.6400","0.0002","-0.0002","6.4849","0.00022"
"","6.6600","0.0002","-0.0002","6.5069","0.00022"
"","6.6800","0.0002","-0.0002","6.5293","0.00021"
"","6.7000","0.0002","-0.0002","6.5513","0.00020"
"","6.7200","0.0002","-0.0002","6.5729","0.00020"
"","6.7400","0.0002","-0.0002","6.5942","0.00021"
"","6.7600","0.0002","-0.0002","6.6149","0.00020"
"","6.7800","0.0002","-0.0002","6.6353","0.00020"
"","6.8000","0.0002","-0.0002","6.6558","0.00019"
"","6.8200","0.0002","-0.0002","6.6761","0.00021"
"","6.8400","0.0002","-0.0002","6.6953","0.00020"
"","6.8600","0.0002","-0.0002","6.7132","0.00019"
"","6.8800","0.0002","-0.0002","6.7306","0.00018"
"","6.9000","0.0002","-0.0002","6.7480","0.00019"
"","6.9200","0.0002","-0.0002","6.7660","0.00019"
"","6.9400","0.0002","-0.0002","6.7846","0.00018"
"","6.9600","0.0002","-0.0002","6.8035","0.00019"
"","6.9800","0.0002","-0.0002","6.8230","0.00020"
"","7.0000","0.0002","-0.0002","6.8435","0.00020"
"","7.0200","0.0002","-0.0002","6.8648","0.00019"
"","7.0400","0.0002","-0.0002","6.8867","0.00020"
"","7.0600","0.0002","-0.0002","6.9087","0.00019"
"","7.0800","0.0002","-0.0002","6.9304","0.00019"
"","7.1000","0.0002","-0.0002","6.9516","0.00019"
"","7.1200","0.0002","-0.0002","6.9721","0.00018"
"","7.1400","0.0002","-0.0002","6.9926","0.00019"
"","7.1600","0.0002","-0.0002","7.0139","0.00019"
"","7.1800","0.0002","-0.0002","7.0353","0.00019"
"","7.2000","0.0002","-0.0002","7.0553","0.00018"
"","7.2200","0.0002","-0.0002","7.0739","0.00018"
"","7.2400","0.0002","-0.0002","7.0917","0.00018"
"","7.2600","0.0002","-0.0002","7.1089","0.00019"
"","7.2800","0.0002","-0.0002","7.1262","0.00018"
"","7.3000","0.0002","-0.0002","7.1448","0.00019"
"","7.3200","0.0002","-0.0002","7.1638","0.00019"
"","7.3400","0.0002","-0.0002","7.1829","0.00018"
"","7.3600","0.0002","-0.0002","7.2031","0.00018"
"","7.3800","0.0002","-0.0002","7.2243","0.00018"
"","7.4000","0.0002","-0.0002","7.2461","0.00020"
"","7.4200","0.0002","-0.0002","7.2683","0.00020"
"","7.4400","0.0002","-0.0002","7.2908","0.00020"
"","7.4600","0.0002","-0.0002","7.3132","0.00021"
"","7.4800","0.0002","-0.0002","7.3347","0.00020"
"","7.5000","0.0002","-0.0002","7.3553","0.00020"
"","7.5200","0.0002","-0.0002","7.3759","0.00020"
"","7.5400","0.0002","-0.0002","7.3965","0.00020"
"","7.5600","0.0002","-0.0002","7.4173","0.00020"
"","7.5800","0.0002","-0.0002","7.4373","0.00019"
"","7.6000","0.0002","-0.0002","7.4559","0.00019"
"","7.6200","0.0002","-0.0002","7.4732","0.00020"
"","7.6400","0.0002","-0.0002","7.4902","0.00019"
"","7.6600","0.0002","-0.0002","7.5078","0.00018"
"","7.6800","0.0002","-0.0002","7.5261","0.00018"
"","7.7000","0.0002","-0.0002","7.5449","0.00018"
"","7.7200","0.0002","-0.0002","7.5639","0.00020"
"","7.7400","0.0002","-0.0002","7.5833","0.00021"
"","7.7600","0.0002","-0.0002","7.6035","0.00021"
"","7.7800","0.0002","-0.0002","7.6245","0.00020"
"","7.8000","0.0002","-0.0002","7.6463","0.00019"
"","7.8200","0.0002","-0.0002","7.6683","0.00020"
"","7.8400","0.0002","-0.0002","7.6901","0.00018"
"","7.8600","0.0002","-0.0002","7.7111","0.00018"
"","7.8800","0.0002","-0.0002","7.7320","0.00019"
"","7.9000","0.0002","-0.0002","7.7529","0.00020"
"","7.9200","0.0002","-0.0002","7.7736","0.00020"
"","7.9400","0.0002","-0.0002","7.7940","0.00021"
"","7.9600","0.0002","-0.0002","7.8136","0.00021"
"","7.9800","0.0002","-0.0002","7.8321","0.00020"
"","8.0000","0.0002","-0.0002","7.8498","0.00018"
"","8.0200","0.0002","-0.0002","7.8671","0.00018"
"","8.0400","0.0002","-0.0002","7.8846","0.00018"
"","8.0600","0.0002","-0.0002","7.9029","0.00020"
"","8.0800","0.0002","-0.0002","7.9221","0.00021"
"","8.1000","0.0002","-0.0002","7.9419","0.00021"
"","8.1200","0.0002","-0.0002","7.9618","0.00021"
"","8.1400","0.0002","-0.0002","7.9828","0.00021"
"","8.1600","0.0002","-0.0002","8.0055","0.00020"
"","8.1800","0.0002","-0.0002","8.0282","0.00021"
"","8.2000","0.0002","-0.0002","8.0509","0.00022"
"","8.2200","0.0002","-0.0002","8.0739","0.00021"
"","8.2400","0.0002","-0.0002","8.0959","0.00021"
"","8.2600","0.0002","-0.0002","8.1165","0.00020"
"","8.2800","0.0002","-0.0002","8.1366","0.00020"
"","8.3000","0.0002","-0.0002","8.1570","0.00019"
"","8.3200","0.0002","-0.0002","8.1774","0.00021"
"","8.3400","0.0002","-0.0002","8.1968","0.00020"
"","8.3600","0.0002","-0.0002","8.2149","0.00020"
"","8.3800","0.0002","-0.0002","8.2322","0.00020"
"","8.4000","0.0002","-0.0002","8.2493","0.00021"
"","8.4200","0.0002","-0.0002","8.2669","0.00022"
"","8.4400","0.0002","-0.0002","8.2850","0.00020"
"","8.4600","0.0002","-0.0002","8.3040","0.00022"
"","8.4800","0.0002","-0.0002","8.3235","0.00022"
"","8.5000","0.0002","-0.0002","8.3434","0.00022"
"","8.5200","0.0002","-0.0002","8.3644","0.00023"
"","8.5400","0.0002","-0.0002","8.3863","0.00023"
"","8.5600","0.0002","-0.0002","8.4082","0.00022"
"","8.5800","0.0002","-0.0002","8.4298","0.00022"
"","8.6000","0.0002","-0.0002","8.4513","0.00021"
"","8.6200","0.0002","-0.0002","8.4722","0.00022"
"","8.6400","0.0002","-0.0002","8.4931","0.00022"
"","8.6600","0.0002","-0.0002","8.5142","0.00021"
"","8.6800","0.0002","-0.0002","8.5350","0.00020"
"","8.7000","0.0002","-0.0002","8.5549","0.00020"
"","8.7200","0.0002","-0.0002","8.5740","0.00021"
"","8.7400","0.0002","-0.0002","8.5923","0.00021"
"","8.7600","0.0002","-0.0002","8.6098","0.00021"
"","8.7800","0.0002","-0.0002","8.6269","0.00020"
"","8.8000","0.0002","-0.0002","8.6444","0.00019"
"","8.8200","0.0002","-0.0002","8.6630","0.00020"
"","8.8400","0.0002","-0.0002","8.6823","0.00021"
"","8.8600","0.0002","-0.0002","8.7022","0.00021"
"","8.8800","0.0002","-0.0002","8.7232","0.00022"
"","8.9000","0.0002","-0.0002","8.7449","0.00022"
"","8.9200","0.0002","-0.0002","8.7671","0.00021"
"","8.9400","0.0002","-0.0002","8.7892","0.00020"
"","8.9600","0.0002","-0.0002","8.8109","0.00020"
"","8.9800","0.0002","-0.0002","8.8324","0.00019"
"","9.0000","0.0002","-0.0002","8.8540","0.00018"
"","9.0200","0.0002","-0.0002","8.8751","0.00018"
"","9.0400","0.0002","-0.0002","8.8955","0.00020"
"","9.0600","0.0002","-0.0002","8.9162","0.00019"
"","9.0800","0.0002","-0.0002","8.9371","0.00017"
"","9.1000","0.0002","-0.0002","8.9566","0.00017"
"","9.1200","0.0002","-0.0002","8.9743","0.00017"
"","9.1400","0.0002","-0.0002","8.9911","0.00016"
"","9.1600","0.0002","-0.0002","9.0081","0.00018"
"","9.1800","0.0002","-0.0002","9.0255","0.00018"
"","9.2000","0.0002","-0.0002","9.0438","0.00017"
"","9.2200","0.0002","-0.0002","9.0633","0.00017"
"","9.2400","0.0002","-0.0002","9.0835","0.00016"
"","9.2600","0.0002","-0.0002","9.1041","0.00018"
"","9.2800","0.0002","-0.0002","9.1252","0.00018"
"","9.3000","0.0002","-0.0002","9.1473","0.00019"
"","9.3200","0.0002","-0.0002","9.1695","0.00018"
"","9.3400","0.0002","-0.0002","9.1913","0.00019"
"","9.3600","0.0002","-0.0002","9.2125","0.00019"
"","9.3800","0.0002","-0.0002","9.2333","0.00019"
"","9.4000","0.0002","-0.0002","9.2540","0.00019"
"","9.4200","0.0002","-0.0002","9.2747","0.00019"
"","9.4400","0.0002","-0.0002","9.2952","0.00017"
"","9.4600","0.0002","-0.0002","9.3148","0.00017"
"","9.4800","0.0002","-0.0002","9.3333","0.00016"
"","9.5000","0.0002","-0.0002","9.3509","0.00017"
"","9.5200","0.0002","-0.0002","9.3681","0.00018"
"","9.5400","0.0002","-0.0002","9.3856","0.00019"
"","9.5600","0.0002","-0.0002","9.4037","0.00018"
